model,family,size,dataset,modality,K,n,d,curv,delta_999,delta_sd,null_mean,null_sd,excess,z,r_above,p_left,delta_999_native,delta_999_native_sd,excessB_real,excessB_star,depth,z_depth,depth_regime,time_s
clip_b,clip,b,cifar100,image,20,100,512,0.0,0.10324967885428613,0.0002958612508025213,0.1329807352432372,0.006214320940205889,-0.02973105638895107,-4.778867805738393,200,0.004975124378109453,0.10505212049154473,0.0003146061014067639,-0.038588541111027164,-0.0015110358646977518,-0.03707750524632941,-3.2828442795016337,unvalidated,166.83129739761353
clip_b,clip,b,cifar100,text,20,100,512,0.0,0.08839629449658239,0.0004001542699019153,0.10507689648938684,0.003691263335282114,-0.016680601992804453,-4.492620097152033,200,0.004975124378109453,0.09354787453149048,0.000681586521552722,0.004935764922233077,0.0019855275062456933,0.0029502374159873835,0.31036894207036875,unvalidated,169.72531127929688
clip_b,clip,b,imagenet,image,30,1000,512,0.0,0.08538653498149491,0.0003063111870813772,0.09394758206852223,0.005145646344395956,-0.008561047087027318,-1.6608056998548135,187,0.06965174129353234,0.10650366342690169,0.0002219561293312619,-0.012001219878219796,-0.0005687346798707582,-0.011432485198349038,-0.9932810002196933,validated,583.0365936756134
clip_b,clip,b,imagenet,text,30,1000,512,0.0,0.09200222545207665,0.00042581942506844385,0.08440998033591633,0.003916663046102397,0.007592245116160315,1.9270916719321227,2,0.9900497512437811,0.09997998423764491,0.0004422545243112279,0.004229216068076774,0.002407209935702967,0.0018220061323738074,0.17718895316933622,validated,572.1559162139893
