model,partition,s,seed,kind,n,d,hub_rms,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,ratio
dinov1_b,rand6,0.75,1,depth,1000,768,30.42950820922852,-0.00362220827721424,-0.0001696708420868276,0.003692568677602304,-0.0034525374351274123,-0.2933014479842999,91.36143255233765,,,,,,,,
dinov1_b,rand6,0.75,2,depth,1000,768,30.42950820922852,-0.008307008270633244,-0.00016967054431146493,0.003692569025431258,-0.008137337726321778,-0.6720664082956742,88.71838307380676,,,,,,,,
dinov1_b,rand6,0.75,3,depth,1000,768,30.42950820922852,-0.004331572823874252,-0.00016967035492380933,0.003692569036737995,-0.004161902468950443,-0.4037776151708887,92.73690819740295,,,,,,,,
dinov1_b,rand6,0.75,4,depth,1000,768,30.42951393127441,-0.006946807131720661,-0.00016966982490222018,0.0036925699101555288,-0.00677713730681844,-0.5694160503965511,90.52217507362366,,,,,,,,
dinov1_b,rand6,1.0,0,depth,1000,768,30.42950820922852,-0.010774336780113442,-0.00016966970160336574,0.003692568957386818,-0.010604667078510077,-0.8620418508817226,101.68701291084291,,,,,,,,
dinov1_b,rand6,1.0,1,depth,1000,768,30.42951011657715,-0.018045662256199132,-0.00016966963322806032,0.0036925701446894094,-0.017875992622971074,-1.6302342698314982,102.36265206336977,,,,,,,,
dinov1_b,rand6,1.0,2,depth,1000,768,30.42951011657715,-0.01732639584407181,-0.00016967038061941746,0.003692569585578836,-0.017156725463452392,-1.472764673431045,100.55120992660522,,,,,,,,
dinov1_b,rand6,1.0,3,depth,1000,768,30.42951011657715,-0.01548581130671289,-0.00016967049400429398,0.0036925703179431827,-0.0153161408127086,-1.3890817903634534,94.99013543128969,,,,,,,,
dinov1_b,rand6,1.0,4,depth,1000,768,30.42951011657715,-0.013603430440126437,-0.00016967043177839035,0.0036925696390312382,-0.013433760008348044,-1.3092072201500284,93.68277263641356,,,,,,,,
dinov1_b,wn6,0.0,0,depth,1000,768,30.42951011657715,-0.003148882974442657,-0.00016967049043998956,0.0036925696481796585,-0.002979212484002668,-0.2476622846636469,93.93587732315063,,,,,,,,
dinov1_b,wn6,0.25,0,depth,1000,768,30.42950820922852,-0.0030338894345388057,-0.0001696697803291708,0.003692567928477553,-0.002864219654209635,-0.26651000652147994,94.18661117553712,,,,,,,,
dinov1_b,wn6,0.5,0,depth,1000,768,30.42950820922852,-0.007636179687576572,-0.00016967035658815301,0.003692569277854396,-0.007466509330988419,-0.6994426364400347,90.5159990787506,,,,,,,,
dinov1_b,wn6,0.75,0,depth,1000,768,30.42951011657715,-0.021257845285221743,-0.00016966994561572332,0.003692569365624544,-0.021088175339606025,-1.4595356631906018,94.35605812072754,,,,,,,,
dinov1_b,wn6,1.0,0,depth,1000,768,30.42951202392578,-0.02220319585450993,-0.0001696685752391,0.0036925686612689977,-0.022033527279270833,-1.4526515315935702,95.13698506355286,,,,,,,,
dinov1_b,rand6,0.0,0,census,1000,768,30.42951011657715,,,,,,573.432510137558,0.05943547240317916,0.0005327758305716209,0.07994173979659587,0.003866915549264029,-0.02050626739341671,200.0,0.0049751243781094535,
dinov1_b,rand6,0.25,0,census,1000,768,30.42951202392578,,,,,,553.9941606521606,0.05909112730315042,0.0005499943884119666,0.08186526680937416,0.0037191413514354133,-0.022774139506223732,200.0,0.0049751243781094535,
dinov1_b,rand6,0.5,0,census,1000,768,30.42950820922852,,,,,,595.018084526062,0.05650721281495597,0.0005678842775413554,0.07829470342381024,0.004154209733504307,-0.021787490608854262,200.0,0.0049751243781094535,
dinov1_b,rand6,0.75,0,census,1000,768,30.42950820922852,,,,,,625.8199083805083,0.05828977946774268,0.0006767422661448337,0.07802510065759882,0.004518709954137631,-0.019735321189856145,200.0,0.0049751243781094535,
dinov1_b,rand6,1.0,0,census,1000,768,30.42950820922852,,,,,,611.0041239261627,0.0622699583428085,0.0006313761243412568,0.0802670758602058,0.004624542746075293,-0.017997117517397306,200.0,0.0049751243781094535,
dinov1_b,tight06,real,0,depth,1000,768,30.42951011657715,-0.058332907836958714,-0.016778468771644756,0.004239577536870858,-0.04155443906531396,-5.486754882472191,69.49922680854797,,,,,,,,0.6000000238418579
dinov1_b,rand6_t06,0.0,0,depth,1000,768,30.42951011657715,-0.03463441148364579,-0.016679619603132682,0.004292616498058495,-0.017954791880513105,-1.6563543784736723,62.700968503952026,,,,,,,,0.38415950536727905
dinov1_b,rand6_t06,0.0,1,depth,1000,768,30.42951011657715,-0.03477807914185855,-0.016778469506744782,0.004239579184885872,-0.017999609635113767,-1.56804233410135,58.53063941001892,,,,,,,,0.3768666982650757
dinov1_b,rand6_t06,0.5,0,depth,1000,768,30.429506301879883,-0.09728239916701469,-0.016778462468888106,0.004239575978327013,-0.08050393669812658,-9.993565931403095,59.62932872772217,,,,,,,,0.38661468029022217
dinov1_b,rand6_t06,0.5,1,depth,1000,768,30.42951011657715,-0.09689426402916256,-0.016679618031778014,0.00429261750559548,-0.08021464599738454,-8.877289488932036,58.262537717819214,,,,,,,,0.38804998993873596
dinov1_b,rand6_t06,1.0,0,depth,1000,768,30.429508209228516,-0.1585618190828011,-0.01677846502564546,0.004239576340658246,-0.14178335405715564,-11.406700297184173,66.18925714492798,,,,,,,,0.4035651683807373
dinov1_b,rand6_t06,1.0,1,depth,1000,768,30.42951011657715,-0.15937307962668867,-0.01677846978855521,0.004239576722694365,-0.14259460983813346,-11.335579836075194,86.04870891571045,,,,,,,,0.4015076458454132
