model,cloud,star,seed,excessB_real,excessB_star,excessB_star_sd,depth,z,r_star,p_star,star_excesses,time_s
dinov2_b,real,aniso,0,-0.01372957148430555,0.0019217242683450693,0.005757513183257387,-0.015651295752650618,-1.1904942991902543,0,0.09090909090909091,"[0.007621708409520284, 0.000294775976208278, 0.00872802110482132, 0.0014568712597483602, -8.675000410983402e-05, -0.009614972291346252, 0.0023876481565144325, -0.001688636012421335, 0.00023267733250846578, 0.009885898752006975]",98.57703590393066
dinov2_b,real,aniso_haarhubs,0,-0.01372957148430555,0.001773235938993352,0.005730481829523716,-0.015502807423298902,-1.1802604790060798,0,0.09090909090909091,"[0.008061880369061275, 7.101001548581731e-05, 0.007114046768189414, -0.0003042970546116436, -0.002753809210536362, -0.00592970652328717, 0.007987521718327187, -0.003149829363027573, -0.0027157273684431105, 0.009351270038775686]",100.47289991378784
dinov2_b,implant_s0,aniso_haarhubs,0,0.0015445283684923788,0.0007744807717143976,0.0052293502411456735,0.0007700475967779812,0.09976196151116913,6,0.6363636363636364,"[0.006312758913950764, -0.00032074089377250037, 0.004669214250768369, 0.0012172243978108843, -0.003226707219018521, -0.006733647827448855, 0.003014289281400767, 0.0008449121125791853, -0.006806855363746048, 0.00877436006461993]",101.13395428657532
dinov2_b,implant_s0,aniso_haarhubs,1,0.00039326444778690905,0.0011165719716645151,0.006043544208027383,-0.0007233075238776061,-0.07482113302457993,6,0.6363636363636364,"[0.00240723930833088, -9.787011479832353e-05, 0.00932508054640549, -0.0012217652771967374, -0.0029241508757271856, -0.006698390605457474, 0.003569723381263934, -0.002972969113994847, -0.0029883962638865696, 0.012767218731705984]",101.05866384506226
dinov2_b,implant_s0,aniso_haarhubs,2,0.0004510685527012587,0.0015227170606702824,0.005969682027711475,-0.0010716485079690237,-0.11961374124451304,4,0.45454545454545453,"[0.003041808606210117, -2.4636773055405903e-05, 0.00932106998173185, 0.002324719274094847, -0.0027956447991161343, -0.008930241593147065, 0.005277344578117377, 0.0024146622341057744, -0.005136132526012235, 0.0097342216237737]",100.33821845054626
dinov2_b,implant_s0,aniso_haarhubs,3,-0.0035505560338514597,0.0009533276444813582,0.006291344483402755,-0.004503883678332818,-0.4953040316030875,2,0.2727272727272727,"[0.00652018869038809, -0.0005271046838762339, 0.01076004022757994, 0.0012931318124788233, -0.0030206886735736627, -0.008731008643168017, 0.0011158719869731742, -0.00041638613117653267, -0.006315852093496457, 0.008855083952684459]",98.85562443733215
dinov2_b,implant_s0,aniso_haarhubs,4,0.0007157348460679058,0.0013228544757673613,0.004967830358860725,-0.0006071196296994555,-0.07226569270393711,3,0.36363636363636365,"[0.005365539019955692, 0.0009956913548315183, 0.006644445319228601, 0.005427624258502975, -0.0013294033874380329, -0.008763475356027187, 0.0012760105421099205, 0.0011735268044834185, -0.003864051461913598, 0.006302637663940305]",103.17330002784729
dinov2_b,implant_s1,aniso_haarhubs,0,0.00419215986259458,-0.00016635308440529905,0.006200031676077445,0.004358512946999879,0.47944673935547166,8,0.8181818181818182,"[-0.0032391548128946346, 0.005273420974387391, 0.0037885914747583654, -0.002006266951956312, -0.006598911329111612, -0.002655654575218089, 0.003385297570210069, -0.00960353955201812, -0.001536168190596543, 0.011528854548386494]",100.95196056365967
dinov2_b,implant_s1,aniso_haarhubs,1,0.004511018281393719,0.0006732605156516483,0.006182256438736114,0.003837757765742071,0.3802550766612493,7,0.7272727272727273,"[-0.0012188747678243822, 0.004687526035433903, 0.0038687346461856453, 0.000548276742615178, -0.006052753903747418, -0.005247041256512278, 0.007850588154540997, -0.007267904759893085, -0.0017537270458734683, 0.01131778131159139]",100.17440962791443
dinov2_b,implant_s1,aniso_haarhubs,2,0.009027864396517302,5.542910987217514e-05,0.007496141239286456,0.008972435286645127,0.8768978135407184,9,0.9090909090909091,"[-0.006488055219265432, 0.002290902980906867, 0.005052229469166128, -0.0008542346044627253, -0.007678956078842641, -0.002320986014639023, 0.0017795863169599996, -0.008617902864516164, 0.0003550553074580104, 0.017036651805956732]",101.39736986160278
dinov2_b,implant_s1,aniso_haarhubs,3,0.0035868403855966596,-0.00016659052889640146,0.007618427913449205,0.003753430914493061,0.33281381586515607,6,0.6363636363636364,"[-0.004234447676261591, 0.010332144228386547, 0.0021161264237731098, 0.0036557034500549757, -0.007450279913469651, -0.004150742350648454, 0.004517661557019187, -0.011005364480158084, -0.006540572831290836, 0.011093866303630781]",98.88409614562988
dinov2_b,implant_s1,aniso_haarhubs,4,0.00717697912393829,0.0005207528913370188,0.006733225384768373,0.006656226232601271,0.6681331473851153,9,0.9090909090909091,"[-0.0010600898745246057, 0.0006778309021965162, 0.002116953834938151, 0.001174219968507459, -0.007087882042848534, 6.006859254435726e-05, 0.00672213665361128, -0.009905603037315636, -0.0018535894517129753, 0.014363483367974175]",105.35272812843323
