model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,5,-0.029804424930897605,-0.0035261626984830416,0.0023268276237320713,-0.026278262232414563,-3.1259269163661627,127.55806422233582
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,6,-0.036164901919330514,-0.004862041452355826,0.0028403661719744134,-0.03130286046697469,-4.934641168075323,120.24244856834412
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,7,-0.033921049888916754,-0.004219156574526983,0.0034293839890646135,-0.02970189331438977,-4.013534401084293,122.2715995311737
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,8,-0.03354845820377356,-0.0038024694146118207,0.0030629505109937586,-0.029745988789161737,-3.4047155667005495,121.17670273780823
i21k_b,supervised ViT,3,1.9573075771331787,768,30,decoupled,9,-0.03346479692027596,-0.00421142905567966,0.0017802981903037062,-0.0292533678645963,-3.8546395555007664,131.16718935966492
i21k_b,supervised ViT,4,1.9573075771331787,768,30,intact,-1,-0.015384282088817258,-0.0020203602288630523,0.0033890202354602554,-0.013363921859954206,-1.52589751963618,120.79380822181702
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,0,-0.03196932055958705,-0.005462981262522334,0.0027047862430488088,-0.026506339297064717,-3.330300912610868,128.69464087486267
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,1,-0.02927747819757137,-0.0050218028394033816,0.004181612278670562,-0.02425567535816799,-2.775301542449823,128.88671898841858
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,2,-0.03218735932082839,-0.00512143505312874,0.0026698326936969146,-0.027065924267699652,-3.2454903746694828,119.76340532302856
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,3,-0.03236279718818039,-0.004153026952485066,0.001460145420574312,-0.02820977023569532,-3.7741813008054157,133.07796597480774
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,4,-0.032760440595400564,-0.0036976146549014114,0.0015895476685191675,-0.02906282594049915,-3.6818970389821173,134.8824770450592
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,5,-0.03512606941393981,-0.0043018176174600695,0.0035143056461159707,-0.03082425179647974,-3.387265572955409,127.0377790927887
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,6,-0.03422028330508231,-0.004097582897140835,0.003652308527384221,-0.030122700407941475,-3.7290851365338553,127.0821578502655
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,7,-0.03593412864650716,-0.004690270593862354,0.002687520798642125,-0.031243858052644808,-4.154206774219393,128.65940380096436
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,8,-0.030285146481969977,-0.005157979018213105,0.0021786435144021837,-0.025127167463756872,-3.7344344104313616,232.47652554512024
i21k_b,supervised ViT,4,1.9573075771331787,768,30,decoupled,9,-0.030698500066884862,-0.005212595500293553,0.0029460870166004766,-0.02548590456659131,-3.2795675504842725,497.10330724716187
dinov1_b,DINO,0,2.1233694553375244,768,30,intact,-1,-0.008551294519257763,-0.0003041965183474646,0.0032630834626633173,-0.008247098000910297,-1.042315639874234,448.93458318710327
