model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
dinov2_s,wn30,rand6,0.5,3,depth,1000,384,20.12432098388672,1.5441782474517822,0.003813584581564722,0.0012096390318044534,0.0042866458728313414,0.0026039455497602684,0.33306178831074557,75.29913234710693,,,,,,,
dinov2_s,wn30,rand6,0.5,4,depth,1000,384,20.12432098388672,1.5531880855560303,0.0061763917814955105,0.0012096393763977697,0.0042866458621173735,0.004966752405097741,0.6414373348962191,76.71585392951965,,,,,,,
dinov2_s,wn30,rand6,0.75,0,depth,1000,384,20.124317169189453,1.610613226890564,0.003772114166047655,0.0012096387485439452,0.0042866469777092745,0.0025624754175037094,0.31171745858319877,74.72513747215271,,,,,,,
dinov2_s,wn30,rand6,0.75,1,depth,1000,384,20.124317169189453,1.5873745679855347,0.003281892554043958,0.0012096387372439483,0.004286646719280294,0.00207225381680001,0.2603695051599775,82.76879167556763,,,,,,,
dinov2_s,wn30,rand6,0.75,2,depth,1000,384,20.124319076538086,1.571199655532837,0.0047273759723903686,0.0012096396799514241,0.00428664657235288,0.003517736292438944,0.3781091324225899,89.27849650382996,,,,,,,
dinov2_s,wn30,rand6,0.75,3,depth,1000,384,20.124319076538086,1.6025416851043701,0.003461927035393872,0.0012096391685571626,0.004286646887171373,0.0022522878668367096,0.2609806818609906,90.21187663078308,,,,,,,
dinov2_s,wn30,rand6,0.75,4,depth,1000,384,20.12432098388672,1.5955051183700562,0.005162399597479633,0.0012096396328975343,0.004286645556775401,0.003952759964582099,0.5382412711493239,84.14423203468323,,,,,,,
dinov2_s,wn30,rand6,1.0,0,depth,1000,384,20.124319076538086,1.6008260250091553,-0.009602583438680312,0.0012096392627031715,0.004286646042485922,-0.010812222701383484,-1.1089350324481917,91.501784324646,,,,,,,
dinov2_s,wn30,rand6,1.0,1,depth,1000,384,20.124319076538086,1.5666837692260742,-0.007127384958710153,0.0012096393969573515,0.004286645750340433,-0.008337024355667504,-0.9144309614737679,92.48454737663269,,,,,,,
dinov2_s,wn30,rand6,1.0,2,depth,1000,384,20.124319076538086,1.5619611740112305,-0.0037622448502971084,0.0012096385475406867,0.0042866452375934375,-0.0049718833978377956,-0.5002096437546325,87.00335931777954,,,,,,,
dinov2_s,wn30,rand6,1.0,3,depth,1000,384,20.124319076538086,1.5901336669921875,-0.00637931176252067,0.0012096387015717886,0.0042866461879421105,-0.007588950464092459,-0.8362830165515237,96.07913708686829,,,,,,,
dinov2_s,wn30,rand6,1.0,4,depth,1000,384,20.124319076538086,1.593546748161316,-0.003300237019922353,0.0012096394545434042,0.0042866463623741574,-0.004509876474465757,-0.5748601098075686,87.06080222129822,,,,,,,
dinov2_s,wn30,rand6,0.0,0,census,1000,384,20.124319076538086,1.5745954513549805,,,,,,449.03678464889526,0.05860921854904401,0.00042035465503303753,0.0748897031301294,0.00334707400574459,-0.016280484581085386,200.0,0.004975124378109453
dinov2_s,wn30,rand6,0.25,0,census,1000,384,20.124317169189453,1.5491455793380737,,,,,,462.8072626590729,0.057481720969201386,0.0002172026587537225,0.07520249257754064,0.0034733009883842723,-0.01772077160833925,200.0,0.004975124378109453
dinov2_s,wn30,rand6,0.5,0,census,1000,384,20.124317169189453,1.5713229179382324,,,,,,468.26091170310974,0.057870458800008476,0.00040634580335070515,0.07564934731691102,0.003443578489116171,-0.01777888851690254,200.0,0.004975124378109453
