model,family,size,dataset,modality,K,n,d,curv,delta_999,delta_sd,null_mean,null_sd,excess,z,r_above,p_left,delta_999_native,delta_999_native_sd,excessB_real,excessB_star,depth,z_depth,depth_regime,time_s
meru_b,meru,b,cifar100,image,20,100,512,0.10000000149011612,0.11390790937954806,0.00033349776784065074,0.13350121668853343,0.006099990086132524,-0.01959330730898537,-3.207233159701296,200,0.004975124378109453,0.11388189986959425,0.0003277610652451628,-0.024099054028848238,-0.004593483752451069,-0.01950557027639717,-2.1567572377566293,unvalidated,179.82986545562744
meru_b,meru,b,cifar100,text,20,100,512,0.10000000149011612,0.09594949272341255,0.0002571266706545771,0.10831058047035322,0.003668205943212908,-0.012361087746940669,-3.361542829387604,200,0.004975124378109453,0.09580657614537899,0.00025144200695960997,-0.007078178381028644,0.0007148113947241852,-0.0077929897757528285,-0.7026333226338083,unvalidated,171.0831401348114
meru_b,meru,b,imagenet,image,30,1000,512,0.10000000149011612,0.0869921721017013,0.0003061855181367899,0.09708160200629838,0.00493445174860625,-0.010089429904597075,-2.0407661884122197,196,0.024875621890547265,0.08683109440661989,0.00031341056803818514,-0.011471250719583104,0.0001405776323491259,-0.01161182835193223,-0.8584714483188877,validated,579.3919517993927
meru_b,meru,b,imagenet,text,30,1000,512,0.10000000149011612,0.08962371019941161,0.0003591036901193553,0.09074866899923947,0.003486400751525757,-0.001124958799827866,-0.3209723884396385,132,0.34328358208955223,0.0894910241408691,0.00037487912452686994,0.007612389668265024,-0.0009909854207419701,0.008603375089006994,0.7628259913090601,validated,544.864827632904
