model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
i21k_l,supervised ViT,0,1.881852865219116,1024,30,intact,-1,-0.014638794327732574,-0.0014864223321733219,0.0028359922595128043,-0.013152371995559253,-1.8011453385161618,277.287362575531
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,0,-0.0394816923118533,-0.003779579763476087,0.001938841634160313,-0.03570211254837721,-6.521006804154596,340.7231183052063
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,1,-0.03894642016231868,-0.004021481236644249,0.0024358202222706854,-0.034924938925674436,-4.162387106769821,338.41320753097534
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,2,-0.038770589097089206,-0.004080499205785283,0.001979491938436015,-0.03469008989130392,-4.6501113262408955,325.73413729667664
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,3,-0.03794287985299271,-0.0037960733125240722,0.002781715938316345,-0.03414680654046864,-4.417243512331784,313.3315348625183
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,4,-0.0416507574307137,-0.0046908647960906,0.002555198174072028,-0.0369598926346231,-4.74066093104523,318.3404104709625
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,5,-0.0400835643751,-0.004217935281186405,0.0015204028281684547,-0.035865629093913595,-5.225368478002683,312.40090227127075
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,6,-0.04134513090506238,-0.005026241837353916,0.0015337857899869393,-0.036318889067708464,-5.477294523261202,316.3551049232483
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,7,-0.03959142161167491,-0.0047879983085321615,0.0021208727776597155,-0.03480342330314275,-4.147098643252843,341.60699701309204
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,8,-0.040506536578876755,-0.004286555934026765,0.002418599172851539,-0.03621998064484999,-4.46938102112694,320.1348662376404
i21k_l,supervised ViT,0,1.881852865219116,1024,30,decoupled,9,-0.040591955533984876,-0.004721019751050151,0.002269228826100055,-0.035870935782934724,-4.430908789829745,333.72126626968384
