model,kind,a,b,ari_cut,coph_corr,triplet_agree
siglip_b,boot_pair,2,17,0.5915705398216643,0.9005209781049962,0.8485
siglip_b,boot_pair,2,18,0.7647368878064357,0.9398574941585782,0.8914
siglip_b,boot_pair,2,19,0.832243323953598,0.9507277335075447,0.929
siglip_b,boot_pair,2,20,0.767834938078536,0.9366014911406612,0.8803
siglip_b,boot_pair,2,21,0.6963251161916364,0.9175968793125562,0.8402
siglip_b,boot_pair,2,22,0.6352791847536392,0.9147263446801744,0.8607
siglip_b,boot_pair,2,23,0.8235351449033124,0.9239142176522641,0.8874
siglip_b,boot_pair,2,24,0.7386367972747916,0.9261996999425232,0.8688
siglip_b,boot_pair,2,25,0.7439234066659656,0.924727208614249,0.8679
siglip_b,boot_pair,2,26,0.739668923611619,0.9514787399025507,0.9307
siglip_b,boot_pair,2,27,0.7385509884447659,0.9517711992435904,0.9327
siglip_b,boot_pair,2,28,0.7731759087496716,0.9606990070052228,0.9546
siglip_b,boot_pair,2,29,0.7601121001741163,0.952264405224586,0.9342
siglip_b,boot_pair,3,4,0.8928458494080643,0.9699363749005312,0.9597
siglip_b,boot_pair,3,5,0.7988146266450682,0.9762541036448482,0.9684
siglip_b,boot_pair,3,6,0.7575701646443742,0.9211136756959221,0.8856
siglip_b,boot_pair,3,7,0.7931693658249133,0.961433959398618,0.9543
siglip_b,boot_pair,3,8,0.868830012957604,0.9642522858685724,0.9614
siglip_b,boot_pair,3,9,0.7501529562856455,0.9619805171892145,0.9536
siglip_b,boot_pair,3,10,0.7834115461736635,0.9241435623482288,0.8735
siglip_b,boot_pair,3,11,0.870795502840773,0.9592762488773016,0.943
siglip_b,boot_pair,3,12,0.8822794635809744,0.9692107508863097,0.9616
siglip_b,boot_pair,3,13,0.7912473320935552,0.946090698216774,0.9082
siglip_b,boot_pair,3,14,0.8566981914082895,0.9627528285462813,0.9531
siglip_b,boot_pair,3,15,0.8564948595928857,0.9541843804826539,0.9556
siglip_b,boot_pair,3,16,0.7346902874889193,0.9618456561195048,0.9464
siglip_b,boot_pair,3,17,0.7222371560610767,0.9399079344994645,0.9284
siglip_b,boot_pair,3,18,0.8393495502028366,0.9507200563863301,0.9302
siglip_b,boot_pair,3,19,0.8074184161886354,0.9358026789484483,0.8755
siglip_b,boot_pair,3,20,0.8565863333976608,0.9542218570383157,0.9417
siglip_b,boot_pair,3,21,0.7916353340711384,0.9185682369585803,0.8783
siglip_b,boot_pair,3,22,0.7656955361569042,0.9443483857646665,0.9173
siglip_b,boot_pair,3,23,0.7538114511278967,0.9582573499030315,0.9287
siglip_b,boot_pair,3,24,0.8617512859026024,0.9620952511382288,0.9318
siglip_b,boot_pair,3,25,0.8727642714197629,0.9708392903730474,0.958
siglip_b,boot_pair,3,26,0.842880247002815,0.9310094924074773,0.8772
siglip_b,boot_pair,3,27,0.857527186485031,0.9460356713655074,0.8971
siglip_b,boot_pair,3,28,0.8083315455918239,0.933439498837055,0.8809
siglip_b,boot_pair,3,29,0.8794733311635188,0.9325138376434124,0.8821
siglip_b,boot_pair,4,5,0.7944489653391139,0.9687995478523438,0.9522
siglip_b,boot_pair,4,6,0.7717776338256171,0.9305120137298849,0.8961
siglip_b,boot_pair,4,7,0.825406207652388,0.9713029263491251,0.9704
siglip_b,boot_pair,4,8,0.8970335306325423,0.958770406465055,0.9426
siglip_b,boot_pair,4,9,0.7671452086817058,0.9654462104159817,0.9558
siglip_b,boot_pair,4,10,0.8259360439383094,0.9371698025951702,0.8862
