level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
star,30,0.6,aniso,100,4,0.014614905727824756,-0.04623251160768175,0.060847417335506505,4.278078577344421,11.646964073181152
star,30,0.6,aniso,1000,0,-0.0003316683300089718,-0.03582795953547721,0.03549629120546824,3.685978672675458,35.738603830337524
star,30,0.6,aniso,1000,1,0.0037700725956761882,-0.03566337080985047,0.03943344340552666,4.7105040870681405,31.169440031051636
star,30,0.6,aniso,1000,2,-0.009601724099786602,-0.03688006436458311,0.02727834026479651,4.49734502482329,33.84736895561218
star,30,0.6,aniso,1000,3,-0.003060952337456846,-0.03576890904549704,0.03270795670804019,2.8220637350145794,33.88794732093811
star,30,0.6,aniso,1000,4,-0.005656714290350057,-0.03355115931173879,0.027894445021388735,3.142252646397877,36.07969617843628
hier2,30,0.1,iso,100,0,-0.040128683977291996,-0.053753226170804295,0.0136245421935123,1.302093419977901,9.443760633468628
hier2,30,0.1,iso,100,1,-0.04879491906869397,-0.05292065380300046,0.00412573473430649,0.4358495884049508,9.374623537063599
hier2,30,0.1,iso,100,2,-0.041909569009263986,-0.04953959640190131,0.007630027392637323,0.8163746951112131,9.483104467391968
hier2,30,0.1,iso,100,3,-0.042864783896821794,-0.04816173755368195,0.005296953656860157,0.723149441785676,9.722027063369751
hier2,30,0.1,iso,100,4,-0.0531428628391657,-0.0515369924403484,-0.001605870398817301,-0.18687113706443811,10.011421918869019
hier2,30,0.1,iso,1000,0,-0.04053601273062438,-0.04513761685143005,0.004601604120805673,0.5217010063434602,28.573047161102295
hier2,30,0.1,iso,1000,1,-0.043289894571322096,-0.04453191352628268,0.0012420189549605873,0.15124715735999283,25.282533407211304
hier2,30,0.1,iso,1000,2,-0.04444666614696644,-0.04560774015218471,0.0011610740052182683,0.14356080103808805,25.496512413024902
hier2,30,0.1,iso,1000,3,-0.04325882470767136,-0.04282697489348306,-0.00043184981418829815,-0.04650302352880216,22.200584173202515
hier2,30,0.1,iso,1000,4,-0.04390210209970519,-0.04210523812115482,-0.0017968639785503684,-0.20933809611221885,22.685996294021606
hier2,30,0.1,aniso,100,0,-0.038726084243888084,-0.05356828200334588,0.014842197759457797,1.538894821178548,16.80649161338806
hier2,30,0.1,aniso,100,1,-0.04933665878007612,-0.05304608190116535,0.0037094231210892323,0.38005037746054,16.008113145828247
hier2,30,0.1,aniso,100,2,-0.042961720211370256,-0.04948096593940902,0.006519245728038761,0.6831850034133262,14.045665502548218
hier2,30,0.1,aniso,100,3,-0.044052424768105974,-0.04805724452023049,0.004004819752124515,0.49439205950417814,16.396211624145508
hier2,30,0.1,aniso,100,4,-0.05409144619984835,-0.0514846603007961,-0.0026067858990522497,-0.29034411887089134,14.357129573822021
hier2,30,0.1,aniso,1000,0,-0.04037955833388723,-0.04511282516402998,0.004733266830142746,0.5697235391846206,43.813531160354614
hier2,30,0.1,aniso,1000,1,-0.043852850649730046,-0.044795409493118776,0.00094255884338873,0.0990732271360161,36.22277474403381
hier2,30,0.1,aniso,1000,2,-0.04466812030501579,-0.04576181057009865,0.0010936902650828598,0.12932403946107346,38.134743213653564
hier2,30,0.1,aniso,1000,3,-0.04177747951213438,-0.042781024106110566,0.0010035445939761828,0.11481499882189003,37.64407539367676
hier2,30,0.1,aniso,1000,4,-0.0449223913678082,-0.042084360836027436,-0.0028380305317807636,-0.36201961199999577,37.36346364021301
hier2,30,0.3,iso,100,0,-0.03858694810173724,-0.05066214444526603,0.012075196343528792,1.020660143926918,7.996548891067505
hier2,30,0.3,iso,100,1,-0.04511407473262542,-0.05052614781976689,0.005412073087141464,0.5721890035477402,8.921225547790527
hier2,30,0.3,iso,100,2,-0.04360836423222214,-0.0465856291932523,0.0029772649610301585,0.29971999005657896,8.87591290473938
hier2,30,0.3,iso,100,3,-0.03887868265039951,-0.04617984080972267,0.007301158159323161,0.9963562563882022,8.90333604812622
hier2,30,0.3,iso,100,4,-0.05034385857733441,-0.04917277031299382,-0.0011710882643405848,-0.13227869853933077,9.534130096435547
hier2,30,0.3,iso,1000,0,-0.035886828580017904,-0.04045339149518149,0.004566562915163587,0.5137468618903313,26.39299178123474
hier2,30,0.3,iso,1000,1,-0.03924569693340142,-0.03997416270851524,0.0007284657751138179,0.08892234803812407,30.998014450073242
hier2,30,0.3,iso,1000,2,-0.041072917282684404,-0.04069858491184732,-0.0003743323708370813,-0.049036701951258546,28.210643529891968
hier2,30,0.3,iso,1000,3,-0.03673285943229165,-0.0395831395444378,0.00285028011214615,0.3447317301041161,22.40984797477722
hier2,30,0.3,iso,1000,4,-0.03809482119512285,-0.038459419700510436,0.00036459850538758665,0.043602061741106354,33.081663370132446
hier2,30,0.3,aniso,100,0,-0.034961399674579785,-0.049710733784703726,0.01474933411012394,1.4407757543049051,18.38354730606079
hier2,30,0.3,aniso,100,1,-0.0446311722230774,-0.051295058825565905,0.006663886602488504,0.8165825746296241,18.90595769882202
hier2,30,0.3,aniso,100,2,-0.044205863194297174,-0.046563516298207264,0.00235765310391009,0.28324612633301954,19.06425952911377
hier2,30,0.3,aniso,100,3,-0.03905793026778086,-0.04586923885496175,0.006811308587180889,1.0187947686850736,19.08109450340271
hier2,30,0.3,aniso,100,4,-0.0414474502632947,-0.04850914881398157,0.007061698550686869,0.7435017859526274,18.834386348724365
hier2,30,0.3,aniso,1000,0,-0.03639308803209704,-0.04039078566922788,0.003997697637130843,0.4951102451698147,42.985557079315186
hier2,30,0.3,aniso,1000,1,-0.0402290307112227,-0.039715463188242074,-0.0005135675229806236,-0.06627640523382085,37.52876615524292
hier2,30,0.3,aniso,1000,2,-0.03921450434730089,-0.04081287079333163,0.001598366446030744,0.20513173988050534,36.39431953430176
hier2,30,0.3,aniso,1000,3,-0.036269989277525956,-0.039413769293772376,0.0031437800162464197,0.42493873749215894,36.890758752822876
hier2,30,0.3,aniso,1000,4,-0.03737153165904451,-0.038179770985901404,0.000808239326856891,0.10285962621832358,36.574090242385864
hier2,30,0.6,iso,100,0,-0.03621797589298266,-0.04321048110355297,0.006992505210570307,0.7184104540429515,7.870541095733643
hier2,30,0.6,iso,100,1,-0.03494346637003168,-0.04248837189401908,0.0075449055239874,0.8739342750485295,7.7621471881866455
hier2,30,0.6,iso,100,2,-0.03459815358359179,-0.039838103422739767,0.005239949839147974,0.6890831881654439,7.816393852233887
hier2,30,0.6,iso,100,3,-0.03423950687820862,-0.04007497189648187,0.005835465018273249,0.7978952288790696,7.750580072402954
hier2,30,0.6,iso,100,4,-0.04281673499308139,-0.040902612669160565,-0.001914122323920825,-0.22309620734295313,7.953621864318848
hier2,30,0.6,iso,1000,0,-0.025193827852162967,-0.028309213323284465,0.0031153854711214977,0.44784892798048354,22.988276720046997
hier2,30,0.6,iso,1000,1,-0.02868571422904588,-0.028915685806231755,0.00022997157718587444,0.03485526159004125,20.64004349708557
hier2,30,0.6,iso,1000,2,-0.028866412409625182,-0.03060230414730319,0.0017358917376780088,0.2698992835911564,20.590530157089233
hier2,30,0.6,iso,1000,3,-0.023756109310867954,-0.028849591887511742,0.005093482576643788,0.7626212534502386,19.496230840682983
hier2,30,0.6,iso,1000,4,-0.024836030532164204,-0.025961272228055766,0.0011252416958915622,0.15056817657193713,18.522067546844482
hier2,30,0.6,aniso,100,0,-0.00671589386901128,-0.04081159593064015,0.03409570206162887,4.399427240855674,12.185587644577026
hier2,30,0.6,aniso,100,1,0.0012191029490567634,-0.04351991885079617,0.04473902179985293,5.245842802814497,11.70326828956604
hier2,30,0.6,aniso,100,2,-0.0036078348681117117,-0.04018013150468399,0.03657229663657228,3.6611046369711526,11.720665216445923
hier2,30,0.6,aniso,100,3,-0.004416372774205701,-0.039279093609520956,0.034862720835315254,4.712777284105144,11.86939024925232
hier2,30,0.6,aniso,100,4,0.005670083317583202,-0.042387563729744636,0.04805764704732784,5.5114823996332385,11.881202220916748
hier2,30,0.6,aniso,1000,0,-0.0057594778276589265,-0.028303966874786396,0.02254448904712747,1.8589806280957915,27.02746844291687
hier2,30,0.6,aniso,1000,1,0.005580680336440311,-0.029028806390726664,0.034609486727166974,4.24162513811246,25.98056983947754
hier2,30,0.6,aniso,1000,2,0.0010374326634506742,-0.030685128177622017,0.031722560841072694,2.891683018737491,26.823370218276978
hier2,30,0.6,aniso,1000,3,0.002550221580677206,-0.02884669074572488,0.031396912326402085,3.4144536238088303,26.57301640510559
hier2,30,0.6,aniso,1000,4,9.463921296988531e-05,-0.02574715983068679,0.025841799043656674,2.412061603855741,26.53631019592285
hier3,30,0.1,iso,100,0,-0.04404458062334042,-0.052731371975209475,0.008686791351869054,0.8455374270566021,6.0083699226379395
hier3,30,0.1,iso,100,1,-0.04771253564439948,-0.052563654059167055,0.004851118414767576,0.4860645511376083,5.998536586761475
hier3,30,0.1,iso,100,2,-0.04170003718245066,-0.0489997989491241,0.007299761766673442,0.6827817422618754,6.140776634216309
hier3,30,0.1,iso,100,3,-0.045872253617451626,-0.050732351408062724,0.004860097790611098,0.5897794603999623,6.296869516372681
hier3,30,0.1,iso,100,4,-0.05149334319686787,-0.05151587763176879,2.25344349009185e-05,0.0027569441619352004,5.9364237785339355
hier3,30,0.1,iso,1000,0,-0.04366004342488278,-0.04418659214976451,0.0005265487248817327,0.07008256799377854,15.670567989349365
hier3,30,0.1,iso,1000,1,-0.04094184635348533,-0.043810677070159974,0.002868830716674646,0.3401574555627426,16.00184988975525
hier3,30,0.1,iso,1000,2,-0.04162919657238685,-0.04510871465125057,0.003479518078863715,0.4095124923674129,16.389670848846436
hier3,30,0.1,iso,1000,3,-0.03827528506968488,-0.04246680984829412,0.004191524778609235,0.48302987677500947,16.44156002998352
hier3,30,0.1,iso,1000,4,-0.045911195844132516,-0.04152830514216321,-0.0043828907019693025,-0.5655007080624035,16.5319607257843
hier3,30,0.1,aniso,100,0,-0.04627993218171743,-0.05271366811739612,0.00643373593567869,0.5611263878772734,12.704667568206787
hier3,30,0.1,aniso,100,1,-0.045090348617444605,-0.0526417070344918,0.0075513584170471965,0.8337651060091396,12.07815146446228
hier3,30,0.1,aniso,100,2,-0.03921812398768802,-0.049357058278563126,0.010138934290875104,0.8045657659224655,11.859458208084106
hier3,30,0.1,aniso,100,3,-0.04492143819335086,-0.0507449153158451,0.005823477122494244,0.7877853160028799,11.819187879562378
hier3,30,0.1,aniso,100,4,-0.04775907948049865,-0.051494020232049735,0.0037349407515510843,0.5553102403103751,11.717092037200928
hier3,30,0.1,aniso,1000,0,-0.04194464168771007,-0.04418769914154466,0.0022430574538345946,0.29630120598829046,34.77796721458435
hier3,30,0.1,aniso,1000,1,-0.040096512125721726,-0.043801528217319974,0.0037050160915982483,0.48027074602652975,35.14163088798523
hier3,30,0.1,aniso,1000,2,-0.042021801771556413,-0.045122650698809774,0.0031008489272533607,0.35959019420641697,35.24308681488037
hier3,30,0.1,aniso,1000,3,-0.037632752553228066,-0.04244538242725915,0.0048126298740310824,0.5719524993114068,34.81187915802002
hier3,30,0.1,aniso,1000,4,-0.04301985255235024,-0.04146509079353064,-0.0015547617588195992,-0.21199133330075462,35.80892539024353
hier3,30,0.3,iso,100,0,-0.04315851800136822,-0.04932146701573358,0.006162949014365364,0.5643480022044524,6.297851800918579
hier3,30,0.3,iso,100,1,-0.045455705549091834,-0.050461027975988504,0.00500532242689667,0.58957537887795,6.2521326541900635
hier3,30,0.3,iso,100,2,-0.04110972731552927,-0.04603914999110272,0.004929422675573454,0.45765487229600066,6.264806509017944
hier3,30,0.3,iso,100,3,-0.041226671759499074,-0.04873393096203275,0.007507259202533673,1.041095111836804,6.301146507263184
hier3,30,0.3,iso,100,4,-0.046946161119675416,-0.04872891755358368,0.0017827564339082669,0.18878387274740085,6.274298191070557
hier3,30,0.3,iso,1000,0,-0.039698587872295577,-0.03982109479882287,0.00012250692652729378,0.020081449811562038,16.140976667404175
hier3,30,0.3,iso,1000,1,-0.035362237950073996,-0.03909043754554367,0.003728199595469675,0.5116404060942703,16.614105463027954
hier3,30,0.3,iso,1000,2,-0.038081015259748566,-0.040388038100759104,0.002307022841010538,0.3298712248517318,16.524898290634155
hier3,30,0.3,iso,1000,3,-0.03633135040910743,-0.038889691699855865,0.002558341290748438,0.283961271007194,16.009028673171997
hier3,30,0.3,iso,1000,4,-0.044110175954604716,-0.03779435544201951,-0.006315820512585203,-1.0526421725029516,15.753995656967163
hier3,30,0.3,aniso,100,0,-0.04302127406884722,-0.04893519554764197,0.0059139214787947494,0.45756223001721624,12.528530836105347
hier3,30,0.3,aniso,100,1,-0.03693896898762683,-0.050648076821918575,0.013709107834291745,1.7920280516308424,12.17327332496643
hier3,30,0.3,aniso,100,2,-0.035874869829903344,-0.046621854980546294,0.01074698515064295,0.9359819492409112,12.102930307388306
hier3,30,0.3,aniso,100,3,-0.03976880143322698,-0.04865406660112243,0.00888526516789545,1.626289755423303,11.931642532348633
hier3,30,0.3,aniso,100,4,-0.03874683134962499,-0.0486920556919894,0.00994522434236441,1.213194745890142,12.363618850708008
hier3,30,0.3,aniso,1000,0,-0.03614093785997355,-0.03984060145654566,0.00369966359657211,0.5088380517127694,35.73135709762573
hier3,30,0.3,aniso,1000,1,-0.033539527246687406,-0.03900033866519854,0.0054608114185111314,0.7412697399747504,36.25062298774719
hier3,30,0.3,aniso,1000,2,-0.03571279546503028,-0.040413580544413234,0.0047007850793829575,0.5474446947311028,35.90394616127014
hier3,30,0.3,aniso,1000,3,-0.03465209229329905,-0.03854321377778847,0.003891121484489425,0.5710873544762926,36.09743690490723
hier3,30,0.3,aniso,1000,4,-0.0363935470710281,-0.037817680697647287,0.0014241336266191881,0.21720707524196234,36.01726031303406
hier3,30,0.6,iso,100,0,-0.03406647743354428,-0.0433869529741838,0.009320475540639521,0.9510400902729882,6.259025573730469
hier3,30,0.6,iso,100,1,-0.03874299525859625,-0.04219169188625995,0.0034486966276637,0.39107882896215085,6.228113174438477
hier3,30,0.6,iso,100,2,-0.03470616744478182,-0.03984175179424438,0.005135584349462562,0.5894744223735606,6.104291200637817
hier3,30,0.6,iso,100,3,-0.03380029089116089,-0.04178093617200287,0.007980645280841976,1.2657757572083062,6.174968004226685
hier3,30,0.6,iso,100,4,-0.035949873302270875,-0.0435771348858743,0.007627261583603426,0.94149627135343,6.226820945739746
hier3,30,0.6,iso,1000,0,-0.030981630059954725,-0.028207679698402183,-0.002773950361552542,-0.48188022073568737,16.167577981948853
hier3,30,0.6,iso,1000,1,-0.024426692030583043,-0.02790883446420622,0.003482142433623176,0.540665773575696,15.885928869247437
hier3,30,0.6,iso,1000,2,-0.026854653901282624,-0.03083716813003362,0.003982514228750997,0.5608485693190116,15.778390407562256
hier3,30,0.6,iso,1000,3,-0.02542593429319854,-0.02920734455337362,0.003781410260175082,0.5726647221865169,15.402177810668945
hier3,30,0.6,iso,1000,4,-0.031099923383588156,-0.025987022242397448,-0.005112901141190708,-0.6702590417055021,15.446110248565674
hier3,30,0.6,aniso,100,0,0.003149777003483123,-0.04176250601188703,0.044912283015370154,2.9829469991545055,12.854766130447388
hier3,30,0.6,aniso,100,1,-0.0020128759850880085,-0.0440590743761462,0.04204619839105819,4.9718027528968785,12.733343839645386
hier3,30,0.6,aniso,100,2,0.0033142500769140354,-0.040174878525169225,0.04348912860208326,6.107718702363077,12.17094874382019
hier3,30,0.6,aniso,100,3,-0.0025479018194813907,-0.04046483616528385,0.03791693434580246,4.401973133284503,11.908806800842285
hier3,30,0.6,aniso,100,4,0.0059578146881692495,-0.04249812673982337,0.04845594142799262,3.343402582964934,12.093483924865723
hier3,30,0.6,aniso,1000,0,-0.003793797761622128,-0.028259568052667144,0.024465770291045016,3.2455813376235674,36.41205310821533
hier3,30,0.6,aniso,1000,1,0.0003239125261736142,-0.028348767433702977,0.02867267995987659,3.241515536115783,37.009958267211914
hier3,30,0.6,aniso,1000,2,-0.00904902130038332,-0.030691614231287256,0.021642592930903936,1.3584118839055874,34.95499062538147
hier3,30,0.6,aniso,1000,3,0.004260975643843645,-0.029172911753306954,0.0334338873971506,4.271502593076471,32.951828479766846
hier3,30,0.6,aniso,1000,4,-0.0028925574838260942,-0.026021628369540407,0.023129070885714312,2.177308743890444,31.8790066242218
