model,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
siglip_b,real,real,0,depth,1000,768,5.746446132659912,1.538798689842224,-0.009716675422748748,0.0008434304194981617,0.004514183128554875,-0.010560105842246908,-0.9002032195421371,94.03025937080385,,,,,,,
siglip_b,rand6,0.0,0,depth,1000,768,5.746446132659912,1.181587815284729,-0.005479843622502215,0.0008434316917315957,0.004514180653202422,-0.006323275314233811,-0.6487020614754899,92.3374297618866,,,,,,,
siglip_b,rand6,0.0,1,depth,1000,768,5.74644660949707,1.1591566801071167,-0.007886093079335618,0.0008434296292334275,0.004514184874837476,-0.008729522708569045,-0.823723058331825,90.92327237129213,,,,,,,
siglip_b,rand6,0.0,2,depth,1000,768,5.746446132659912,1.1828271150588991,-0.003669844711842507,0.0008434292608131168,0.00451418283752089,-0.004513273972655624,-0.4354658162765061,92.20445036888123,,,,,,,
siglip_b,rand6,0.0,3,depth,1000,768,5.746446132659912,1.1780434846878052,-0.007084135657802666,0.0008434316318951683,0.004514181906422409,-0.007927567289697833,-0.7716075754925474,91.47899603843688,,,,,,,
siglip_b,rand6,0.0,4,depth,1000,768,5.746446132659912,1.1721616983413696,-0.0072825127805598985,0.0008467371562988867,0.004513186922584286,-0.008129249936858788,-0.8857855172812786,92.4989058971405,,,,,,,
siglip_b,rand6,0.25,0,depth,1000,768,5.74644660949707,1.175398588180542,-0.003982913931616261,0.0008434309833477704,0.0045141853350803935,-0.004826344914964031,-0.4711583026013688,77.27166390419006,,,,,,,
siglip_b,rand6,0.25,1,depth,1000,768,5.746445655822754,1.1916468143463137,-0.00529157659846051,0.0008434314936812558,0.00451418062253073,-0.0061350080921417655,-0.5909642718712391,92.94787073135376,,,,,,,
siglip_b,rand6,0.25,2,depth,1000,768,5.746446132659912,1.1661934852600098,-0.0056274996010980405,0.000843428623579065,0.004514182834831707,-0.006470928224677106,-0.6417822183518302,95.47238564491272,,,,,,,
siglip_b,rand6,0.25,3,depth,1000,768,5.746446132659912,1.1785972118377686,-0.008537170346166106,0.0008434305629502134,0.004514182958094212,-0.00938060090911632,-0.9915668902600954,97.6716821193695,,,,,,,
