model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
i21k_l,supervised ViT,3,1.881852865219116,1024,30,intact,-1,-0.02095691322592272,-0.000472233626389372,0.003682786228409561,-0.020484679599533345,-2.077170979859451,308.6193766593933
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,0,-0.0375923393263289,-0.003946131126738538,0.002353145387163509,-0.033646208199590355,-4.247097636294715,322.5024342536926
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,1,-0.037712307115921766,-0.0036348013420613385,0.002756961286941748,-0.03407750577386043,-3.516319926693208,321.7836105823517
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,2,-0.040913663853832535,-0.003644067944189341,0.0024973802250223887,-0.0372695959096432,-4.372657452100665,309.1222040653229
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,3,-0.0384093400728806,-0.0031876390104512166,0.0014334503925827347,-0.03522170106242938,-5.91102701736596,325.58580780029297
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,4,-0.03983980281438061,-0.003258611716420183,0.0025694125805795134,-0.03658119109796043,-4.375764675336358,327.3707175254822
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,5,-0.04015800711329085,-0.0035974545051276467,0.0021406445074766646,-0.0365605526081632,-4.936684894992195,331.7790427207947
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,6,-0.03784566606911853,-0.0037253115382726554,0.00210410907105499,-0.03412035453084587,-4.926873109674102,334.65710258483887
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,7,-0.03792770717484509,-0.003600058008076977,0.0019352929391587218,-0.03432764916676811,-4.267134080460113,315.9324793815613
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,8,-0.03625376319186509,-0.003606827566387547,0.0021627196907485595,-0.03264693562547754,-4.485073513639598,360.2329623699188
i21k_l,supervised ViT,3,1.881852865219116,1024,30,decoupled,9,-0.03631740412817898,-0.0031005126975777687,0.002339459568343413,-0.03321689143060121,-3.7415188288051735,310.69117641448975
