model,seed,s,K,excessB_real,excessB_star,excessB_star_sd,depth_excess,z_depth,delta,delta_sd,time_s
i21k_b,2,0.0,30,-0.011959604647117802,0.00015737353043536323,0.00353557448090583,-0.012116978177553165,-1.2560416333332844,0.07313472575408762,0.005244783150939005,199.82501482963562
i21k_b,2,0.25,30,-0.019951200511115416,0.0002512481461003788,0.003454472524530904,-0.020202448657215794,-2.2712394682284236,0.07028092564828135,0.0035358632737580303,185.42520260810852
i21k_b,2,0.5,30,-0.03009878081386827,-0.0006100354038000077,0.004296298545982294,-0.02948874541006826,-3.13912871827119,0.06939063973527614,0.0036191180663406796,188.77532362937927
i21k_b,2,0.75,30,-0.0337176796535915,0.0005359154719955309,0.003285674016485279,-0.03425359512558703,-3.298228050528658,0.07682320238069015,0.003943346301657397,197.9086503982544
i21k_b,2,1.0,30,-0.03190529287293653,0.00017368700431138196,0.003616475579152576,-0.032078979877247914,-2.671095504661221,0.08333195812176102,0.006446326092562119,207.35647630691528
i21k_b,3,0.0,30,-0.014587034202363902,0.0008401696456506236,0.0023524063609838106,-0.015427203848014525,-1.7556043778267159,0.07289447765164117,0.005771699105259732,153.85139441490173
i21k_b,3,0.25,30,-0.0239275735623371,0.0006126813728004971,0.002667162392470893,-0.024540254935137597,-3.1038358961316166,0.06653137711559963,0.005340852771629478,191.18592309951782
i21k_b,3,0.5,30,-0.034981067266995416,-0.0005175315314645309,0.0032630269220060926,-0.03446353573553088,-3.879303440106483,0.06398014414568366,0.004005099719426822,191.30305194854736
i21k_b,3,0.75,30,-0.034246664613685834,-0.000999782840160525,0.003173710137529911,-0.03324688177352531,-3.543900875095612,0.0751753646431598,0.004987218628600454,177.71928572654724
i21k_b,3,1.0,30,-0.03142930383376502,-0.0012074383349730462,0.0027197010822384267,-0.030221865498791974,-3.2308847104180103,0.0833855873727731,0.005337264693794565,195.03048157691956
i21k_b,4,0.0,30,-0.008620393231937404,0.0005537066495755292,0.0018623446606489994,-0.009174099881512934,-1.2591056780495575,0.07695982301455548,0.005471601932383668,200.76859307289124
i21k_b,4,0.25,30,-0.01501218954603474,0.00017278377018376255,0.00168004832812588,-0.015184973316218504,-1.641588364273001,0.07572779771295306,0.005434686162755354,191.68057465553284
i21k_b,4,0.5,30,-0.029773522066612698,-0.00047475840933816627,0.0021940861415397513,-0.029298763657274532,-3.8328000016280233,0.07131300539716304,0.004267459478523128,213.34678959846497
i21k_b,4,0.75,30,-0.03697851352813651,-0.0011427583137002928,0.0030800012661109377,-0.035835755214436216,-4.475834909397891,0.0732291143446335,0.0038232020376193945,200.53709959983826
i21k_b,4,1.0,30,-0.03441121153814587,-0.0010187021025300932,0.003663827580996163,-0.03339250943561578,-4.187914229260601,0.08082093905203439,0.00410342098000322,194.42991399765015
