model,dataset,n,d,delta_999,delta_sd,null_mean,null_sd,excess,z,r_above,p_left,delta_sup,delta_sup_sd,time_s
i21k_l,cifar100,1000,1024,0.06744910344085445,0.00025559944297761327,0.07152100622713055,0.0024436576201512955,-0.004071902786276102,-1.6572736902163037,185,0.07960199004975124,0.09987825010204489,0.0035551482754157485,842.5683059692383
i21k_l,dtd,1034,1024,0.055816469919906506,0.00024298194328465261,0.06307805189775104,0.0017365457429388172,-0.007261581977844531,-4.141281188256457,200,0.004975124378109453,0.09232937170277623,0.007512009205615672,890.3714838027954
dinov1_b,cifar100,1000,768,0.07002675144730912,0.00032024369702923306,0.07418940691210542,0.001991136344376292,-0.0041626554647963,-2.0640669109966114,194,0.03482587064676617,0.10353816605245578,0.004622920659821219,619.2829835414886
dinov1_b,dtd,1034,768,0.07521935171345948,0.00035454158877285734,0.07439033561635963,0.0023218878104684917,0.0008290160970998439,0.35295299694799404,80,0.6019900497512438,0.10971405716514027,0.0030109851552328967,677.1876802444458
dinov2_s,cifar100,1000,384,0.0651783893103232,0.00023290328666436178,0.07006062208695389,0.0015069875812510451,-0.0048822327766306906,-3.2017184661157856,200,0.004975124378109453,0.10010045228220261,0.0051288634189355885,212.50615978240967
dinov2_s,dtd,1034,384,0.09046145348300134,0.0004194471833274238,0.08464009593144668,0.002591487233141392,0.005821357551554662,2.217480292289659,0,1.0,0.14532227099660472,0.006301659005059095,231.89088702201843
