model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
dinov2_g,wn30,rand6,1.0,1,depth,1000,1536,23.693113327026367,1.801445484161377,0.015885466719411045,0.0006855019116720748,0.006249255797577159,0.015199964807738971,1.283402754343377,143.40981078147888,,,,,,,
dinov2_g,wn30,rand6,1.0,2,depth,1000,1536,23.693113327026367,1.8079862594604492,0.015238882364499745,0.0006763133933132881,0.006256950144242922,0.014562568971186457,1.114705292671618,150.9871952533722,,,,,,,
dinov2_g,wn30,rand6,1.0,3,depth,1000,1536,23.693113327026367,1.8332821130752563,0.01864084132276618,0.0006655680240557127,0.006260655463825126,0.017975273298710466,1.5225095997215405,144.94643831253052,,,,,,,
dinov2_g,wn30,rand6,1.0,4,depth,1000,1536,23.693113327026367,1.8050861358642578,0.015631958251462352,0.000700967380995024,0.006224099782199618,0.014930990870467328,1.2095558899358285,149.2430281639099,,,,,,,
dinov2_g,wn30,rand6,0.0,0,census,1000,1536,23.693113327026367,1.7440736293792725,,,,,,1055.470631122589,0.035249752640433514,0.00045447019324239935,0.06328250371136566,0.002518174684500992,-0.02803275107093215,200.0,0.004975124378109453
dinov2_g,wn30,rand6,0.25,0,census,1000,1536,23.693113327026367,1.7570098638534546,,,,,,1091.2741208076477,0.0357307794571689,0.00034230124583930636,0.06339694301561435,0.0024085686050267095,-0.027666163558445457,200.0,0.004975124378109453
dinov2_g,wn30,rand6,0.5,0,census,1000,1536,23.693113327026367,1.7577605247497559,,,,,,1072.675803899765,0.0365475555083833,0.00031867561650308375,0.06364103972404943,0.0025778757204877496,-0.027093484215666125,200.0,0.004975124378109453
dinov2_g,wn30,rand6,0.75,0,census,1000,1536,23.693113327026367,1.7913490533828735,,,,,,1027.2974581718445,0.03660742577909337,0.00031035872884168335,0.06333255854750672,0.002824154137519563,-0.026725132768413346,200.0,0.004975124378109453
dinov2_g,wn30,rand6,1.0,0,census,1000,1536,23.693113327026367,1.828688144683838,,,,,,1021.9849054813385,0.03617829055419353,0.0003774016132996436,0.06480220505313125,0.002993916010666631,-0.028623914498937718,200.0,0.004975124378109453
dinov2_g,wn30,tight06,real,0,depth,1000,1536,23.693113327026367,0.6000000238418579,-0.111755731325912,-0.05579701528739058,0.0026061574081274815,-0.05595871603852142,-8.144777463365537,145.09545993804932,,,,,,,
