model,seed,s,K,excessB_real,excessB_star,excessB_star_sd,depth_excess,z_depth,delta,delta_sd,time_s
dinov2_s,1,0.75,30,-0.008470298791715875,0.0008566687970412324,0.004016493761866116,-0.009326967588757108,-1.1197022791563684,0.09850228470470149,0.007016128953769528,145.68666553497314
dinov2_s,1,1.0,30,-0.01078929737069427,0.0009159129581561232,0.004152992664331275,-0.011705210328850394,-1.4035215950579942,0.0970343254040587,0.007022442378282539,146.51775813102722
dinov2_s,2,0.0,30,0.012505528276014075,-0.0004001977818768376,0.003695997687116606,0.012905726057890912,1.3360251226516382,0.12179287962415239,0.008499240275217222,161.56242847442627
dinov2_s,2,0.25,30,0.0032079661566741108,-0.000355612368541057,0.0035028993647175837,0.0035635785252151678,0.4011965114014247,0.11237818113927733,0.007664884962008072,137.37289261817932
dinov2_s,2,0.5,30,-0.005626630507112165,-0.0003987485835010504,0.0038812562757239498,-0.005227881923611115,-0.6039779170868359,0.10330328326898268,0.007134241313151661,118.24620509147644
dinov2_s,2,0.75,30,-0.009429539120161132,-0.0005071754693016753,0.004078397180290372,-0.008922363650859456,-1.0573102595363841,0.0990307744553185,0.006702266817621878,128.318363904953
dinov2_s,2,1.0,30,-0.010139134147218579,-0.0004742485895787782,0.003948618150011243,-0.0096648855576398,-1.1778053322105493,0.09833412725853646,0.00645349454040622,141.81064462661743
dinov2_s,3,0.0,30,0.011372452951196044,-0.0003073252503319066,0.003345467347060214,0.01167977820152795,1.1233447661171307,0.11582393557041959,0.009193375836210485,134.2044506072998
dinov2_s,3,0.25,30,0.009301792282618071,-0.00041855590472564264,0.00330777654665822,0.009720348187343714,0.9560552627756685,0.11368447617451889,0.008907195440210984,139.67216634750366
dinov2_s,3,0.5,30,0.00024868214660896115,-0.0002944318774012036,0.003326269684719881,0.0005431140240101648,0.058858152940834775,0.1046262842892423,0.007803908392665313,133.14526534080505
dinov2_s,3,0.75,30,-0.004990819495787113,-0.00010098885763449167,0.0028202531713192413,-0.004889830638152621,-0.544999785557369,0.09943542023844212,0.007593526130082358,127.2774748802185
dinov2_s,3,1.0,30,-0.007196020929447711,0.0002029373843503768,0.002650514792800287,-0.007398958313798087,-0.7967923075958382,0.09743538952106387,0.007895662305410833,134.30362558364868
dinov2_s,4,0.0,30,0.01365787862224499,-0.0006205068204802975,0.003543648634182044,0.014278385442725288,1.5067032651526646,0.1169597362201203,0.008520973919002174,136.74779224395752
dinov2_s,4,0.25,30,0.006781617654832567,-0.0003593406195723958,0.003704124974764039,0.0071409582744049625,0.746312597924971,0.11020920515049881,0.008563464910236008,131.96323227882385
dinov2_s,4,0.5,30,0.001356897314501157,-0.00043900281961704727,0.0036251282662499934,0.0017959001341182044,0.20024909096507726,0.10489196785508788,0.00793734392018297,135.60720419883728
dinov2_s,4,0.75,30,-0.0034707322578041294,-0.000574360827455056,0.003409851448078191,-0.0028963714303490732,-0.3554611863684212,0.1002376697685841,0.007106953034843346,123.68406200408936
dinov2_s,4,1.0,30,-0.006914978062360702,-0.0004778424882588492,0.0034174288953066887,-0.006437135574101853,-0.7991691771060587,0.09765586380455595,0.00709502546224284,123.5691385269165
