model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
i21k_l,supervised ViT,2,1.881852865219116,1024,30,intact,-1,-0.021116973262675268,-0.0015238310430578772,0.0029452108282273853,-0.01959314221961739,-2.3765503213086125,280.00955605506897
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,0,-0.03711998781983457,-0.0037528295262551823,0.0016816922236905997,-0.033367158293579384,-3.9870905947518662,346.01843762397766
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,1,-0.03967123816826153,-0.005409361335197444,0.0022389813693992197,-0.03426187683306409,-4.160062565379064,357.5369715690613
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,2,-0.03814942654302467,-0.004949395412168322,0.0014335013293392232,-0.033200031130856344,-4.041891318057689,305.71825408935547
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,3,-0.04062691440343095,-0.0059524651865392585,0.003242919145511761,-0.03467444921689169,-4.632998783755997,323.65501046180725
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,4,-0.03967388976373452,-0.004990661387394819,0.0010945992279887537,-0.0346832283763397,-5.23513416209811,309.7595262527466
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,5,-0.04168404619383513,-0.004495435928169028,0.002987233462232856,-0.037188610265666104,-4.36176435525031,311.84001755714417
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,6,-0.03788020604800926,-0.00618766420442922,0.0024615953854425147,-0.031692541843580044,-3.2204588548103383,302.66429328918457
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,7,-0.040007748990233676,-0.004381086322809923,0.002747779888571449,-0.03562666266742375,-4.74497261558932,313.33734345436096
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,8,-0.0358148028611668,-0.005069104716983275,0.002814818454322392,-0.03074569814418352,-3.4722528834814725,309.7798533439636
i21k_l,supervised ViT,2,1.881852865219116,1024,30,decoupled,9,-0.03782204610065802,-0.005402905269612157,0.0021759149599227634,-0.03241914083104586,-4.006377826568323,337.311562538147
