model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
siglip_b,wn30,rand6,1.0,4,depth,1000,768,5.746446132659912,1.2281134128570557,-0.018900737823844452,0.0008434283143616605,0.004514182870169357,-0.019744166138206114,-1.7525852860055362,102.97745847702026,,,,,,,
siglip_b,wn30,rand6,0.0,0,census,1000,768,5.746446132659912,1.181587815284729,,,,,,603.3119633197784,0.06649172563504824,0.0005289634404665074,0.08686115723056037,0.004475434246941045,-0.020369431595512133,200.0,0.004975124378109453
siglip_b,wn30,rand6,0.25,0,census,1000,768,5.746446132659912,1.173841953277588,,,,,,623.273551940918,0.06727780371812568,0.00040952599043781433,0.08887155985195676,0.004318503314267195,-0.021593756133831077,200.0,0.004975124378109453
siglip_b,wn30,rand6,0.5,0,census,1000,768,5.746446132659912,1.1806069612503052,,,,,,613.3927521705627,0.06464346830096221,0.0003364485988684881,0.08683822847441952,0.004658730747686885,-0.022194760173457312,200.0,0.004975124378109453
siglip_b,wn30,rand6,0.75,0,census,1000,768,5.746446132659912,1.1955543756484985,,,,,,600.867424249649,0.06269403232562017,0.00024604592772317554,0.08335598614135233,0.004897896840398654,-0.02066195381573216,200.0,0.004975124378109453
siglip_b,wn30,rand6,1.0,0,census,1000,768,5.746445655822754,1.2339097261428833,,,,,,591.9117386341095,0.066657362921673,0.00047703045141740826,0.08588836477886556,0.005061443357329598,-0.019231001857192564,200.0,0.004975124378109453
siglip_b,wn30,tight06,real,0,depth,1000,768,5.746446132659912,0.5999999642372131,-0.014889176678080263,-0.004279289623789822,0.004764218853254197,-0.01060988705429044,-1.0607602076741756,102.06303930282593,,,,,,,
siglip_b,wn30,rand6_t06,0.0,0,depth,1000,768,5.746446132659912,0.4607182443141937,-0.0259799665944367,-0.00427008030114243,0.004779392295114409,-0.021709886293294272,-2.057466281224818,100.79827952384949,,,,,,,
siglip_b,wn30,rand6_t06,0.0,1,depth,1000,768,5.74644660949707,0.4519720673561096,-0.027451983583524978,-0.004279748707386439,0.004776104117280496,-0.023172234876138537,-2.1270710913625472,100.0140266418457,,,,,,,
siglip_b,wn30,rand6_t06,0.5,0,depth,1000,768,5.746446132659912,0.46033579111099243,-0.0538283010908515,-0.004244715969102929,0.00480039067272072,-0.049583585121748576,-4.9633215566047015,99.01469612121582,,,,,,,
siglip_b,wn30,rand6_t06,0.5,1,depth,1000,768,5.746446132659912,0.4625074863433838,-0.06041705668054248,-0.004238118258106026,0.004780870058125646,-0.05617893842243645,-5.126173678997905,103.35275149345398,,,,,,,
siglip_b,wn30,rand6_t06,1.0,0,depth,1000,768,5.746446132659912,0.481119304895401,-0.13806637454323292,-0.0042689994665706015,0.004774296626902829,-0.1337973750766623,-11.199332613840072,100.41143608093262,,,,,,,
siglip_b,wn30,rand6_t06,1.0,1,depth,1000,768,5.746446132659912,0.4752630293369293,-0.1366587436799467,-0.004279746531853437,0.004776107943368064,-0.13237899714809326,-10.867604648489845,99.92917156219482,,,,,,,
