model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
clip_b,wn30,rand6,0.5,0,census,1000,512,3.892475128173828,1.0812222957611084,,,,,,437.3729438781738,0.06998805098643626,0.00029712583032565456,0.09236159428051409,0.004959913576565429,-0.022373543294077827,200.0,0.004975124378109453
clip_b,wn30,rand6,0.75,0,census,1000,512,3.8924756050109863,1.0842033624649048,,,,,,444.77788639068604,0.06928689323619557,0.0003958078219566441,0.08857894163081138,0.005326165178209852,-0.01929204839461582,200.0,0.004975124378109453
clip_b,wn30,rand6,1.0,0,census,1000,512,3.8924753665924072,1.1129637956619263,,,,,,438.1497006416321,0.07055037497943895,0.000332750858581236,0.09040964866107962,0.005470047395018244,-0.01985927368164067,200.0,0.004975124378109453
clip_b,wn30,tight06,real,0,depth,1000,512,3.8924756050109863,0.6000000238418579,-0.016660101216305706,-0.001795416700654491,0.0031003845794310768,-0.014864684515651216,-1.4822318581075862,90.84271836280823,,,,,,,
clip_b,wn30,rand6_t06,0.0,0,depth,1000,512,3.8924756050109863,0.47472965717315674,-0.01507205383506137,-0.0018119959288190545,0.0030735369918879615,-0.013260057906242314,-1.4892648259354386,88.46585416793823,,,,,,,
clip_b,wn30,rand6_t06,0.0,1,depth,1000,512,3.8924756050109863,0.4725198447704315,-0.020008201480850363,-0.0018120007088382503,0.003073539095637045,-0.018196200772012113,-1.8443392102920073,86.8422954082489,,,,,,,
clip_b,wn30,rand6_t06,0.5,0,depth,1000,512,3.892475128173828,0.48792141675949097,-0.04007183148647893,-0.0017954140694693074,0.0031003921910345788,-0.03827641741700962,-3.515381746372192,92.18929028511047,,,,,,,
clip_b,wn30,rand6_t06,0.5,1,depth,1000,512,3.8924756050109863,0.48553115129470825,-0.04459192198910962,-0.0017791809139846737,0.0030997251461170805,-0.04281274107512495,-4.099455927150076,92.7671754360199,,,,,,,
clip_b,wn30,rand6_t06,1.0,0,depth,1000,512,3.8924753665924072,0.502245306968689,-0.12698258626268066,-0.0017791805223283566,0.003099733362909316,-0.1252034057403523,-11.033320288850742,91.9246883392334,,,,,,,
clip_b,wn30,rand6_t06,1.0,1,depth,1000,512,3.8924758434295654,0.49850189685821533,-0.12769093127028974,-0.0017791853599861628,0.0030997282681099448,-0.12591174591030357,-11.720769969071222,90.02758502960205,,,,,,,
