model,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
dinov2_g,rand6,0.5,4,depth,1000,1536,23.69311332702637,1.7870196104049685,0.012823426760931345,0.0006817248616274112,0.0062513681645679255,0.012141701899303931,0.6599146673735272,157.37208533287045,,,,,,,
dinov2_g,rand6,0.75,0,depth,1000,1536,23.693117141723636,1.8032876253128047,0.01724149653796973,0.0006725347160663393,0.0062590556973354024,0.01656896182190339,1.43168420436598,154.26273512840268,,,,,,,
dinov2_g,rand6,0.75,1,depth,1000,1536,23.69311332702637,1.839375734329224,0.014019554487720493,0.0006725366079441782,0.0062590543618148,0.013347017879776314,1.3098005335778418,149.27136063575745,,,,,,,
dinov2_g,rand6,0.75,2,depth,1000,1536,23.69311332702637,1.8201752901077268,0.015996900316669938,0.0006817265893798193,0.006251367706139669,0.015315173727290115,1.303873737277046,137.69845294952393,,,,,,,
dinov2_g,rand6,0.75,3,depth,1000,1536,23.69311332702637,1.801859736442566,0.013211456493510076,0.0007011885130003461,0.006217795837315622,0.012510267980509731,1.1525584328988745,126.90147352218628,,,,,,,
dinov2_g,rand6,0.75,4,depth,1000,1536,23.69311141967773,1.832825183868408,0.0151272918396127,0.0006655683700419219,0.006260654988015747,0.014461723469570776,1.3213169782765353,134.0885956287384,,,,,,,
dinov2_g,rand6,1.0,0,depth,1000,1536,23.69311332702637,1.8393536806106567,0.012320965693049288,0.0006655673332841852,0.006260655746822015,0.011655398359765102,1.1590809961852178,114.648823261261,,,,,,,
dinov2_g,rand6,1.0,1,depth,1000,1536,23.69311332702637,1.8065230846405032,0.008235100336731277,0.0006725365789245763,0.006259054693377898,0.0075625637578067015,0.7068268926565477,111.92866611480713,,,,,,,
dinov2_g,rand6,1.0,2,depth,1000,1536,23.69311332702637,1.8303585052490237,0.009713595142047574,0.0006817251245610625,0.006251368418435035,0.009031870017486513,0.7945663484252476,127.7916214466095,,,,,,,
dinov2_g,rand6,1.0,3,depth,1000,1536,23.69311332702637,1.8533546924591064,0.010651286846436278,0.000681726497590869,0.006251367794684465,0.00996956034884541,1.0133636657411187,134.17508935928342,,,,,,,
dinov2_g,rand6,1.0,4,depth,1000,1536,23.69311332702637,1.8188992738723757,0.008778733968968,0.0006974124508010299,0.006219928715543071,0.00808132151816697,0.7345761006360529,124.15495824813844,,,,,,,
