epoch,step,gstep,img_per_s,acc_leaf,loss_leaf,lr_enc,t
3,3550,18563,79.2,0.984375,0.0485,1e-05,1790121088.069924
3,3600,18613,79.2,0.9765625,0.0691,1e-05,1790121252.5197313
3,3650,18663,79.2,0.9375,0.3094,1e-05,1790121415.8467014
3,3700,18713,79.2,0.95703125,0.2328,1e-05,1790121579.5227273
3,3750,18763,79.2,0.984375,0.0848,1e-05,1790121744.076816
3,3800,18813,79.2,0.90625,0.3796,1e-05,1790121902.8154533
3,3850,18863,79.2,0.9765625,0.0935,1e-05,1790122062.853634
3,3900,18913,79.2,0.94140625,0.2107,1e-05,1790122221.806556
3,3950,18963,79.2,0.98046875,0.0549,1e-05,1790122381.1534169
3,4000,19013,79.2,0.9375,0.9047,1e-05,1790122544.9012816
3,4050,19063,79.2,0.9765625,0.1133,1e-05,1790122708.261539
3,4100,19113,79.2,0.97265625,0.1227,1e-05,1790122871.6127477
3,4150,19163,79.2,0.98828125,0.0673,1e-05,1790123030.8646462
3,4200,19213,79.2,0.94921875,0.151,1e-05,1790123195.692437
3,4250,19263,79.2,0.91015625,0.4499,1e-05,1790123358.9981005
3,4300,19313,79.2,0.953125,0.1725,1e-05,1790123522.5611906
3,4350,19363,79.2,0.95703125,0.1874,1e-05,1790123687.2188387
3,4400,19413,79.1,0.94140625,0.2876,1e-05,1790123853.6586888
3,4450,19463,79.1,0.94140625,0.2083,1e-05,1790124017.4583101
3,4500,19513,79.1,0.97265625,0.0781,1e-05,1790124179.793911
3,4550,19563,79.1,0.953125,0.2299,1e-05,1790124342.0763633
3,4600,19613,79.1,0.921875,0.2668,1e-05,1790124507.110112
3,4650,19663,79.1,0.9609375,0.1565,1e-05,1790124668.838353
3,4700,19713,79.1,0.9453125,0.2431,1e-05,1790124834.718914
3,4750,19763,79.1,0.97265625,0.0991,1e-05,1790124997.5974762
3,4800,19813,79.1,0.88671875,0.4484,1e-05,1790125157.8106654
3,4850,19863,79.1,0.94921875,0.1384,1e-05,1790125323.3132951
3,4900,19913,79.1,0.9765625,0.067,1e-05,1790125483.1094842
3,4950,19963,79.3,0.9921875,0.0219,1e-05,1790125602.3697894
3,5000,20013,79.6,0.9921875,0.0223,1e-05,1790125688.9336061
3,5003,20016,79.7,0.9921875,0.0121,1e-05,1790125693.7734356
4,0,20017,63.6,0.61328125,1.7183,1e-05,1790125712.9355388
4,50,20067,73.3,0.98046875,0.0886,1e-05,1790125887.086619
4,100,20117,79.6,0.953125,0.2817,1e-05,1790126033.8603253
4,150,20167,84.6,0.98046875,0.0979,1e-05,1790126165.9823465
4,200,20217,87.7,0.9609375,0.1304,1e-05,1790126295.6161208
4,250,20267,88.4,0.9765625,0.0587,1e-05,1790126435.6649866
4,300,20317,88.2,0.984375,0.0651,1e-05,1790126582.6927786
4,350,20367,86.9,0.98046875,0.1256,1e-05,1790126743.321131
4,400,20417,86.0,0.96484375,0.1274,1e-05,1790126902.7481306
4,450,20467,85.7,0.95703125,0.1573,1e-05,1790127056.843994
4,500,20517,85.3,0.9609375,0.0995,1e-05,1790127212.313289
4,550,20567,85.2,0.984375,0.0393,1e-05,1790127364.5888956
4,600,20617,85.6,0.97265625,0.1416,1e-05,1790127505.9549017
4,650,20667,85.8,0.9296875,0.2471,1e-05,1790127651.2476797
4,700,20717,85.7,0.984375,0.0648,1e-05,1790127803.293637
4,750,20767,85.5,0.96484375,0.1344,1e-05,1790127956.5651307
4,800,20817,85.6,0.9609375,0.1057,1e-05,1790128103.1837378
4,850,20867,85.6,0.98828125,0.0425,1e-05,1790128252.6481905
4,900,20917,85.7,0.96875,0.1088,1e-05,1790128401.756031
4,950,20967,85.6,0.97265625,0.1016,1e-05,1790128553.500848
4,1000,21017,85.2,0.92578125,0.5424,1e-05,1790128715.2833238
4,1050,21067,84.9,0.95703125,0.2034,1e-05,1790128877.7347198
4,1100,21117,84.6,0.96484375,0.115,1e-05,1790129042.234025
4,1150,21167,84.4,0.98046875,0.0637,1e-05,1790129201.7771308
4,1200,21217,84.2,0.9375,0.2814,1e-05,1790129359.3031316
4,1250,21267,84.1,0.98046875,0.0607,1e-05,1790129518.3473759
4,1300,21317,83.8,0.9765625,0.1195,1e-05,1790129681.106049
4,1350,21367,83.6,0.98828125,0.0221,1e-05,1790129846.9669828
4,1400,21417,83.4,0.97265625,0.1021,1e-05,1790130010.3843896
4,1450,21467,83.2,0.9765625,0.1076,1e-05,1790130173.3846989
4,1500,21517,83.0,0.984375,0.068,1e-05,1790130338.808999
4,1550,21567,82.8,0.96875,0.0888,1e-05,1790130504.1258335
4,1600,21617,82.6,0.98046875,0.0746,1e-05,1790130668.3242762
4,1650,21667,82.5,0.9765625,0.0896,1e-05,1790130833.8251173
4,1700,21717,82.3,0.94921875,0.2357,1e-05,1790130998.242649
4,1750,21767,82.3,0.9921875,0.0376,1e-05,1790131158.6721072
4,1800,21817,82.1,0.9453125,0.2845,1e-05,1790131322.1473062
4,1850,21867,82.0,0.9765625,0.0737,1e-05,1790131488.1783464
4,1900,21917,81.8,0.96875,0.0836,1e-05,1790131655.5444639
4,1950,21967,81.7,0.9765625,0.0995,1e-05,1790131819.9906375
4,2000,22017,81.6,0.96484375,0.1276,1e-05,1790131985.6321864
4,2050,22067,81.5,0.9453125,0.2527,1e-05,1790132151.2569158
4,2100,22117,81.4,0.98046875,0.0837,1e-05,1790132315.5762496
4,2150,22167,81.4,0.953125,0.0972,1e-05,1790132476.4448829
4,2200,22217,81.4,0.91796875,0.3257,1e-05,1790132632.599632
4,2250,22267,81.3,0.9765625,0.1022,1e-05,1790132793.784299
4,2300,22317,81.3,0.9765625,0.1006,1e-05,1790132957.6635828
4,2350,22367,81.2,0.98046875,0.0517,1e-05,1790133123.7976987
4,2400,22417,81.1,0.93359375,0.2911,1e-05,1790133290.8652308
4,2450,22467,81.0,0.95703125,0.1872,1e-05,1790133453.6732378
4,2500,22517,80.9,0.984375,0.0636,1e-05,1790133620.559123
4,2550,22567,80.9,0.984375,0.0417,1e-05,1790133785.6486697
4,2600,22617,80.8,0.95703125,0.2501,1e-05,1790133946.8874567
4,2650,22667,80.8,0.94921875,0.2669,1e-05,1790134110.236153
4,2700,22717,80.7,0.96875,0.0964,1e-05,1790134272.0802858
4,2750,22767,80.7,0.9609375,0.1922,1e-05,1790134434.896373
4,2800,22817,80.7,0.9375,0.3332,1e-05,1790134599.1373503
4,2850,22867,80.6,0.97265625,0.1341,1e-05,1790134761.4226127
4,2900,22917,80.6,0.984375,0.0469,1e-05,1790134924.6457386
4,2950,22967,80.5,0.9921875,0.0244,1e-05,1790135088.614221
4,3000,23017,80.5,0.98046875,0.0429,1e-05,1790135247.8191764
4,3050,23067,80.5,0.87109375,0.5922,1e-05,1790135411.24067
4,3100,23117,80.5,0.95703125,0.1072,1e-05,1790135573.6789205
4,3150,23167,80.5,0.96484375,0.1191,1e-05,1790135735.2743769
4,3200,23217,80.4,0.9453125,0.2236,1e-05,1790135898.139035
4,3250,23267,80.4,0.96875,0.0724,1e-05,1790136060.4764225
4,3300,23317,80.4,0.9765625,0.0792,1e-05,1790136225.573129
4,3350,23367,80.3,0.9765625,0.071,1e-05,1790136388.435703
4,3400,23417,80.3,0.97265625,0.0924,1e-05,1790136547.7744353
4,3450,23467,80.3,0.953125,0.235,1e-05,1790136709.5020103
4,3500,23517,80.3,0.98828125,0.0651,1e-05,1790136872.52667
4,3550,23567,80.2,0.99609375,0.0262,1e-05,1790137037.0290878
4,3600,23617,80.2,0.9140625,0.2736,1e-05,1790137202.0122123
4,3650,23667,80.2,0.9609375,0.22,1e-05,1790137367.5647738
4,3700,23717,80.1,0.9375,0.2428,1e-05,1790137532.4037693
4,3750,23767,80.1,0.98828125,0.0668,1e-05,1790137694.8915267
4,3800,23817,80.1,0.96875,0.1399,1e-05,1790137856.2952502
4,3850,23867,80.1,0.9140625,0.5363,1e-05,1790138020.5415869
4,3900,23917,80.1,0.98046875,0.1038,1e-05,1790138184.13015
4,3950,23967,80.1,0.98046875,0.0824,1e-05,1790138342.4589186
4,4000,24017,80.1,0.9765625,0.1346,1e-05,1790138503.8953345
4,4050,24067,80.0,0.95703125,0.1968,1e-05,1790138666.8575165
4,4100,24117,80.0,0.95703125,0.1422,1e-05,1790138830.4418647
4,4150,24167,80.0,0.98046875,0.0387,1e-05,1790138989.894616
4,4200,24217,80.0,0.92578125,0.5606,1e-05,1790139149.3498852
4,4250,24267,80.0,0.96875,0.1604,1e-05,1790139308.78488
4,4300,24317,80.0,0.953125,0.1525,1e-05,1790139468.5880427
4,4350,24367,80.0,0.95703125,0.1283,1e-05,1790139626.619545
4,4400,24417,80.0,0.91015625,0.6529,1e-05,1790139792.8453739
4,4450,24467,80.0,0.9453125,0.2574,1e-05,1790139955.1009145
4,4500,24517,79.9,0.953125,0.1425,1e-05,1790140121.2117643
4,4550,24567,79.9,0.93359375,0.1823,1e-05,1790140282.4685287
4,4600,24617,79.9,0.921875,0.3279,1e-05,1790140446.1950595
4,4650,24667,79.9,0.94921875,0.2028,1e-05,1790140608.657396
4,4700,24717,79.9,0.9765625,0.0815,1e-05,1790140773.5084035
4,4750,24767,79.9,0.9921875,0.0295,1e-05,1790140938.112323
4,4800,24817,79.8,0.95703125,0.1418,1e-05,1790141101.070214
4,4850,24867,79.8,0.9609375,0.1558,1e-05,1790141262.748575
4,4900,24917,79.9,0.96875,0.1034,1e-05,1790141421.5411308
4,4950,24967,80.0,0.984375,0.05,1e-05,1790141542.8050425
4,5000,25017,80.4,0.984375,0.0506,1e-05,1790141630.0862122
4,5003,25020,80.4,0.98046875,0.0492,1e-05,1790141634.5345695
