epoch,step,gstep,img_per_s,acc_leaf,loss_leaf,loss_k30,loss_k6,loss_k2,lr_enc,t
0,2350,2351,82.2,0.89453125,0.406,0.0749,0.0066,0.0103,1e-05,1789937391.717646
0,2400,2401,81.9,0.859375,0.663,0.0517,0.0081,0.006,1e-05,1789937574.539494
0,2450,2451,81.7,0.86328125,0.688,0.0877,0.0917,0.0477,1e-05,1789937750.9130638
0,2500,2501,81.7,0.8984375,0.3365,0.1137,0.0766,0.0826,1e-05,1789937903.3749535
0,2550,2551,81.8,0.8671875,0.5418,0.0582,0.0183,0.0112,1e-05,1789938052.5627067
0,2600,2601,81.9,0.9140625,0.729,0.1366,0.044,0.0175,1e-05,1789938205.0881257
0,2650,2651,81.9,0.89453125,0.751,0.0763,0.016,0.0068,1e-05,1789938356.6542313
0,2700,2701,81.9,0.91015625,0.3098,0.0318,0.0022,0.0016,1e-05,1789938509.6279147
0,2750,2751,82.0,0.94140625,0.2669,0.0919,0.0404,0.041,1e-05,1789938659.0339866
0,2800,2801,81.9,0.84375,1.0995,0.0886,0.0183,0.0124,1e-05,1789938820.7500682
0,2850,2851,81.7,0.91796875,0.4578,0.0956,0.0442,0.0444,1e-05,1789939000.4035053
0,2900,2901,81.7,0.90234375,0.4972,0.0714,0.0024,0.0006,1e-05,1789939156.0526214
0,2950,2951,81.8,0.94140625,0.308,0.0537,0.0059,0.0076,1e-05,1789939302.5519767
0,3000,3001,81.9,0.90625,0.7139,0.1009,0.0157,0.0133,1e-05,1789939451.5676365
0,3050,3051,81.9,0.921875,0.4606,0.0509,0.0075,0.0074,1e-05,1789939606.8437755
0,3100,3101,82.0,0.98828125,0.1143,0.0239,0.008,0.0067,1e-05,1789939752.1234996
0,3150,3151,82.0,0.92578125,0.363,0.1693,0.001,0.0006,1e-05,1789939907.6147795
0,3200,3201,82.0,0.93359375,0.3737,0.1163,0.0133,0.0159,1e-05,1789940065.1659563
0,3250,3251,82.0,0.87890625,0.9976,0.0883,0.005,0.0054,1e-05,1789940223.622102
0,3300,3301,81.9,0.90625,0.6502,0.1551,0.0911,0.0238,1e-05,1789940386.6867907
0,3350,3351,81.9,0.93359375,0.3197,0.0328,0.0171,0.0143,1e-05,1789940540.2690666
0,3400,3401,82.0,0.8984375,0.8902,0.0228,0.0061,0.0066,1e-05,1789940691.4439092
0,3450,3451,82.0,0.94140625,0.3223,0.106,0.0485,0.0046,1e-05,1789940844.151773
0,3500,3501,82.0,0.92578125,0.6152,0.0831,0.0333,0.031,1e-05,1789941002.0586333
0,3550,3551,82.0,0.875,0.4195,0.0385,0.0142,0.0018,1e-05,1789941150.0785875
0,3600,3601,82.1,0.91015625,0.8688,0.0855,0.0209,0.0192,1e-05,1789941294.764299
0,3650,3651,82.2,0.9140625,0.5309,0.2489,0.0435,0.042,1e-05,1789941447.038292
0,3700,3701,82.2,0.87890625,0.6405,0.0479,0.0093,0.0083,1e-05,1789941600.0106146
0,3750,3751,82.2,0.9140625,0.4462,0.1401,0.0131,0.0119,1e-05,1789941758.7668571
0,3800,3801,82.2,0.890625,0.56,0.1004,0.0011,0.0011,1e-05,1789941911.9419775
0,3850,3851,82.2,0.875,0.6768,0.1158,0.0599,0.0081,1e-05,1789942064.940316
0,3900,3901,82.2,0.88671875,0.496,0.0968,0.0304,0.0209,1e-05,1789942226.7196383
0,3950,3951,82.1,0.9140625,0.3552,0.1124,0.007,0.0011,1e-05,1789942393.3454847
0,4000,4001,82.1,0.875,0.5939,0.1435,0.0116,0.0073,1e-05,1789942553.924356
0,4050,4051,82.1,0.94140625,0.4884,0.1274,0.0795,0.0061,1e-05,1789942708.544891
0,4100,4101,82.1,0.9140625,0.4496,0.0622,0.0207,0.002,1e-05,1789942858.2184706
0,4150,4151,82.1,0.953125,0.2509,0.0404,0.0303,0.0153,1e-05,1789943013.6516473
0,4200,4201,82.1,0.875,0.6343,0.0384,0.0107,0.0095,1e-05,1789943165.5579667
0,4250,4251,82.2,0.8671875,0.7968,0.0781,0.0043,0.0024,1e-05,1789943311.34978
0,4300,4301,82.2,0.921875,0.6007,0.1339,0.0017,0.0008,1e-05,1789943461.9538596
0,4350,4351,82.3,0.94921875,0.1928,0.1496,0.1257,0.0026,1e-05,1789943610.6991224
0,4400,4401,82.3,0.90625,0.4177,0.1483,0.0576,0.0291,1e-05,1789943764.1595476
0,4450,4451,82.3,0.87109375,0.6317,0.1678,0.0029,0.0028,1e-05,1789943916.3274198
0,4500,4501,82.3,0.9609375,0.1629,0.0561,0.0183,0.0185,1e-05,1789944072.3582942
0,4550,4551,82.3,0.95703125,0.1848,0.1005,0.0025,0.0007,1e-05,1789944232.8934736
0,4600,4601,82.3,0.91015625,0.512,0.0498,0.0056,0.008,1e-05,1789944381.1736846
0,4650,4651,82.3,0.91015625,0.6252,0.3631,0.0033,0.0024,1e-05,1789944538.441078
0,4700,4701,82.3,0.875,0.6686,0.0866,0.0196,0.0184,1e-05,1789944701.593832
0,4750,4751,82.2,0.9140625,0.3591,0.0645,0.0024,0.0023,1e-05,1789944868.0910876
0,4800,4801,82.1,0.89453125,0.8933,0.1804,0.1028,0.098,1e-05,1789945035.133901
0,4850,4851,82.1,0.91796875,0.5418,0.0671,0.0228,0.0007,1e-05,1789945187.6674232
0,4900,4901,82.2,0.99609375,0.0197,0.0351,0.0018,0.0006,1e-05,1789945340.297249
0,4950,4951,82.4,0.99609375,0.0268,0.0245,0.0008,0.0004,1e-05,1789945455.017482
0,5000,5001,82.7,1.0,0.0041,0.0102,0.0022,0.0001,1e-05,1789945546.0653033
0,5003,5004,82.8,0.99609375,0.0138,0.0167,0.0329,0.019,1e-05,1789945551.213394
1,0,5005,52.8,0.51171875,3.5319,0.7191,0.0948,0.059,1e-05,1789945558.923392
1,50,5055,55.4,0.8984375,0.5023,0.1649,0.0807,0.071,1e-05,1789945789.6284306
1,100,5105,63.1,0.9609375,0.1355,0.0806,0.0445,0.0362,1e-05,1789945963.6540122
1,150,5155,69.9,0.94921875,0.2285,0.0701,0.0056,0.0011,1e-05,1789946107.0717285
1,200,5205,73.3,0.94921875,0.2424,0.0644,0.0046,0.0015,1e-05,1789946255.633431
1,250,5255,75.5,0.953125,0.1917,0.0396,0.0056,0.005,1e-05,1789946405.2076206
1,300,5305,76.9,0.95703125,0.1044,0.0637,0.0086,0.008,1e-05,1789946556.6127331
1,350,5355,77.7,0.95703125,0.1124,0.0188,0.0006,0.0006,1e-05,1789946710.6469493
1,400,5405,78.8,0.93359375,0.3892,0.0231,0.003,0.0011,1e-05,1789946857.3653302
1,450,5455,79.6,0.9453125,0.2669,0.0386,0.0031,0.0023,1e-05,1789947003.7318907
1,500,5505,80.1,0.9375,0.1952,0.0333,0.0225,0.0269,1e-05,1789947155.8401551
1,550,5555,79.8,0.96484375,0.1281,0.0968,0.0579,0.0036,1e-05,1789947322.6353292
1,600,5605,80.0,0.95703125,0.1627,0.0593,0.0161,0.0092,1e-05,1789947476.5122187
1,650,5655,80.1,0.90234375,0.3594,0.0465,0.0532,0.0116,1e-05,1789947634.7938325
1,700,5705,80.4,0.9453125,0.1688,0.1164,0.0052,0.0043,1e-05,1789947786.6186643
1,750,5755,80.6,0.97265625,0.0884,0.0223,0.0017,0.0017,1e-05,1789947940.469605
1,800,5805,80.8,0.91796875,0.288,0.0683,0.0315,0.0363,1e-05,1789948091.8678071
1,850,5855,81.1,0.95703125,0.196,0.0355,0.0013,0.0005,1e-05,1789948240.9741135
1,900,5905,81.3,0.97265625,0.0762,0.0435,0.052,0.0535,1e-05,1789948392.0689998
1,950,5955,81.5,0.9609375,0.1537,0.0958,0.0499,0.0256,1e-05,1789948541.7113078
1,1000,6005,81.5,0.85546875,0.6425,0.0859,0.0281,0.0296,1e-05,1789948698.0200052
1,1050,6055,81.6,0.95703125,0.1755,0.0138,0.0096,0.0129,1e-05,1789948850.588439
1,1100,6105,81.7,0.88671875,0.447,0.2863,0.2762,0.0006,1e-05,1789949002.4404206
1,1150,6155,81.9,0.94921875,0.1971,0.0236,0.0192,0.021,1e-05,1789949151.82672
1,1200,6205,82.2,0.921875,0.4275,0.1432,0.0404,0.0399,1e-05,1789949296.614575
1,1250,6255,82.4,0.91796875,0.4881,0.1087,0.0702,0.0079,1e-05,1789949440.2350535
1,1300,6305,82.6,0.9296875,0.3091,0.043,0.0009,0.0009,1e-05,1789949586.527727
1,1350,6355,82.7,0.94921875,0.1604,0.0572,0.0015,0.0012,1e-05,1789949734.385114
1,1400,6405,82.8,0.96484375,0.1,0.039,0.0056,0.007,1e-05,1789949886.3180346
1,1450,6455,82.7,0.96484375,0.1321,0.0156,0.0005,0.0005,1e-05,1789950045.1722796
1,1500,6505,82.3,0.9609375,0.1545,0.0062,0.0005,0.0002,1e-05,1789950221.092768
1,1550,6555,81.7,0.96875,0.1209,0.0361,0.0088,0.0099,1e-05,1789950411.9362245
1,1600,6605,81.3,0.953125,0.2218,0.0414,0.0001,0.0001,1e-05,1789950596.5250366
1,1650,6655,81.2,0.921875,0.2108,0.0678,0.0412,0.0317,1e-05,1789950762.3843863
1,1700,6705,80.7,0.96484375,0.1283,0.0339,0.0021,0.0003,1e-05,1789950948.676883
1,1750,6755,80.3,0.96875,0.1066,0.0389,0.0101,0.0067,1e-05,1789951137.9479551
1,1800,6805,79.8,0.94140625,0.3049,0.0464,0.045,0.0387,1e-05,1789951328.538165
1,1850,6855,79.5,0.95703125,0.1723,0.0509,0.004,0.0033,1e-05,1789951514.4931018
1,1900,6905,79.0,0.96484375,0.1213,0.0224,0.0118,0.0107,1e-05,1789951710.9807312
1,1950,6955,78.8,0.953125,0.2089,0.0546,0.0004,0.0007,1e-05,1789951895.9163942
1,2000,7005,78.4,0.9296875,0.2117,0.0205,0.0016,0.0032,1e-05,1789952092.070792
1,2050,7055,78.2,0.8984375,0.3997,0.0494,0.0002,0.0004,1e-05,1789952269.3776398
1,2100,7105,78.1,0.9140625,0.2439,0.0808,0.0143,0.0019,1e-05,1789952438.6049633
1,2150,7155,78.0,0.96484375,0.1603,0.0244,0.004,0.0009,1e-05,1789952614.637139
1,2200,7205,77.8,0.94140625,0.2505,0.0772,0.0164,0.0165,1e-05,1789952796.2007122
1,2250,7255,77.7,0.92578125,0.4559,0.0559,0.0074,0.0089,1e-05,1789952972.6312735
1,2300,7305,77.6,0.9765625,0.1141,0.0054,0.0005,0.0003,1e-05,1789953146.372878
1,2350,7355,77.5,0.984375,0.0642,0.0079,0.0098,0.0021,1e-05,1789953319.8006182
1,2400,7405,77.4,0.84765625,0.7113,0.0504,0.0053,0.0021,1e-05,1789953494.613858
1,2450,7455,77.4,0.89453125,0.3183,0.0552,0.0077,0.0083,1e-05,1789953664.6188574
1,2500,7505,77.3,0.95703125,0.2105,0.0901,0.0004,0.0007,1e-05,1789953840.344869
1,2550,7555,77.2,0.97265625,0.1199,0.0561,0.0144,0.001,1e-05,1789954016.0179641
1,2600,7605,77.1,0.9140625,0.2343,0.1044,0.0258,0.0049,1e-05,1789954190.526513
1,2650,7655,77.0,0.93359375,0.3089,0.0892,0.0467,0.0002,1e-05,1789954365.7323525
1,2700,7705,77.0,0.98828125,0.0463,0.0337,0.0302,0.0032,1e-05,1789954536.4651966
1,2750,7755,77.0,0.921875,0.2301,0.0482,0.0005,0.0002,1e-05,1789954700.1744945
1,2800,7805,77.0,0.91796875,0.411,0.0304,0.0115,0.0108,1e-05,1789954863.88063
1,2850,7855,77.0,0.88671875,0.4569,0.1262,0.0108,0.0007,1e-05,1789955035.0544791
1,2900,7905,76.9,0.953125,0.1451,0.0172,0.0003,0.0013,1e-05,1789955208.730185
1,2950,7955,76.9,0.95703125,0.2204,0.0386,0.0003,0.0003,1e-05,1789955381.6926465
1,3000,8005,76.8,0.921875,0.2913,0.0293,0.0027,0.0017,1e-05,1789955555.4078643
1,3050,8055,76.8,0.92578125,0.3661,0.0668,0.0013,0.0006,1e-05,1789955725.7342174
1,3100,8105,76.7,0.9765625,0.0685,0.1323,0.0014,0.0013,1e-05,1789955903.7481153
1,3150,8155,76.7,0.9453125,0.2194,0.0753,0.0152,0.0194,1e-05,1789956075.8106375
1,3200,8205,76.7,0.9375,0.3493,0.054,0.0076,0.0018,1e-05,1789956240.5869691
1,3250,8255,76.7,0.98046875,0.0618,0.0078,0.0007,0.0003,1e-05,1789956409.2198613
1,3300,8305,76.7,0.97265625,0.1163,0.0172,0.0082,0.0002,1e-05,1789956578.1420968
1,3350,8355,76.7,0.9609375,0.1136,0.0159,0.0021,0.0007,1e-05,1789956744.139048
1,3400,8405,76.7,0.8984375,0.333,0.1437,0.0078,0.001,1e-05,1789956903.4732444
1,3450,8455,76.7,0.921875,0.3258,0.0724,0.0015,0.0011,1e-05,1789957073.0658534
1,3500,8505,76.7,0.94140625,0.1903,0.0546,0.0087,0.0086,1e-05,1789957239.9843607
1,3550,8555,76.7,0.94921875,0.2368,0.035,0.0004,0.0003,1e-05,1789957412.4473329
1,3600,8605,76.6,0.91015625,0.2534,0.052,0.0227,0.0265,1e-05,1789957582.9836116
1,3650,8655,76.6,0.953125,0.2312,0.1293,0.0743,0.0846,1e-05,1789957752.3200474
1,3700,8705,76.6,0.96875,0.1579,0.1163,0.0587,0.0653,1e-05,1789957923.903533
1,3750,8755,76.6,0.9375,0.2068,0.044,0.0023,0.0027,1e-05,1789958090.429941
1,3800,8805,76.6,0.90625,0.8164,0.0896,0.0097,0.0074,1e-05,1789958254.8900247
1,3850,8855,76.6,0.87890625,0.6599,0.1888,0.0631,0.0031,1e-05,1789958421.4188237
1,3900,8905,76.6,0.9375,0.2448,0.0503,0.0135,0.0092,1e-05,1789958592.0631642
1,3950,8955,76.6,0.953125,0.237,0.118,0.0492,0.0194,1e-05,1789958766.9509337
1,4000,9005,76.5,0.93359375,0.4032,0.031,0.0018,0.001,1e-05,1789958939.8437507
1,4050,9055,76.5,0.9375,0.2296,0.0102,0.0022,0.0011,1e-05,1789959110.0687792
1,4100,9105,76.5,0.95703125,0.2247,0.0432,0.0027,0.0002,1e-05,1789959280.7408001
1,4150,9155,76.4,0.921875,0.2571,0.0493,0.0021,0.0015,1e-05,1789959454.3601973
1,4200,9205,76.4,0.90625,0.5136,0.0158,0.0087,0.0095,1e-05,1789959626.7887726
1,4250,9255,76.4,0.92578125,0.3595,0.0175,0.0022,0.0058,1e-05,1789959803.2134943
1,4300,9305,76.3,0.94921875,0.2444,0.1744,0.0235,0.0263,1e-05,1789959978.4787717
1,4350,9355,76.3,0.95703125,0.2195,0.077,0.0085,0.0112,1e-05,1789960143.356972
1,4400,9405,76.4,0.94921875,0.3104,0.0541,0.0131,0.0155,1e-05,1789960307.0830698
1,4450,9455,76.4,0.91015625,0.3365,0.033,0.0007,0.0004,1e-05,1789960467.007687
1,4500,9505,76.4,0.9453125,0.2157,0.024,0.0016,0.0029,1e-05,1789960636.6432385
1,4550,9555,76.4,0.94921875,0.2158,0.0758,0.0317,0.024,1e-05,1789960809.744573
1,4600,9605,76.3,0.9375,0.3062,0.0744,0.0302,0.0316,1e-05,1789960981.814767
1,4650,9655,76.3,0.9765625,0.0721,0.0208,0.0015,0.0009,1e-05,1789961151.0461292
1,4700,9705,76.3,0.94921875,0.141,0.0379,0.0013,0.0011,1e-05,1789961317.8576458
1,4750,9755,76.4,0.91796875,0.5511,0.0878,0.1009,0.0191,1e-05,1789961483.0879877
1,4800,9805,76.4,0.9296875,0.2746,0.101,0.0033,0.0022,1e-05,1789961648.927787
1,4850,9855,76.4,0.91796875,0.383,0.0645,0.0092,0.0008,1e-05,1789961811.587768
1,4900,9905,76.4,0.96875,0.0697,0.0601,0.0086,0.0085,1e-05,1789961972.6447585
1,4950,9955,76.6,0.9609375,0.1,0.0245,0.0003,0.0002,1e-05,1789962092.4444833
1,5000,10005,77.0,0.984375,0.0572,0.0065,0.0005,0.0002,1e-05,1789962180.3062341
1,5003,10008,77.0,0.9765625,0.0767,0.0026,0.0001,0.0001,1e-05,1789962184.6028101
2,0,10009,50.3,0.625,2.0003,0.762,0.01,0.0043,1e-05,1789962205.4636605
2,50,10059,59.7,0.984375,0.0825,0.0374,0.0017,0.0007,1e-05,1789962419.0285711
2,100,10109,67.1,0.9609375,0.158,0.0524,0.0005,0.0001,1e-05,1789962585.7348921
2,150,10159,72.2,0.96875,0.1174,0.0361,0.0008,0.0007,1e-05,1789962735.7344098
2,200,10209,74.9,0.953125,0.179,0.0627,0.0173,0.0183,1e-05,1789962887.0977294
2,250,10259,76.4,0.9296875,0.3189,0.0226,0.0004,0.0008,1e-05,1789963041.3671384
2,300,10309,77.7,0.9609375,0.1373,0.0491,0.0043,0.0008,1e-05,1789963191.661986
2,350,10359,78.8,0.96875,0.071,0.0637,0.0286,0.0017,1e-05,1789963340.4060519
2,400,10409,79.3,0.9765625,0.0835,0.0593,0.0018,0.0016,1e-05,1789963495.2144568
2,450,10459,79.0,0.9765625,0.1063,0.0587,0.0008,0.0005,1e-05,1789963661.8143382
2,500,10509,78.6,0.94921875,0.1951,0.0264,0.0009,0.0002,1e-05,1789963831.136768
2,550,10559,78.4,0.96484375,0.144,0.0558,0.01,0.0096,1e-05,1789963999.5154366
2,600,10609,78.6,0.9453125,0.1848,0.0672,0.0223,0.0012,1e-05,1789964158.84033
2,650,10659,78.4,0.953125,0.1598,0.0543,0.0129,0.0116,1e-05,1789964327.1194081
2,700,10709,78.3,0.9296875,0.2936,0.0296,0.0002,0.0001,1e-05,1789964491.4573002
2,750,10759,78.2,0.98046875,0.076,0.0088,0.0029,0.0025,1e-05,1789964658.24063
2,800,10809,78.1,0.9140625,0.359,0.0717,0.0018,0.0014,1e-05,1789964824.444777
2,850,10859,78.2,0.953125,0.123,0.0581,0.0002,0.0001,1e-05,1789964987.3407485
2,900,10909,78.1,0.96875,0.1378,0.0847,0.0001,0.0,1e-05,1789965152.365049
2,950,10959,78.2,0.96875,0.1313,0.0294,0.0005,0.0002,1e-05,1789965313.688466
2,1000,11009,78.0,0.94140625,0.239,0.0522,0.0003,0.0001,1e-05,1789965485.1638765
2,1050,11059,77.8,0.98046875,0.0895,0.0117,0.0007,0.0003,1e-05,1789965657.880833
2,1100,11109,77.6,0.98046875,0.1039,0.0185,0.0005,0.0004,1e-05,1789965830.9201932
2,1150,11159,77.5,0.97265625,0.0645,0.0284,0.0019,0.0214,1e-05,1789966002.9825811
2,1200,11209,77.5,0.93359375,0.3325,0.0381,0.0223,0.0002,1e-05,1789966167.9271958
2,1250,11259,77.4,0.94921875,0.2048,0.0039,0.0001,0.0001,1e-05,1789966337.6267562
2,1300,11309,77.3,0.98046875,0.1251,0.0102,0.0013,0.0009,1e-05,1789966506.723772
2,1350,11359,77.3,0.9609375,0.1434,0.0423,0.0005,0.0004,1e-05,1789966674.6589355
2,1400,11409,77.1,0.93359375,0.241,0.0798,0.0292,0.0262,1e-05,1789966850.363858
2,1450,11459,77.0,0.9609375,0.1387,0.0502,0.045,0.0423,1e-05,1789967024.4680057
2,1500,11509,76.9,0.91015625,0.3324,0.0205,0.0091,0.0039,1e-05,1789967196.9805684
2,1550,11559,76.7,0.96875,0.0962,0.0146,0.001,0.0003,1e-05,1789967375.2260876
2,1600,11609,76.6,0.98046875,0.0674,0.0351,0.0142,0.0037,1e-05,1789967547.5480306
2,1650,11659,76.5,0.96484375,0.2827,0.1166,0.0881,0.0026,1e-05,1789967721.8165295
2,1700,11709,76.5,0.97265625,0.101,0.0292,0.0326,0.007,1e-05,1789967891.938073
2,1750,11759,76.5,0.9375,0.2202,0.0458,0.0016,0.0005,1e-05,1789968058.6221862
2,1800,11809,76.4,0.9296875,0.3274,0.0223,0.0011,0.0008,1e-05,1789968232.3382838
2,1850,11859,76.4,0.90234375,0.3411,0.0347,0.0002,0.0002,1e-05,1789968404.9497573
2,1900,11909,76.3,0.953125,0.1326,0.1255,0.0946,0.0008,1e-05,1789968578.202926
2,1950,11959,76.2,0.96875,0.1256,0.0378,0.0152,0.018,1e-05,1789968752.5312786
2,2000,12009,76.2,0.95703125,0.1487,0.0449,0.0401,0.0487,1e-05,1789968926.4494092
2,2050,12059,76.1,0.9453125,0.205,0.1313,0.0019,0.0013,1e-05,1789969098.579545
2,2100,12109,76.1,0.9765625,0.0911,0.0721,0.0028,0.0027,1e-05,1789969269.3397627
2,2150,12159,76.1,0.95703125,0.1859,0.0619,0.0038,0.0025,1e-05,1789969437.4875555
2,2200,12209,76.2,0.9140625,0.3514,0.343,0.3768,0.0052,1e-05,1789969599.1723816
2,2250,12259,76.1,0.96484375,0.0979,0.027,0.019,0.0023,1e-05,1789969774.2199478
2,2300,12309,76.0,0.96875,0.1093,0.0205,0.0112,0.0009,1e-05,1789969950.7485452
2,2350,12359,76.0,0.9765625,0.0905,0.033,0.0002,0.0002,1e-05,1789970124.1522553
2,2400,12409,76.0,0.91796875,0.4585,0.0652,0.0289,0.0204,1e-05,1789970293.0861115
2,2450,12459,75.9,0.9375,0.2596,0.0559,0.0013,0.0004,1e-05,1789970462.627333
2,2500,12509,75.9,0.95703125,0.1668,0.0512,0.0271,0.0253,1e-05,1789970632.965206
2,2550,12559,75.9,0.95703125,0.1681,0.0488,0.0069,0.0003,1e-05,1789970807.718594
2,2600,12609,75.8,0.97265625,0.1294,0.038,0.0009,0.0007,1e-05,1789970980.7857366
2,2650,12659,75.8,0.953125,0.2225,0.0275,0.0065,0.0122,1e-05,1789971150.2044816
2,2700,12709,75.8,0.95703125,0.1425,0.0225,0.0001,0.0001,1e-05,1789971321.6936793
2,2750,12759,75.8,0.9609375,0.1369,0.0401,0.0002,0.0001,1e-05,1789971496.4697342
2,2800,12809,75.7,0.8984375,0.3441,0.0421,0.0081,0.0109,1e-05,1789971672.796744
2,2850,12859,75.6,0.875,0.5456,0.0321,0.0028,0.0028,1e-05,1789971850.2545128
2,2900,12909,75.6,0.94140625,0.1089,0.0075,0.0021,0.0002,1e-05,1789972030.2684948
2,2950,12959,75.5,0.9765625,0.097,0.0162,0.0021,0.0009,1e-05,1789972206.4343605
2,3000,13009,75.4,0.9140625,0.4353,0.1422,0.0195,0.0036,1e-05,1789972384.7614555
2,3050,13059,75.4,0.98046875,0.0727,0.0155,0.0142,0.0112,1e-05,1789972561.9924483
2,3100,13109,75.3,0.9453125,0.1385,0.092,0.0441,0.0437,1e-05,1789972739.7134736
2,3150,13159,75.3,0.96484375,0.1469,0.0293,0.0093,0.0047,1e-05,1789972915.1361809
2,3200,13209,75.3,0.94921875,0.2778,0.0398,0.0012,0.0015,1e-05,1789973087.9137456
2,3250,13259,75.2,0.9765625,0.086,0.03,0.0168,0.0152,1e-05,1789973260.7538483
2,3300,13309,75.2,0.96875,0.1017,0.096,0.0214,0.022,1e-05,1789973438.53533
2,3350,13359,75.2,0.953125,0.1446,0.0289,0.0013,0.0011,1e-05,1789973613.4209673
