model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
clip_l,wn30,real,real,0,depth,1000,768,6.541167736053467,1.4938230514526367,-0.0072190432601489385,0.0006002085297779833,0.0037230562751348352,-0.007819251789926922,-0.8272454930859939,111.31952095031738,,,,,,,
clip_l,wn30,rand6,0.0,0,depth,1000,768,6.54116678237915,1.145358681678772,-0.006731614828313887,0.0005936774303919853,0.0037210662945949004,-0.007325292258705872,-0.7850028687578263,102.79427981376648,,,,,,,
clip_l,wn30,rand6,0.0,1,depth,1000,768,6.541167736053467,1.1236152648925781,-0.006922564332263986,0.0006002089326534663,0.0037230560114419995,-0.0075227732649174525,-0.8555005422799081,103.9419207572937,,,,,,,
clip_l,wn30,rand6,0.0,2,depth,1000,768,6.541167736053467,1.1465595960617065,-0.010109909796792854,0.0006002082379487281,0.0037230544172674727,-0.010710118034741582,-1.2009595756932294,106.48229718208313,,,,,,,
clip_l,wn30,rand6,0.0,3,depth,1000,768,6.541167259216309,1.141922950744629,-0.005254135096359885,0.0006002084651345524,0.0037230563098474023,-0.0058543435614944375,-0.6672123336967347,104.43046760559082,,,,,,,
clip_l,wn30,rand6,0.0,4,depth,1000,768,6.541167736053467,1.1362214088439941,-0.010572509841749012,0.0006002064636268054,0.003723053419159882,-0.011172716305375818,-1.2336801357580154,102.50547885894775,,,,,,,
clip_l,wn30,rand6,0.25,0,depth,1000,768,6.541167736053467,1.137850046157837,-0.010354727746939213,0.0006002076875531754,0.003723057299226508,-0.010954935434492389,-1.315668692019277,99.95592641830444,,,,,,,
clip_l,wn30,rand6,0.25,1,depth,1000,768,6.541167736053467,1.1545343399047852,-0.008535722406005655,0.0006002071039128531,0.0037230545383482665,-0.009135929509918508,-0.9783781353788321,102.95481443405151,,,,,,,
clip_l,wn30,rand6,0.25,2,depth,1000,768,6.541168212890625,1.1296565532684326,-0.012787744535821294,0.0006002107438493678,0.003723055821580869,-0.013387955279670662,-1.4351261593931113,104.1894588470459,,,,,,,
clip_l,wn30,rand6,0.25,3,depth,1000,768,6.541167736053467,1.1411316394805908,-0.006708587753824019,0.0006002081508712676,0.0037230553374110503,-0.0073087959046952864,-0.7990122801821481,104.77443242073059,,,,,,,
clip_l,wn30,rand6,0.25,4,depth,1000,768,6.541168689727783,1.127022385597229,-0.012856261899598723,0.0006002056542599818,0.0037230562243435223,-0.013456467553858705,-1.5626724519705801,108.57562470436096,,,,,,,
clip_l,wn30,rand6,0.5,0,depth,1000,768,6.541167736053467,1.1444077491760254,-0.009417970979853543,0.0006002097632540337,0.0037230560290989873,-0.010018180743107577,-1.2647270433584366,105.73625063896179,,,,,,,
clip_l,wn30,rand6,0.5,1,depth,1000,768,6.541167736053467,1.1498064994812012,-0.010503784241920583,0.0006002095694517678,0.003723056885403724,-0.01110399381137235,-1.281527500467897,104.23181390762329,,,,,,,
clip_l,wn30,rand6,0.5,2,depth,1000,768,6.541167736053467,1.164849042892456,-0.008885241238102526,0.0006002063650971335,0.0037230548614262914,-0.00948544760319966,-1.1688264859289237,105.54835653305054,,,,,,,
clip_l,wn30,rand6,0.5,3,depth,1000,768,6.541167736053467,1.1460429430007935,-0.014196058669187897,0.0006002097052231995,0.0037230585187694016,-0.014796268374411097,-1.4700491076647886,101.91614413261414,,,,,,,
clip_l,wn30,rand6,0.5,4,depth,1000,768,6.541167736053467,1.1391483545303345,-0.013319053032800857,0.0006002085743459659,0.0037230547108587477,-0.013919261607146823,-1.621687994073153,101.77953100204468,,,,,,,
clip_l,wn30,rand6,0.75,0,depth,1000,768,6.541167736053467,1.158896803855896,-0.010571847495893141,0.000600207615675441,0.003723055415218968,-0.011172055111568583,-1.432292280739009,101.7516028881073,,,,,,,
clip_l,wn30,rand6,0.75,1,depth,1000,768,6.541167736053467,1.1704347133636475,-0.006867142017242492,0.0006002106420963438,0.0037230556028491533,-0.007467352659338835,-0.8302097589438572,102.23214507102966,,,,,,,
clip_l,wn30,rand6,0.75,2,depth,1000,768,6.54116678237915,1.1862305402755737,-0.00950430065979524,0.0005936774701300107,0.0037210674545612265,-0.01009797812992525,-1.0401064477061424,105.69418787956238,,,,,,,
clip_l,wn30,rand6,0.75,3,depth,1000,768,6.541168212890625,1.1679747104644775,-0.003571492429611245,0.0005936788336983079,0.0037210654612212985,-0.004165171263309553,-0.5185576994907314,105.24055600166321,,,,,,,
clip_l,wn30,rand6,0.75,4,depth,1000,768,6.541167259216309,1.1834805011749268,-0.005657602771623679,0.0006002097361303166,0.0037230572604255376,-0.006257812507753996,-0.6965772906883713,112.98556804656982,,,,,,,
clip_l,wn30,rand6,1.0,0,depth,1000,768,6.541167736053467,1.1960760354995728,-0.01961441211264442,0.0006002083170496567,0.003723055331231617,-0.020214620429694075,-1.9276979015183324,104.79338383674622,,,,,,,
clip_l,wn30,rand6,1.0,1,depth,1000,768,6.54116678237915,1.1815173625946045,-0.02335850187648597,0.000593680427107017,0.003721066464303746,-0.023952182303592987,-2.2190221904858847,103.13991570472717,,,,,,,
clip_l,wn30,rand6,1.0,2,depth,1000,768,6.541167736053467,1.1969034671783447,-0.019437980944669933,0.0006002071660445585,0.0037230553734969255,-0.02003818811071449,-1.9042970290723462,104.94298696517944,,,,,,,
clip_l,wn30,rand6,1.0,3,depth,1000,768,6.541167736053467,1.1817134618759155,-0.02683257570492928,0.0005936764768885771,0.0037210661377874055,-0.027426252181817858,-2.673977970092792,106.58212208747864,,,,,,,
clip_l,wn30,rand6,1.0,4,depth,1000,768,6.541167736053467,1.1904574632644653,-0.021970849115123828,0.0006002058542621703,0.0037230553899982284,-0.022571054969386,-2.168770217748772,105.11041641235352,,,,,,,
clip_l,wn30,rand6,0.0,0,census,1000,768,6.54116678237915,1.145358681678772,,,,,,607.7437102794647,0.06494186413830154,0.00029072848399367757,0.08729396861628963,0.004542392454841771,-0.02235210447798809,200.0,0.004975124378109453
clip_l,wn30,rand6,0.25,0,census,1000,768,6.541167736053467,1.137850046157837,,,,,,620.3048596382141,0.06319374326705655,0.00025123634507662147,0.08939880154713864,0.004379067187112998,-0.026205058280082086,200.0,0.004975124378109453
clip_l,wn30,rand6,0.5,0,census,1000,768,6.541167736053467,1.1444077491760254,,,,,,624.9924340248108,0.06338042487665607,0.00017579889635404138,0.08730819702929495,0.00471950939027061,-0.023927772152638874,200.0,0.004975124378109453
clip_l,wn30,rand6,0.75,0,census,1000,768,6.541167736053467,1.158896803855896,,,,,,603.6769480705261,0.0607229216489336,0.0002549517115017654,0.08379841077875057,0.004959537735168088,-0.023075489129816967,200.0,0.004975124378109453
clip_l,wn30,rand6,1.0,0,census,1000,768,6.541167736053467,1.1960760354995728,,,,,,591.9025270938873,0.06375265833127329,0.0002438389563543955,0.08635201470381063,0.005131840706922572,-0.022599356372537335,200.0,0.004975124378109453
clip_l,wn30,tight06,real,0,depth,1000,768,6.541167736053467,0.6000000238418579,-0.02397781353254458,-0.00033963894633625146,0.0031074595499558304,-0.023638174586208326,-2.41372169963756,104.91378140449524,,,,,,,
clip_l,wn30,rand6_t06,0.0,0,depth,1000,768,6.54116678237915,0.46003785729408264,-0.025483503273809903,-0.00033963896791713714,0.0031074593049382135,-0.025143864305892764,-2.2693571546727345,103.30837035179138,,,,,,,
clip_l,wn30,rand6_t06,0.0,1,depth,1000,768,6.541167736053467,0.4513045847415924,-0.02702268200488083,-0.00033964279412672935,0.0031074607922382523,-0.0266830392107541,-2.5940535930703073,102.37036561965942,,,,,,,
clip_l,wn30,rand6_t06,0.5,0,depth,1000,768,6.541167736053467,0.45965591073036194,-0.05424307891255993,-0.00033904771658158637,0.003106744608914836,-0.05390403119597834,-5.584466438892119,99.34378385543823,,,,,,,
clip_l,wn30,rand6_t06,0.5,1,depth,1000,768,6.541167736053467,0.4618244469165802,-0.0592123564708386,-0.0003396410907747588,0.0031074638214288425,-0.05887271538006384,-5.929101417934373,100.94211268424988,,,,,,,
clip_l,wn30,rand6_t06,1.0,0,depth,1000,768,6.541167736053467,0.4804087281227112,-0.13524862792297696,-0.0003396411646894165,0.0031074624357309913,-0.13490898675828755,-13.615939736345847,99.59556150436401,,,,,,,
clip_l,wn30,rand6_t06,1.0,1,depth,1000,768,6.541167259216309,0.4745611846446991,-0.13693817856434976,-0.0003390469715619557,0.003106746830522823,-0.1365991315927878,-13.394667998644508,102.32903027534485,,,,,,,
