level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
star,20,0.3,aniso,1000,4,-0.08520849646865193,-0.08599413402054401,0.0007856375518920933,0.04677232664403292,34.91909742355347
star,20,0.6,iso,100,0,-0.06651860331409923,-0.07161265551399577,0.005094052199896546,0.3326007039089285,9.499382257461546
star,20,0.6,iso,100,1,-0.0710834797985326,-0.0701677598954546,-0.0009157199030780103,-0.06689884792819252,8.024633646011353
star,20,0.6,iso,100,2,-0.0670028881792886,-0.07253932876912299,0.005536440589834393,0.3740545055554727,7.634521722793579
star,20,0.6,iso,100,3,-0.06389253101905472,-0.06948889720523392,0.0055963661861792025,0.3476789460363761,7.797644376754762
star,20,0.6,iso,100,4,-0.06599001301727346,-0.07540798801410784,0.009417974996834376,0.6631363256886997,7.722966194152832
star,20,0.6,iso,1000,0,-0.05960005511851928,-0.05919850983523092,-0.0004015452832883612,-0.029307755513698682,23.217393636703488
star,20,0.6,iso,1000,1,-0.06485806238204565,-0.06185114268260799,-0.0030069196994376643,-0.2363668548662561,25.285436153411865
star,20,0.6,iso,1000,2,-0.06143878136340286,-0.06176935958674312,0.000330578223340268,0.023843273229944496,23.83076095581055
star,20,0.6,iso,1000,3,-0.060485537741928275,-0.06056860107724421,8.306333531594294e-05,0.006283924429135411,24.377813577651978
star,20,0.6,iso,1000,4,-0.06133851077537535,-0.060804504041274965,-0.0005340067341003811,-0.04521382752981825,21.924860954284668
star,20,0.6,aniso,100,0,0.0017691993844876075,-0.07269917379429157,0.07446837317877918,8.535385387235703,10.29942750930786
star,20,0.6,aniso,100,1,-0.02157857581310321,-0.07300827796116438,0.05142970214806115,4.713909138530242,10.006365299224854
star,20,0.6,aniso,100,2,0.005979508188967475,-0.07286712905915052,0.07884663724811801,8.807073423104184,9.196531295776367
star,20,0.6,aniso,100,3,-0.0018389624556349184,-0.06913286542581464,0.06729390297017973,4.807583789965149,9.142702579498293
star,20,0.6,aniso,100,4,-0.007574337848559126,-0.07605289475212175,0.06847855690356262,6.081648629029778,10.762665748596193
star,20,0.6,aniso,1000,0,-0.0029603468943237288,-0.05930208580826555,0.05634173891394183,6.352818982898853,29.23344421386719
star,20,0.6,aniso,1000,1,-0.0018447245954214546,-0.0614026388671721,0.05955791427175064,7.263583196234458,31.7155978679657
star,20,0.6,aniso,1000,2,-0.0027952987925596584,-0.06143212435567569,0.05863682556311602,8.48825041874249,33.047537088394165
star,20,0.6,aniso,1000,3,-0.0059670034961026575,-0.06032630407245841,0.05435930057635575,4.3880965348007885,33.32433676719665
star,20,0.6,aniso,1000,4,-0.0022595122620109875,-0.061486365972300186,0.05922685371028921,7.4247708787424145,34.62173628807068
hier2,20,0.1,iso,100,0,-0.07958603218669208,-0.08266724651492262,0.0030812143282305665,0.21378092351018552,9.34706211090088
hier2,20,0.1,iso,100,1,-0.07891590766656206,-0.08105871930757692,0.002142811641014861,0.13165753512946193,9.429986000061037
hier2,20,0.1,iso,100,2,-0.07950913721228342,-0.08329018576620524,0.0037810485539218203,0.24890717604482834,9.274770259857178
hier2,20,0.1,iso,100,3,-0.07892890055446655,-0.08053010625086422,0.0016012056963976699,0.08804280164390638,9.88658332824707
hier2,20,0.1,iso,100,4,-0.08389894660213909,-0.08419453999739053,0.00029559339525142564,0.018234076107529976,9.646800756454466
hier2,20,0.1,iso,1000,0,-0.06617577586573573,-0.07201394418270407,0.005838168316968345,0.3554916363725487,31.249752283096317
hier2,20,0.1,iso,1000,1,-0.07253689161301285,-0.07442587684329986,0.0018889852302870075,0.12070818714022777,34.536672353744514
hier2,20,0.1,iso,1000,2,-0.069057204728362,-0.07381579001000378,0.004758585281641775,0.30261911391663865,34.16029953956604
