model,kind,a,b,ari_cut,coph_corr,triplet_agree
dinov1_b,boot_pair,0,1,0.758440038412708,0.9478926542620397,0.9649
dinov1_b,boot_pair,0,2,0.6726197342086424,0.9411241759740808,0.9603
dinov1_b,boot_pair,0,3,0.6775939386456782,0.9340255247714301,0.9588
dinov1_b,boot_pair,0,4,0.7227607516965641,0.9583740523891137,0.9684
dinov1_b,boot_pair,0,5,0.684918336037659,0.9536968194117805,0.9632
dinov1_b,boot_pair,0,6,0.6826362409740832,0.9489258519223482,0.9598
dinov1_b,boot_pair,0,7,0.6609622762840831,0.9321466001631608,0.9468
dinov1_b,boot_pair,0,8,0.7736712078110757,0.9531013539951391,0.9618
dinov1_b,boot_pair,0,9,0.6703366109283201,0.942758611551462,0.9638
dinov1_b,boot_pair,0,10,0.6477209154181441,0.9294042253924759,0.951
dinov1_b,boot_pair,0,11,0.6566507002482612,0.9474630753426424,0.9668
dinov1_b,boot_pair,0,12,0.6954864873246511,0.9482368061800861,0.961
dinov1_b,boot_pair,0,13,0.680775226157086,0.9483357242965124,0.9644
dinov1_b,boot_pair,0,14,0.6628604156328621,0.9345774088541114,0.9538
dinov1_b,boot_pair,0,15,0.6991786966552883,0.9462385888911826,0.9643
dinov1_b,boot_pair,0,16,0.6854404248046747,0.9544274116160879,0.9705
dinov1_b,boot_pair,0,17,0.6732249730564325,0.9489526499998964,0.9596
dinov1_b,boot_pair,0,18,0.7615085185063277,0.9301731787451318,0.9577
dinov1_b,boot_pair,0,19,0.6845020106657683,0.9537983828213449,0.9666
dinov1_b,boot_pair,0,20,0.7017501043193921,0.9585954607687769,0.9652
dinov1_b,boot_pair,0,21,0.7469708841134435,0.9466398277661708,0.9682
dinov1_b,boot_pair,0,22,0.7204110816882131,0.9582286061393466,0.967
dinov1_b,boot_pair,0,23,0.6935993039998934,0.9442810222942265,0.9645
dinov1_b,boot_pair,0,24,0.6924187586443847,0.9445907511389782,0.9566
dinov1_b,boot_pair,0,25,0.6713236731386365,0.9477796010554461,0.9609
dinov1_b,boot_pair,0,26,0.682801893655588,0.9463468388216353,0.9596
dinov1_b,boot_pair,0,27,0.786554895072767,0.9484037949006995,0.9642
dinov1_b,boot_pair,0,28,0.823890323086809,0.9537941226784735,0.9605
dinov1_b,boot_pair,0,29,0.6825629776448309,0.9407450397292189,0.9624
dinov1_b,boot_pair,1,2,0.6855988950864148,0.9478898009833501,0.9665
dinov1_b,boot_pair,1,3,0.6803237561422883,0.9412946483127974,0.9684
dinov1_b,boot_pair,1,4,0.66651100638251,0.9504302298465135,0.9642
dinov1_b,boot_pair,1,5,0.6776545674836326,0.9543725604397247,0.9695
dinov1_b,boot_pair,1,6,0.6821469537205114,0.9500149559624459,0.9558
dinov1_b,boot_pair,1,7,0.6300521591773245,0.9366919828464157,0.9503
dinov1_b,boot_pair,1,8,0.7357868015102361,0.9472371204118677,0.9574
dinov1_b,boot_pair,1,9,0.7046182249297256,0.9539018403013602,0.9685
dinov1_b,boot_pair,1,10,0.579280516188182,0.9292660507311693,0.9502
dinov1_b,boot_pair,1,11,0.6503560441941239,0.9512032767164463,0.976
dinov1_b,boot_pair,1,12,0.6855416087147269,0.9514555161978692,0.9636
dinov1_b,boot_pair,1,13,0.6714660145291287,0.9471322950441265,0.9637
dinov1_b,boot_pair,1,14,0.6747786160793986,0.9342067516146717,0.9583
dinov1_b,boot_pair,1,15,0.6608054254909314,0.9419071702785666,0.9635
dinov1_b,boot_pair,1,16,0.6721811373461214,0.9521903640794658,0.9682
dinov1_b,boot_pair,1,17,0.6673668962974867,0.9577308563694164,0.9621
dinov1_b,boot_pair,1,18,0.7812145481416706,0.9417249703891121,0.9651
dinov1_b,boot_pair,1,19,0.6824082715185298,0.9488114826140416,0.9719
dinov1_b,boot_pair,1,20,0.6792509076413176,0.9526946526439618,0.9636
dinov1_b,boot_pair,1,21,0.6588803469856565,0.9496964582600196,0.9705
dinov1_b,boot_pair,1,22,0.6954282321088129,0.9432090249956544,0.9595
dinov1_b,boot_pair,1,23,0.6837979124101604,0.9414081574759844,0.965
dinov1_b,boot_pair,1,24,0.6857540976871181,0.9493509159479919,0.9592
dinov1_b,boot_pair,1,25,0.6579804348614104,0.9433442975727376,0.9574
