level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
hier3,6,0.1,iso,100,0,-0.1679799752405918,-0.028069018403051555,-0.13991095683754023,-13.490258157491011,22.00950002670288
hier3,6,0.1,iso,100,1,-0.18324708717713323,-0.029281297462624985,-0.15396578971450825,-15.227835014399515,18.20989990234375
hier3,6,0.1,iso,100,2,-0.17544912614752878,-0.03088473125089424,-0.14456439489663453,-15.612964416498718,18.42638325691223
hier3,6,0.1,iso,100,3,-0.17311745906321807,-0.0298291544828176,-0.14328830458040048,-15.654172624923868,18.472988843917847
hier3,6,0.1,iso,100,4,-0.18178818689191245,-0.033503054875062666,-0.14828513201684979,-16.14530537539104,18.48798656463623
hier3,6,0.1,iso,1000,0,-0.17001680514154027,-0.029892525896403493,-0.1401242792451368,-11.484694802063341,55.1902277469635
hier3,6,0.1,iso,1000,1,-0.17892402131709942,-0.029785949267272717,-0.1491380720498267,-14.827752472037043,55.2124080657959
hier3,6,0.1,iso,1000,2,-0.18069980319203052,-0.03152647805655563,-0.14917332513547488,-15.052506760496698,54.28533339500427
hier3,6,0.1,iso,1000,3,-0.17622001511011615,-0.029696675711677452,-0.1465233393984387,-16.328737008422067,52.42683720588684
hier3,6,0.1,iso,1000,4,-0.1754135061768345,-0.03167614207573686,-0.14373736410109764,-15.56064497045166,56.114927530288696
hier3,6,0.1,aniso,100,0,-0.17100693956005553,-0.027783573622830675,-0.14322336593722484,-14.222523943135682,23.05296778678894
hier3,6,0.1,aniso,100,1,-0.1817869934639423,-0.029506470954663428,-0.15228052250927887,-15.124011538538959,22.620524168014526
hier3,6,0.1,aniso,100,2,-0.17673879849927945,-0.03093773889745377,-0.14580105960182568,-16.58915627821984,22.370497226715088
hier3,6,0.1,aniso,100,3,-0.17424985252110306,-0.029685690629724943,-0.1445641618913781,-15.652409376642709,23.125336408615112
hier3,6,0.1,aniso,100,4,-0.18061436698893896,-0.033436036457762525,-0.14717833053117643,-16.03904986572802,23.237955570220947
hier3,6,0.1,aniso,1000,0,-0.16935910760631784,-0.029903927339679986,-0.13945518026663786,-11.351810526326984,59.40504813194275
hier3,6,0.1,aniso,1000,1,-0.17932084380216323,-0.02995353108143427,-0.14936731272072895,-15.392690623889225,59.139604806900024
hier3,6,0.1,aniso,1000,2,-0.18109411509123,-0.030926050575474824,-0.15016806451575518,-15.111151479065558,58.67318034172058
