level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
star,20,0.3,iso,100,4,-0.08805549163740096,-0.08491726742857343,-0.0031382242088275475,-0.16917045331676675,23.24281311035156
star,20,0.3,iso,1000,0,-0.08648157438663723,-0.0838073946697002,-0.002674179716937023,-0.1472467327963362,79.19981741905212
star,20,0.3,iso,1000,1,-0.0920727665093169,-0.08476928955098054,-0.007303476958336358,-0.4029339841875227,81.4499566555023
star,20,0.3,iso,1000,2,-0.08261405447211004,-0.08426616414653929,0.0016521096744292474,0.09495361302837613,59.35345911979675
star,20,0.3,iso,1000,3,-0.08122986738280065,-0.08412563309768413,0.0028957657148834803,0.1654641585497164,68.261234998703
star,20,0.3,iso,1000,4,-0.08551276956765384,-0.08503057420605684,-0.00048219536159700704,-0.027480399108415814,82.54610180854796
star,20,0.3,aniso,100,0,-0.0871481471854243,-0.08006124424571255,-0.007086902939711745,-0.3678957584834371,27.209450244903564
star,20,0.3,aniso,100,1,-0.08579709033363149,-0.08573670049909385,-6.0389834537641345e-05,-0.003537038429475115,25.45574164390564
star,20,0.3,aniso,100,2,-0.08411288471789778,-0.08129335015099562,-0.0028195345669021488,-0.13433404816169756,26.88576626777649
star,20,0.3,aniso,100,3,-0.08447045725899324,-0.08329318812095672,-0.0011772691380365075,-0.05855121278348251,26.34769058227539
star,20,0.3,aniso,100,4,-0.0865163738880492,-0.08185395221275475,-0.004662421675294445,-0.23460544067921765,26.71197509765625
star,20,0.3,aniso,1000,0,-0.07615470671730475,-0.07671642559171317,0.0005617188744084234,0.031031761422497164,78.85863614082335
star,20,0.3,aniso,1000,1,-0.07663332731627895,-0.07522068403538157,-0.001412643280897366,-0.0815823054483281,90.54423689842224
star,20,0.3,aniso,1000,2,-0.0776827600418358,-0.0776295759061144,-5.318413572140413e-05,-0.0031005083201374978,82.01546669006349
star,20,0.3,aniso,1000,3,-0.07672410722791419,-0.07933751570316752,0.0026134084752533343,0.15949486746052732,90.15256214141846
star,20,0.3,aniso,1000,4,-0.08520849646865193,-0.08023528059426842,-0.004973215874383485,-0.3014443009992475,84.92828607559206
star,20,0.6,iso,100,0,-0.06651860331409923,-0.02640652850096448,-0.04011207481313475,-2.5066879782061737,23.127177715301514
star,20,0.6,iso,100,1,-0.0710834797985326,-0.028626598380373937,-0.04245688141815867,-2.9655885854629225,20.7060980796814
star,20,0.6,iso,100,2,-0.0670028881792886,-0.02951346645534505,-0.03748942172394354,-2.2596802773476043,23.539857625961304
star,20,0.6,iso,100,3,-0.06389253101905472,-0.02897810682432305,-0.03491442419473169,-2.147919309881951,23.41091060638428
star,20,0.6,iso,100,4,-0.06599001301727346,-0.025254289758649427,-0.04073572325862403,-2.850884844519593,22.98616909980774
star,20,0.6,iso,1000,0,-0.05960005511851928,-0.05906549177317325,-0.0005345633453460313,-0.03879019084745992,82.13846516609192
star,20,0.6,iso,1000,1,-0.06485806238204565,-0.061194599929257236,-0.00366346245278841,-0.2873251252250968,62.42628049850464
star,20,0.6,iso,1000,2,-0.06143878136340286,-0.060715035321395085,-0.0007237460420077764,-0.05170234244548271,80.98762583732605
star,20,0.6,iso,1000,3,-0.060485537741928275,-0.05924677227544724,-0.0012387654664810302,-0.0961548269414494,62.77856993675232
star,20,0.6,iso,1000,4,-0.06133851077537535,-0.060342543770113985,-0.0009959670052613614,-0.0831587191422468,53.06976342201233
star,20,0.6,aniso,100,0,0.0017691993844876075,-0.015550209337659191,0.017319408722146802,1.686012901170184,19.949134588241574
star,20,0.6,aniso,100,1,-0.02157857581310321,-0.02859925055845328,0.007020674745350064,0.6139973685780349,19.71903920173645
star,20,0.6,aniso,100,2,0.005979508188967475,-0.013954642180516091,0.01993415036948357,1.3423697865580495,19.477878332138058
star,20,0.6,aniso,100,3,-0.0018389624556349184,-0.011987487294662948,0.01014852483902803,0.7264010469624821,19.700092554092407
star,20,0.6,aniso,100,4,-0.007574337848559126,-0.014139508855225628,0.0065651710066665005,0.4975275129701968,19.69622921943665
star,20,0.6,aniso,1000,0,-0.0029603468943237288,-0.0016088169937794078,-0.0013515299005443212,-0.1415266900919658,53.75319051742554
star,20,0.6,aniso,1000,1,-0.0018447245954214546,-0.0029698260666512852,0.0011251014712298306,0.12697687898880386,54.309632062911994
star,20,0.6,aniso,1000,2,-0.0027952987925596584,5.088063383548447e-05,-0.002846179426395143,-0.3461638409244885,54.7490394115448
star,20,0.6,aniso,1000,3,-0.0059670034961026575,0.0008934904287775075,-0.006860493924880165,-0.5393478624189932,53.99383783340454
star,20,0.6,aniso,1000,4,-0.0022595122620109875,-0.002521917127230558,0.0002624048652195704,0.028249855920383638,54.52299952507019
hier2,20,0.1,iso,100,0,-0.12031804728096325,-0.005386075466973372,-0.11493197181398987,-21.49992387236517,18.50128173828125
hier2,20,0.1,iso,100,1,-0.1237480705498143,-0.005051696044323984,-0.11869637450549032,-23.923682236447693,18.499422073364254
hier2,20,0.1,iso,100,2,-0.11024558368825133,-0.007848611407485483,-0.10239697228076584,-15.713454494109977,18.4038827419281
hier2,20,0.1,iso,100,3,-0.11961236750445935,-0.004788374480540562,-0.1148239930239188,-15.30787697845034,18.493979454040527
