model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
i21k_s,imagenet,21,1000,0.06251867561110466,0.00027513926377103337,0.07510237065922187,0.0029875887488394377,-0.012583695048117209,50,0.0196078431372549,50,93.89092302322388
i21k_s,imagenet,22,1000,0.0620986408653565,0.00028471658306669553,0.07500333282968706,0.002992451102511225,-0.012904691964330556,50,0.0196078431372549,50,88.92282891273499
i21k_s,imagenet,23,1000,0.06298818992027584,0.00030504436654443015,0.07512091026887158,0.0029944694306655558,-0.012132720348595735,50,0.0196078431372549,50,93.41584014892578
i21k_s,imagenet,24,1000,0.06334662424477833,0.00019355245724691047,0.07498804836630557,0.002994263827483829,-0.011641424121527244,50,0.0196078431372549,50,97.34192514419556
i21k_s,imagenet,25,1000,0.06322292185858648,0.0002461560821024057,0.07499496750907424,0.003001606038944627,-0.01177204565048777,50,0.0196078431372549,50,96.37494254112244
i21k_s,imagenet,26,1000,0.06318725407613003,0.00033092502352193167,0.07498452647238901,0.003009584983669541,-0.01179727239625897,50,0.0196078431372549,50,91.02355337142944
i21k_s,imagenet,27,1000,0.06331491480230719,0.0003748646794358851,0.07502257402493231,0.003000277286871479,-0.011707659222625122,50,0.0196078431372549,50,95.50745558738708
i21k_s,imagenet,28,1000,0.06308240268432552,0.0002648032025715455,0.07503147098412677,0.0029986637353555377,-0.011949068299801259,50,0.0196078431372549,50,96.1022458076477
i21k_s,imagenet,29,1000,0.06289704358297142,0.00030227105907527945,0.07511762684308683,0.00300135492657534,-0.012220583260115395,50,0.0196078431372549,50,99.6884708404541
i21k_b,imagenet,-1,1000,0.05393620095877087,0.00019941582908156085,0.07019434046615801,0.002756224418380644,-0.016258139507387137,50,0.0196078431372549,50,118.44761300086977
i21k_b,imagenet,0,1000,0.054299847910280266,0.0002182070586776435,0.06963093851861983,0.002707224376558041,-0.015331090608339572,50,0.0196078431372549,50,112.94266057014464
i21k_b,imagenet,1,1000,0.05339072147402886,0.00021058767276872268,0.06961026960686284,0.0027148951459079747,-0.01621954813283398,50,0.0196078431372549,50,127.83921980857849
