model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
i21k_l,supervised ViT,4,1.881852865219116,1024,30,intact,-1,-0.019686423760391633,-0.0011620719505775535,0.003166439361084915,-0.01852435180981408,-2.200803987616808,293.91375064849854
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,0,-0.03998316300477792,-0.00469666937096395,0.002855471860263976,-0.035286493633813976,-4.087083973767896,335.58408308029175
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,1,-0.039477616467995635,-0.004405697325196307,0.0019675235746710847,-0.03507191914279933,-4.654013525199652,355.5334692001343
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,2,-0.04103618337521178,-0.004073072941240978,0.001787107288846261,-0.036963110433970804,-4.2770447576289286,325.0278351306915
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,3,-0.0421479893731203,-0.0032883966483881525,0.002166248914302107,-0.03885959272473215,-4.386874489190081,325.0774576663971
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,4,-0.04121561866748104,-0.003874899664383437,0.0017644672732944088,-0.0373407190030976,-4.520748599160409,285.0613021850586
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,5,-0.04122368429302416,-0.005570266936436951,0.0023329447030777896,-0.035653417356587204,-4.252837161658583,313.47772097587585
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,6,-0.03810969308533271,-0.004663097588007632,0.0032813568116751377,-0.03344659549732508,-3.419776714265785,297.6308009624481
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,7,-0.040997633095167074,-0.0054734054243091735,0.002189012441602219,-0.0355242276708579,-3.8944759316457347,335.89471673965454
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,8,-0.04153145616485944,-0.004255334560812991,0.002488002343385983,-0.03727612160404645,-3.9188336400913744,310.7984013557434
i21k_l,supervised ViT,4,1.881852865219116,1024,30,decoupled,9,-0.04200180653369798,-0.005504560632222939,0.002051989844317875,-0.03649724590147504,-5.4329594660342275,336.5390362739563
