model,seed,s,K,excessB_real,excessB_star,excessB_star_sd,depth_excess,z_depth,delta,delta_sd,time_s
dinov2_b,2,0.5,30,-8.17353348677996e-05,0.0016968816515233146,0.004559475411569655,-0.0017786169863911142,-0.15923082919716985,0.0851183690701256,0.009497964388803806,214.02500796318054
dinov2_b,2,0.75,30,-0.009206137685074403,0.0015280436515805753,0.00415263017712974,-0.010734181336654979,-0.993078127867309,0.0809682554900535,0.009100676820248234,216.23989987373352
dinov2_b,2,1.0,30,-0.012152387671566137,0.001530426541366496,0.003987210389686282,-0.013682814212932633,-1.3315834755997888,0.08068005400357432,0.008341941902357207,189.29036688804626
dinov2_b,3,0.0,30,0.004823689293765435,0.0006834283624945426,0.00547603116507841,0.004140260931270892,0.34320637470723897,0.08913882347410525,0.010344030858097902,223.65687894821167
dinov2_b,3,0.25,30,0.006036581863056958,0.000586648741206966,0.005503608017884115,0.0054499331218499925,0.450520497038402,0.09023661440482164,0.010258326581349413,182.69320130348206
dinov2_b,3,0.5,30,1.012537688645232e-05,0.0006012071186645665,0.005585045659638534,-0.0005910817417781142,-0.05074354955501678,0.08628891367792837,0.009604137648631737,220.8352611064911
dinov2_b,3,0.75,30,-0.007638311253297961,0.00043877314966272036,0.005627588143960297,-0.00807708440296068,-0.7006810066238858,0.08264086028394749,0.009032087212650973,211.18986010551453
dinov2_b,3,1.0,30,-0.010587193273001824,0.00029044471908573345,0.005620322162209146,-0.010877637992087557,-0.980004063471031,0.0819073660531104,0.008316242403420791,209.21527242660522
dinov2_b,4,0.0,30,0.006413805431284017,0.0001396574784383278,0.006525467479069996,0.006274147952845689,0.4877408401212737,0.0920492371815287,0.010568747538857368,226.46426844596863
dinov2_b,4,0.25,30,0.005067540174517202,0.0003455407718637463,0.006734923950639198,0.004721999402653455,0.37672034714372127,0.08978092557722063,0.01024076909090784,202.21038508415222
dinov2_b,4,0.5,30,-0.0025507598357894373,0.0005816793037314013,0.006477640959404166,-0.0031324391395208388,-0.267129452661389,0.0833747900694282,0.00947873797028245,202.89541006088257
dinov2_b,4,0.75,30,-0.011637713656803023,0.0006312848717276387,0.006023582520524812,-0.012268998528530662,-1.1119826669506396,0.07982847481096722,0.008216712525147479,211.25042963027954
dinov2_b,4,1.0,30,-0.013154309666316866,0.0004972874858158629,0.00557405003190681,-0.013651597152132728,-1.3800432111328504,0.08106579318915233,0.006402844959478906,165.8300540447235
dinov2_l,0,0.0,30,-0.003651503003176057,-0.00043505726160656397,0.005396539730139321,-0.003216445741569493,-0.28006816343600277,0.06861030467980603,0.009339167491611603,211.72849011421204
dinov2_l,0,0.25,30,-0.004044848564994291,-0.0005529749542359131,0.00531472059869101,-0.0034918736107583783,-0.30800225832306954,0.06980750532453478,0.0092758763240644,221.11235284805298
dinov2_l,0,0.5,30,-0.011592254316704811,-0.0006206850934032587,0.0053838118107381394,-0.010971569223301553,-0.9930298674168092,0.06749708930989493,0.008374066525881336,223.09641551971436
dinov2_l,0,0.75,30,-0.017093825983202207,-0.0004886441891705409,0.00558509531836761,-0.016605181794031667,-1.7886044969863197,0.07018940947364861,0.004540127295797849,207.22435474395752
dinov2_l,0,1.0,30,-0.015683307700004964,-0.0005162828029866978,0.005728973991084029,-0.015167024897018266,-1.657218584981694,0.07551392541026838,0.004017685775873094,192.89674544334412
dinov2_l,1,0.0,30,-0.002466823285013034,-0.0007844748734688031,0.004726345179258139,-0.0016823484115442307,-0.1541499750465133,0.07030661923444702,0.008523662484298034,210.76840090751648
dinov2_l,1,0.25,30,-0.006123194320426767,-0.000580998711630365,0.0050931347099874655,-0.005542195608796402,-0.5142859563639839,0.06824856236752372,0.008314742959457968,198.9187240600586
dinov2_l,1,0.5,30,-0.014236361882975918,-0.00048321667074592843,0.0051609306465687154,-0.013753145212229988,-1.6215083891843844,0.0654237936564695,0.004887196318327169,216.47387218475342
dinov2_l,1,0.75,30,-0.01724186459739653,-0.0005324510721886292,0.00540678719433116,-0.0167094135252079,-1.9330648098880252,0.0709458671448125,0.0034897315638640065,217.07494950294495
dinov2_l,1,1.0,30,-0.015002979289914162,-0.000496684796491817,0.005706206904054027,-0.014506294493422344,-1.6580219190274528,0.07669250867434763,0.003106981875913842,219.19423961639404
dinov2_l,2,0.0,30,-0.0029487369505582506,0.0005573732442459067,0.0055036659687311765,-0.0035061101948041574,-0.3258794748142732,0.06983995299279326,0.00765494486516321,187.33873772621155
dinov2_l,2,0.25,30,-0.004747480461446851,0.00010320337278705571,0.005425596940026184,-0.004850683834233907,-0.4517360720596182,0.06864349800690764,0.007809847355434932,225.52833032608032
dinov2_l,2,0.5,30,-0.01027164971475468,-7.9742131760413e-05,0.005468125960336287,-0.010191907582994267,-1.2271542550377534,0.06859111897228604,0.0042380824042593775,230.82643723487854
dinov2_l,2,0.75,30,-0.011825607354901124,-7.447130538123792e-05,0.00549919585866823,-0.011751136049519887,-1.503140375707434,0.07614668496342529,0.003124372289464172,221.79246401786804
dinov2_l,2,1.0,30,-0.012096862766158026,-0.00024583222156373955,0.005563589653669843,-0.011851030544594287,-1.3389831883281222,0.08005969947466395,0.0036108014393425644,227.73696899414062
dinov2_l,3,0.0,30,-0.0021947090431831684,0.001022253709954328,0.005307368917006413,-0.0032169627531374962,-0.30220282489880856,0.07196634950989597,0.008404288954498887,201.89114141464233
