model,cloud,star,seed,excessB_real,excessB_star,excessB_star_sd,depth,z,r_star,p_star,star_excesses,time_s
dinov2_l,real,aniso,0,-0.027416917077409356,0.0003011612908869504,0.005032419098367549,-0.027718078368296307,-2.3878543686819467,0,0.09090909090909091,"[-0.0021354705690400655, 0.006065813819127797, 0.0024146487512005377, -0.004247724337995848, -0.0007556174279959582, -0.004373649661464585, -0.00030821139528730557, 0.001613354661422789, -0.005692462415883615, 0.010430931484785758]",119.10638070106506
dinov2_l,real,aniso_haarhubs,0,-0.027416917077409356,-0.0007381105656134423,0.006007718160370359,-0.026678806511795914,-2.211654647507373,0,0.09090909090909091,"[-0.007948266935235121, 0.0015425106482361561, -0.0002705587682799854, 0.0009545017763022273, -0.004639852001348033, -0.002929123091152619, 0.0023968411452878202, -0.005252059629034786, -0.004614629327960487, 0.013379530527050404]",115.51768088340759
dinov2_l,implant_s0,aniso_haarhubs,0,0.0011978276039696506,0.00013964891585216272,0.006667369104262497,0.0010581786881174878,0.11071238821154347,7,0.7272727272727273,"[-0.0018485056380820736, 0.001106571404073442, 0.004832550317196857, -0.003708191591329013, -0.005741805998526139, -0.007781175937042986, -0.00016346937854561094, 0.004426999065709578, -0.0046770318749815715, 0.014950548790049145]",115.59518265724182
dinov2_l,implant_s0,aniso_haarhubs,1,0.0007681144415474517,0.0007578410928643739,0.006007535777240183,1.0273348683077733e-05,0.0010868952280542925,5,0.5454545454545454,"[-0.0032834970652499545, 0.0005360322014928559, 0.0033788492428806355, 0.003056068145110155, -0.0025853545460164107, -0.007647372717950879, 0.003282732855371784, 0.0027872122372365332, -0.005527974680497025, 0.013581715256266044]",113.97348737716675
dinov2_l,implant_s0,aniso_haarhubs,2,0.0030292299061416283,1.5546422737421074e-05,0.0035156082467047386,0.0030136834834042074,0.3926476800504966,8,0.8181818181818182,"[-0.0026459587438426996, 0.0032807749692315563, 0.002921364736732074, -0.0007765169790076437, -0.0010487683489942001, -0.0028727214782182237, -0.001715069755803239, -0.0028134922639102833, -0.0019427960105433406, 0.007768648101730211]",111.84757208824158
dinov2_l,implant_s0,aniso_haarhubs,3,0.0005217220652831145,-0.00019035830194054083,0.006846034525447173,0.0007120803672236553,0.07194089260844046,6,0.6363636363636364,"[-0.00898228294618747, 0.003877853621257782, 0.007507758139624496, -0.0029900896262103904, -0.0037834687711799514, -0.007907852295984091, 0.002363934764547354, -0.00020577757984062417, -0.004404067597374772, 0.01262040927194226]",115.83649897575378
dinov2_l,implant_s0,aniso_haarhubs,4,0.0016509844536940488,0.00028434977650273194,0.005383142367201289,0.0013666346771913167,0.15307663374303448,7,0.7272727272727273,"[-0.004757846169761187, 0.004622499445028072, 0.00395174536455592, -0.00044695729706528686, -0.004724174644751805, -0.003395531744460209, -3.564372809253258e-05, -0.0003750849721061711, -0.0042368839562171995, 0.01224137546789772]",113.07141637802124
dinov2_l,implant_s1,aniso_haarhubs,0,0.0022105853025565364,0.0017193475466306992,0.008770365541240735,0.0004912377559258372,0.04411897912827015,6,0.6363636363636364,"[-0.007831524412190163, 0.0041026763163793944, 0.009327524593898212, 0.0018821716683362494, -0.003583746722318426, -0.00741389437778385, 0.006658128239761155, -0.007482208010031799, 0.0020167998573233092, 0.01951754831293291]",113.63155436515808
dinov2_l,implant_s1,aniso_haarhubs,1,0.0004728702700629861,-0.00046646868709023236,0.007615555528915701,0.0009393389571532185,0.08835257518619119,5,0.5454545454545454,"[-0.011342442890927742, 0.005668374800007411, 0.0012197171936293438, 0.0024782124804727246, -0.0027083130891088353, -0.00492860942819176, 0.0036452137450446592, -0.00949361167074414, -0.0036129356225871184, 0.014409707611503134]",113.09743022918701
dinov2_l,implant_s1,aniso_haarhubs,2,0.004375745647259718,-0.0008326253882271984,0.008383960023357393,0.005208371035486917,0.4646276485402504,8,0.8181818181818182,"[-0.007313067382422489, 0.0028709295946949265, 0.0015119485920248865, -0.0017478366776357973, -0.00778963095970471, -0.006742676815156098, 0.004853064044750305, -0.009727774766178407, -0.002703420924483224, 0.018462211411838625]",116.6580662727356
dinov2_l,implant_s1,aniso_haarhubs,3,0.0018506430626476222,-0.00017342675115701033,0.00747156205714193,0.0020240698138046325,0.19451344597766454,6,0.6363636363636364,"[-0.005560422994720954, 0.0025829175779791685, 0.004289176277813916, -0.0003138073399193281, -0.003966510846744875, -0.006532026938962238, 0.005245824678207181, -0.010179765059589535, -0.0030423064871411415, 0.015742653621507702]",118.32850003242493
dinov2_l,implant_s1,aniso_haarhubs,4,0.0012642650243984976,-0.0021685363828350375,0.009260779344980492,0.003432801407233535,0.27849859706421676,6,0.6363636363636364,"[-0.010424708928469612, 0.0036207665911395376, 0.003948459728543394, -0.004767942630422961, -0.008575964408211262, -0.012435614010429474, 0.00608614184421008, -0.010856308711963858, -0.0043137521341307244, 0.016033558831384506]",125.78356742858887
