model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,4,6,0.847799067769799,0.9282616851751467,0.9064
clip_b,boot_pair,4,7,0.829909630081015,0.9484229884447296,0.9263
clip_b,boot_pair,4,8,0.8783599921765048,0.9456286521965318,0.9298
clip_b,boot_pair,4,9,0.8834534407557685,0.9333986193416126,0.921
clip_b,boot_pair,4,10,0.8523262182371458,0.9245389873012728,0.9018
clip_b,boot_pair,4,11,0.8258414258440373,0.9505319194697679,0.9361
clip_b,boot_pair,4,12,0.8594854630357945,0.9479918396210627,0.924
clip_b,boot_pair,4,13,0.8658775289615143,0.9433023378388941,0.9243
clip_b,boot_pair,4,14,0.849484264505557,0.9374393320761493,0.9291
clip_b,boot_pair,4,15,0.8780502984199592,0.9399907322633081,0.9189
clip_b,boot_pair,4,16,0.8296588226766964,0.9313713373306973,0.9201
clip_b,boot_pair,4,17,0.8417586167105335,0.9494293542385198,0.9243
clip_b,boot_pair,4,18,0.7540835126721954,0.9214597992232403,0.9105
clip_b,boot_pair,4,19,0.8231006018629838,0.9345892641786283,0.9121
clip_b,boot_pair,4,20,0.8727300944285825,0.941953411872061,0.9222
clip_b,boot_pair,4,21,0.8777903932353643,0.9318501485484811,0.9078
clip_b,boot_pair,4,22,0.8819221546258088,0.9406030100400354,0.9238
clip_b,boot_pair,4,23,0.8093943283089874,0.9343620663645416,0.9191
clip_b,boot_pair,4,24,0.9174424065910612,0.9443882829702712,0.9273
clip_b,boot_pair,4,25,0.8714946245696745,0.9308828995421387,0.9089
clip_b,boot_pair,4,26,0.8272852146080928,0.9477597956622066,0.9423
clip_b,boot_pair,4,27,0.8325726427592595,0.9373041279655823,0.9044
clip_b,boot_pair,4,28,0.8115339113676755,0.935253931703962,0.9225
clip_b,boot_pair,4,29,0.8687502873964511,0.9384017238194061,0.9202
clip_b,boot_pair,5,6,0.8620813124605022,0.962046594363982,0.9618
clip_b,boot_pair,5,7,0.9316726559943721,0.9593422823054629,0.9466
clip_b,boot_pair,5,8,0.871056231477898,0.9548653734966123,0.943
clip_b,boot_pair,5,9,0.8062768130980167,0.9203919743308825,0.8899
clip_b,boot_pair,5,10,0.8494125748060108,0.941125997628812,0.9319
clip_b,boot_pair,5,11,0.8943619747401307,0.9348564071751575,0.9123
clip_b,boot_pair,5,12,0.8571551367145808,0.9511431170294073,0.9502
clip_b,boot_pair,5,13,0.8415056474974485,0.9462390121450468,0.9397
clip_b,boot_pair,5,14,0.8660775719032446,0.9425742690379739,0.9354
clip_b,boot_pair,5,15,0.8683164766388969,0.9367210931771105,0.9271
clip_b,boot_pair,5,16,0.9171329958132796,0.9637587686249024,0.9567
clip_b,boot_pair,5,17,0.9202348898829932,0.9551548255684105,0.9566
clip_b,boot_pair,5,18,0.8731768125671401,0.9455609118313542,0.9362
clip_b,boot_pair,5,19,0.9291803170956308,0.9366152900394842,0.9181
clip_b,boot_pair,5,20,0.8801270123984447,0.9459223203994884,0.952
clip_b,boot_pair,5,21,0.8510605499918342,0.9186278274956996,0.9015
clip_b,boot_pair,5,22,0.8790166179103123,0.9584276252463573,0.9523
clip_b,boot_pair,5,23,0.8811734425675459,0.9351446447224846,0.9226
clip_b,boot_pair,5,24,0.8099140494648938,0.9373570067853387,0.9426
clip_b,boot_pair,5,25,0.8421400350915336,0.9261200783578745,0.9073
clip_b,boot_pair,5,26,0.8924276080250795,0.9359180404821504,0.9301
clip_b,boot_pair,5,27,0.9234083487576236,0.9597733459852756,0.9615
