epoch,step,gstep,img_per_s,acc_leaf,loss_leaf,loss_k30,loss_k6,loss_k2,lr_enc,t
2,3300,13309,80.1,0.95703125,0.1713,0.0678,0.0316,0.0029,1e-05,1790104179.4658806
2,3350,13359,80.1,0.94140625,0.3245,0.0104,0.0001,0.0001,1e-05,1790104341.6317527
2,3400,13409,80.1,0.94140625,0.2843,0.0887,0.0391,0.034,1e-05,1790104504.586275
2,3450,13459,80.0,0.97265625,0.11,0.0251,0.0083,0.0076,1e-05,1790104668.6823795
2,3500,13509,80.0,0.9453125,0.267,0.1397,0.0702,0.0848,1e-05,1790104830.9867985
2,3550,13559,80.0,0.9609375,0.1534,0.095,0.0721,0.0452,1e-05,1790104992.9960117
2,3600,13609,79.9,0.92578125,0.3169,0.0809,0.0706,0.0405,1e-05,1790105159.6059883
2,3650,13659,79.9,0.93359375,0.2537,0.0061,0.0003,0.0002,1e-05,1790105321.4017227
2,3700,13709,79.9,0.92578125,0.2405,0.0079,0.0005,0.0002,1e-05,1790105483.8890054
2,3750,13759,79.9,0.9609375,0.1415,0.0732,0.0114,0.0149,1e-05,1790105646.3525984
2,3800,13809,79.9,0.90234375,0.4507,0.0215,0.0041,0.003,1e-05,1790105806.2103174
2,3850,13859,79.9,0.9296875,0.3105,0.0457,0.0009,0.0005,1e-05,1790105966.1154125
2,3900,13909,79.9,0.97265625,0.1054,0.0225,0.0006,0.0011,1e-05,1790106126.4687252
2,3950,13959,79.9,0.9765625,0.0753,0.0189,0.0005,0.0026,1e-05,1790106290.7776456
2,4000,14009,79.9,0.90234375,0.3723,0.0583,0.006,0.0148,1e-05,1790106454.52926
2,4050,14059,79.9,0.9296875,0.2665,0.0227,0.0007,0.0005,1e-05,1790106614.067511
2,4100,14109,79.9,0.9140625,0.2494,0.0703,0.053,0.0323,1e-05,1790106775.4431286
2,4150,14159,79.8,0.97265625,0.1407,0.0685,0.0176,0.0179,1e-05,1790106939.6920435
2,4200,14209,79.8,0.9296875,0.3007,0.083,0.0235,0.0002,1e-05,1790107103.356152
2,4250,14259,79.8,0.9140625,0.3574,0.0724,0.0018,0.0034,1e-05,1790107268.8581398
2,4300,14309,79.7,0.93359375,0.2331,0.0716,0.0235,0.0269,1e-05,1790107436.3397155
2,4350,14359,79.7,0.96484375,0.1144,0.0072,0.0003,0.0003,1e-05,1790107599.5642807
2,4400,14409,79.7,0.91015625,0.295,0.0234,0.0011,0.0006,1e-05,1790107761.226747
2,4450,14459,79.7,0.9375,0.4951,0.1172,0.0147,0.0035,1e-05,1790107925.3221638
2,4500,14509,79.7,0.94140625,0.2133,0.0073,0.0005,0.0002,1e-05,1790108088.5888524
2,4550,14559,79.7,0.97265625,0.0967,0.0569,0.0058,0.0062,1e-05,1790108251.0035262
2,4600,14609,79.7,0.953125,0.2023,0.0459,0.0045,0.0014,1e-05,1790108415.7029665
2,4650,14659,79.6,0.94140625,0.2784,0.0492,0.0305,0.0296,1e-05,1790108580.5193238
2,4700,14709,79.6,0.9296875,0.3483,0.0701,0.0238,0.0003,1e-05,1790108744.4557893
2,4750,14759,79.6,0.953125,0.1943,0.0335,0.0184,0.0213,1e-05,1790108906.9767566
2,4800,14809,79.6,0.921875,0.3142,0.0694,0.0158,0.0033,1e-05,1790109070.3573604
2,4850,14859,79.6,0.93359375,0.3311,0.0227,0.0094,0.0007,1e-05,1790109234.4092624
2,4900,14909,79.6,0.96484375,0.1214,0.0382,0.0005,0.0002,1e-05,1790109389.7303276
2,4950,14959,79.8,0.96484375,0.141,0.0086,0.0107,0.0011,1e-05,1790109508.4154267
2,5000,15009,80.2,0.9765625,0.0899,0.0018,0.0001,0.0,1e-05,1790109594.4372194
2,5003,15012,80.2,0.97265625,0.1064,0.0013,0.0003,0.0,1e-05,1790109599.529605
3,0,15013,64.9,0.58203125,2.3607,0.4767,0.0281,0.023,1e-05,1790109619.1393325
3,50,15063,65.7,0.96875,0.0956,0.0361,0.0017,0.0023,1e-05,1790109813.8942387
3,100,15113,72.6,0.9609375,0.1215,0.0559,0.0092,0.0074,1e-05,1790109971.4994886
3,150,15163,76.4,0.97265625,0.08,0.0091,0.0002,0.0003,1e-05,1790110120.975633
3,200,15213,78.0,0.90625,0.3589,0.1047,0.074,0.0017,1e-05,1790110274.5869076
3,250,15263,79.1,0.94140625,0.3097,0.059,0.0176,0.0007,1e-05,1790110427.0296707
3,300,15313,79.4,0.9765625,0.0721,0.011,0.003,0.0024,1e-05,1790110585.7662497
3,350,15363,80.0,0.9765625,0.076,0.0327,0.0117,0.0211,1e-05,1790110738.8606036
3,400,15413,80.6,0.9296875,0.2808,0.0292,0.008,0.0008,1e-05,1790110888.130335
3,450,15463,81.0,0.9765625,0.0791,0.0289,0.0285,0.0188,1e-05,1790111039.988093
3,500,15513,80.7,0.9609375,0.1543,0.0798,0.0494,0.0277,1e-05,1790111204.0173314
3,550,15563,80.5,0.9453125,0.1647,0.0121,0.009,0.0027,1e-05,1790111366.6104233
3,600,15613,80.7,0.9296875,0.3006,0.0217,0.0278,0.0291,1e-05,1790111521.9268034
3,650,15663,80.9,0.8671875,0.4496,0.0431,0.051,0.0479,1e-05,1790111675.010785
3,700,15713,80.9,0.91796875,0.2815,0.0187,0.0027,0.0016,1e-05,1790111834.042694
3,750,15763,80.9,0.94921875,0.2037,0.0345,0.0024,0.0003,1e-05,1790111991.3632343
3,800,15813,80.8,0.91796875,0.2987,0.0671,0.039,0.0026,1e-05,1790112154.3502831
3,850,15863,80.7,0.96484375,0.1568,0.0697,0.0066,0.002,1e-05,1790112313.86718
3,900,15913,80.6,0.9453125,0.1687,0.0054,0.0002,0.0001,1e-05,1790112476.9130263
3,950,15963,80.8,0.9609375,0.1455,0.0343,0.0029,0.0002,1e-05,1790112628.9975657
3,1000,16013,80.9,0.953125,0.1313,0.0861,0.045,0.0419,1e-05,1790112783.0594432
3,1050,16063,80.9,0.9453125,0.1907,0.0249,0.0018,0.0018,1e-05,1790112939.2080526
3,1100,16113,80.9,0.98828125,0.0791,0.0329,0.014,0.0203,1e-05,1790113099.763825
3,1150,16163,80.7,0.9921875,0.0264,0.028,0.0006,0.0001,1e-05,1790113264.2458637
3,1200,16213,80.6,0.9453125,0.2924,0.0613,0.0004,0.0001,1e-05,1790113427.8311138
3,1250,16263,80.5,0.95703125,0.1435,0.0337,0.0011,0.0009,1e-05,1790113591.2523475
3,1300,16313,80.4,0.98828125,0.0407,0.0189,0.0014,0.001,1e-05,1790113755.738079
3,1350,16363,80.3,0.97265625,0.0589,0.02,0.0001,0.0001,1e-05,1790113921.3980029
3,1400,16413,80.2,0.95703125,0.1531,0.099,0.0331,0.0,1e-05,1790114085.337632
3,1450,16463,80.1,0.953125,0.1616,0.0579,0.0264,0.0192,1e-05,1790114250.6321483
3,1500,16513,80.1,0.96875,0.1032,0.0946,0.1231,0.0007,1e-05,1790114410.4193842
3,1550,16563,80.1,0.9609375,0.1552,0.1047,0.0202,0.0005,1e-05,1790114570.0860157
3,1600,16613,80.1,0.91796875,0.5273,0.0043,0.0002,0.0001,1e-05,1790114732.042017
3,1650,16663,80.1,0.9375,0.2679,0.0651,0.0323,0.0297,1e-05,1790114893.6723864
3,1700,16713,80.1,0.96484375,0.1459,0.0166,0.0008,0.0003,1e-05,1790115049.9007964
3,1750,16763,80.2,0.984375,0.0453,0.0522,0.0005,0.0005,1e-05,1790115207.4193623
3,1800,16813,80.2,0.91796875,0.3061,0.0182,0.0001,0.0001,1e-05,1790115367.1323807
3,1850,16863,80.2,0.94921875,0.1688,0.0471,0.0008,0.0003,1e-05,1790115525.8385952
3,1900,16913,80.1,0.96484375,0.0728,0.0095,0.0008,0.0002,1e-05,1790115690.1642165
3,1950,16963,80.1,0.95703125,0.1543,0.016,0.0011,0.0002,1e-05,1790115853.6995907
3,2000,17013,80.0,0.98828125,0.0534,0.0965,0.0243,0.0055,1e-05,1790116016.403424
3,2050,17063,80.0,0.95703125,0.1492,0.075,0.0145,0.0151,1e-05,1790116182.0241578
3,2100,17113,80.0,0.96875,0.0916,0.0092,0.0004,0.0,1e-05,1790116342.2639937
3,2150,17163,79.9,0.9609375,0.1331,0.2026,0.0263,0.0191,1e-05,1790116503.5226915
3,2200,17213,79.9,0.96484375,0.0991,0.0038,0.0052,0.0003,1e-05,1790116666.7538924
3,2250,17263,79.9,0.98046875,0.0556,0.0469,0.0151,0.0119,1e-05,1790116829.5431538
3,2300,17313,79.9,0.94921875,0.1736,0.0421,0.0152,0.0002,1e-05,1790116989.329051
3,2350,17363,79.8,0.984375,0.0521,0.0471,0.01,0.0083,1e-05,1790117152.7429578
3,2400,17413,79.8,0.93359375,0.2201,0.028,0.0014,0.0015,1e-05,1790117315.8181062
3,2450,17463,79.7,0.93359375,0.3094,0.0151,0.0033,0.0004,1e-05,1790117483.2585824
3,2500,17513,79.7,0.9453125,0.1883,0.0121,0.0065,0.008,1e-05,1790117646.5623436
3,2550,17563,79.7,0.953125,0.1336,0.0816,0.0243,0.0284,1e-05,1790117807.2760642
3,2600,17613,79.8,0.96484375,0.1268,0.0201,0.0093,0.0084,1e-05,1790117964.0218961
3,2650,17663,79.7,0.96875,0.1156,0.0647,0.0023,0.0004,1e-05,1790118128.7205431
3,2700,17713,79.7,0.984375,0.0644,0.0683,0.0006,0.0001,1e-05,1790118292.4683025
3,2750,17763,79.6,0.98046875,0.0797,0.0435,0.0068,0.0005,1e-05,1790118459.8557105
3,2800,17813,79.6,0.91796875,0.3775,0.0785,0.0126,0.0146,1e-05,1790118623.6653936
3,2850,17863,79.5,0.9296875,0.2315,0.1648,0.0677,0.0691,1e-05,1790118791.7951248
3,2900,17913,79.5,0.9765625,0.0991,0.0483,0.0245,0.0008,1e-05,1790118958.3467405
3,2950,17963,79.5,0.953125,0.1456,0.0872,0.0046,0.0017,1e-05,1790119121.9965377
3,3000,18013,79.5,0.9296875,0.2706,0.3715,0.0015,0.0002,1e-05,1790119283.8451643
3,3050,18063,79.4,0.92578125,0.3799,0.4444,0.203,0.2057,1e-05,1790119451.5694687
3,3100,18113,79.4,0.96875,0.0969,0.0047,0.0003,0.0001,1e-05,1790119617.1785297
3,3150,18163,79.3,0.98828125,0.1411,0.0192,0.0008,0.0006,1e-05,1790119781.3106885
3,3200,18213,79.3,0.9296875,0.5209,0.0697,0.0305,0.0026,1e-05,1790119945.9100623
3,3250,18263,79.3,0.95703125,0.1898,0.032,0.046,0.0324,1e-05,1790120110.999397
3,3300,18313,79.3,0.953125,0.1889,0.1017,0.0017,0.0006,1e-05,1790120272.9205594
3,3350,18363,79.3,0.9375,0.233,0.0687,0.0028,0.0018,1e-05,1790120435.3279655
3,3400,18413,79.3,0.9140625,0.2452,0.0362,0.0049,0.0025,1e-05,1790120595.673092
3,3450,18463,79.3,0.90625,0.3761,0.0248,0.0109,0.0012,1e-05,1790120757.0060682
3,3500,18513,79.3,0.9765625,0.0765,0.0387,0.0038,0.0016,1e-05,1790120923.2710006
3,3550,18563,79.2,0.96484375,0.0815,0.0416,0.0003,0.0001,1e-05,1790121088.1022098
3,3600,18613,79.2,0.97265625,0.0959,0.0191,0.0007,0.0005,1e-05,1790121252.5362334
3,3650,18663,79.2,0.9140625,0.3963,0.006,0.003,0.0016,1e-05,1790121415.855153
3,3700,18713,79.2,0.93359375,0.32,0.1598,0.0591,0.0008,1e-05,1790121579.5418956
3,3750,18763,79.2,0.98046875,0.0777,0.0224,0.007,0.002,1e-05,1790121744.073329
3,3800,18813,79.2,0.90625,0.376,0.0244,0.0029,0.0004,1e-05,1790121902.839845
3,3850,18863,79.2,0.96875,0.0949,0.0371,0.0009,0.0002,1e-05,1790122062.8829443
3,3900,18913,79.2,0.953125,0.1793,0.0621,0.0056,0.0001,1e-05,1790122221.795045
3,3950,18963,79.2,0.98828125,0.062,0.0391,0.0068,0.0066,1e-05,1790122381.184946
3,4000,19013,79.2,0.921875,0.8352,0.4443,0.53,0.0001,1e-05,1790122544.9008048
3,4050,19063,79.2,0.9609375,0.1547,0.0151,0.0006,0.0002,1e-05,1790122708.2737265
3,4100,19113,79.2,0.9765625,0.1503,0.022,0.0225,0.0008,1e-05,1790122871.6175096
3,4150,19163,79.2,0.96875,0.1145,0.0419,0.0016,0.0001,1e-05,1790123030.8944283
3,4200,19213,79.2,0.95703125,0.1541,0.0579,0.0057,0.0061,1e-05,1790123195.6918252
3,4250,19263,79.2,0.90234375,0.5091,0.2009,0.1012,0.1016,1e-05,1790123359.02498
3,4300,19313,79.2,0.953125,0.1984,0.0329,0.0091,0.0108,1e-05,1790123522.572766
3,4350,19363,79.2,0.9296875,0.2689,0.1158,0.0141,0.0156,1e-05,1790123687.2369943
3,4400,19413,79.1,0.9375,0.3154,0.023,0.0003,0.0001,1e-05,1790123853.683484
3,4450,19463,79.1,0.9296875,0.3038,0.0257,0.0028,0.0032,1e-05,1790124017.4642565
3,4500,19513,79.1,0.98046875,0.061,0.0356,0.0002,0.0001,1e-05,1790124179.800368
3,4550,19563,79.1,0.95703125,0.2306,0.0039,0.0,0.0,1e-05,1790124342.0980031
3,4600,19613,79.1,0.921875,0.3172,0.0128,0.0002,0.0001,1e-05,1790124507.1471505
3,4650,19663,79.1,0.94921875,0.2038,0.0254,0.0128,0.0028,1e-05,1790124668.842939
3,4700,19713,79.1,0.9375,0.3149,0.0321,0.0016,0.0002,1e-05,1790124834.735917
3,4750,19763,79.1,0.97265625,0.1075,0.0583,0.0005,0.0007,1e-05,1790124997.6154377
3,4800,19813,79.1,0.8828125,0.4314,0.2419,0.0917,0.0475,1e-05,1790125157.8392608
3,4850,19863,79.1,0.9375,0.1551,0.1232,0.046,0.0004,1e-05,1790125323.3235552
3,4900,19913,79.1,0.97265625,0.0832,0.036,0.0124,0.008,1e-05,1790125483.1345654
3,4950,19963,79.3,0.96875,0.0752,0.0457,0.0002,0.0001,1e-05,1790125602.3817434
3,5000,20013,79.6,0.98828125,0.0265,0.0058,0.0043,0.0073,1e-05,1790125688.93598
3,5003,20016,79.7,0.98828125,0.0319,0.0068,0.0002,0.0,1e-05,1790125693.7705643
4,0,20017,69.1,0.609375,1.852,0.2297,0.1149,0.1254,1e-05,1790125712.931146
4,50,20067,73.4,0.9765625,0.0856,0.0153,0.0006,0.0003,1e-05,1790125887.1141968
4,100,20117,79.6,0.94921875,0.2511,0.049,0.0002,0.0001,1e-05,1790126033.890009
4,150,20167,84.6,0.98046875,0.0933,0.0379,0.0003,0.0004,1e-05,1790126165.9896264
4,200,20217,87.7,0.9453125,0.1568,0.0361,0.0021,0.0034,1e-05,1790126295.6353946
4,250,20267,88.5,0.98046875,0.0505,0.003,0.0001,0.0,1e-05,1790126435.6753755
4,300,20317,88.2,0.98046875,0.1233,0.0221,0.0001,0.0001,1e-05,1790126582.6915126
4,350,20367,86.9,0.96875,0.0931,0.0197,0.0103,0.0046,1e-05,1790126743.3279114
4,400,20417,86.0,0.9375,0.237,0.0353,0.0263,0.0305,1e-05,1790126902.7582273
4,450,20467,85.7,0.94921875,0.1655,0.0366,0.0264,0.0024,1e-05,1790127056.8408332
4,500,20517,85.3,0.97265625,0.1105,0.0158,0.0,0.0,1e-05,1790127212.3302345
4,550,20567,85.2,0.98046875,0.0503,0.0087,0.0002,0.0001,1e-05,1790127364.594458
4,600,20617,85.6,0.96484375,0.1602,0.0306,0.0007,0.0004,1e-05,1790127505.9731407
4,650,20667,85.8,0.92578125,0.2383,0.0176,0.0001,0.0,1e-05,1790127651.258131
4,700,20717,85.7,0.98046875,0.079,0.0193,0.0018,0.0034,1e-05,1790127803.300603
4,750,20767,85.5,0.95703125,0.1682,0.0096,0.0076,0.0109,1e-05,1790127956.5872028
4,800,20817,85.7,0.96484375,0.1536,0.0273,0.0008,0.0005,1e-05,1790128103.1814601
4,850,20867,85.7,0.98046875,0.071,0.0753,0.0016,0.0,1e-05,1790128252.6763773
4,900,20917,85.7,0.96484375,0.1271,0.0064,0.0001,0.0001,1e-05,1790128401.7475724
4,950,20967,85.6,0.9765625,0.0903,0.0046,0.0001,0.0001,1e-05,1790128553.5268025
4,1000,21017,85.2,0.92578125,0.5319,0.1607,0.0206,0.0241,1e-05,1790128715.2851503
4,1050,21067,84.9,0.94140625,0.1716,0.1441,0.1079,0.0002,1e-05,1790128877.7519374
4,1100,21117,84.6,0.953125,0.1227,0.0427,0.022,0.0036,1e-05,1790129042.2549562
4,1150,21167,84.4,0.96875,0.096,0.005,0.0019,0.0001,1e-05,1790129201.7458482
4,1200,21217,84.2,0.93359375,0.3419,0.0641,0.0002,0.0,1e-05,1790129359.31695
4,1250,21267,84.1,0.9765625,0.0811,0.0365,0.0362,0.0358,1e-05,1790129518.3632834
4,1300,21317,83.9,0.97265625,0.0716,0.054,0.0005,0.0004,1e-05,1790129681.0980084
4,1350,21367,83.6,0.98828125,0.0551,0.0106,0.0002,0.0001,1e-05,1790129846.967569
4,1400,21417,83.4,0.97265625,0.1075,0.0666,0.0002,0.0008,1e-05,1790130010.3859158
4,1450,21467,83.2,0.95703125,0.1463,0.0344,0.0006,0.0021,1e-05,1790130173.3984344
4,1500,21517,83.0,0.96875,0.0925,0.0467,0.0425,0.0001,1e-05,1790130338.8375137
4,1550,21567,82.8,0.9609375,0.1329,0.0711,0.0074,0.0001,1e-05,1790130504.144734
4,1600,21617,82.6,0.96875,0.1047,0.041,0.0007,0.0011,1e-05,1790130668.3646526
4,1650,21667,82.5,0.9765625,0.0961,0.0221,0.0027,0.0001,1e-05,1790130833.8619254
4,1700,21717,82.3,0.9453125,0.3003,0.0806,0.021,0.0237,1e-05,1790130998.2380733
4,1750,21767,82.3,0.98046875,0.0483,0.0165,0.0089,0.0131,1e-05,1790131158.6677833
4,1800,21817,82.1,0.91796875,0.3282,0.0246,0.0002,0.0001,1e-05,1790131322.158867
4,1850,21867,82.0,0.94921875,0.1485,0.0103,0.0001,0.0002,1e-05,1790131488.2008064
4,1900,21917,81.8,0.96875,0.0942,0.0353,0.0001,0.0001,1e-05,1790131655.5371308
4,1950,21967,81.7,0.96875,0.1229,0.0237,0.0019,0.004,1e-05,1790131819.9888434
4,2000,22017,81.6,0.96484375,0.1498,0.0433,0.0004,0.0009,1e-05,1790131985.6381862
4,2050,22067,81.5,0.9375,0.2411,0.0057,0.0002,0.0001,1e-05,1790132151.265655
4,2100,22117,81.4,0.9765625,0.0766,0.0446,0.0053,0.0037,1e-05,1790132315.5854053
4,2150,22167,81.4,0.96875,0.0848,0.0369,0.0268,0.0267,1e-05,1790132476.464197
4,2200,22217,81.4,0.91796875,0.3227,0.1162,0.0053,0.0066,1e-05,1790132632.6107256
4,2250,22267,81.3,0.97265625,0.148,0.0363,0.0014,0.0008,1e-05,1790132793.7754147
4,2300,22317,81.3,0.9609375,0.147,0.0793,0.0006,0.0,1e-05,1790132957.6536884
4,2350,22367,81.2,0.98046875,0.0612,0.0457,0.0009,0.0001,1e-05,1790133123.8235576
4,2400,22417,81.1,0.93359375,0.3491,0.067,0.034,0.0,1e-05,1790133290.8985507
4,2450,22467,81.0,0.953125,0.2102,0.0037,0.0124,0.0,1e-05,1790133453.6721013
4,2500,22517,80.9,0.9765625,0.1057,0.0081,0.0005,0.0,1e-05,1790133620.5785697
4,2550,22567,80.9,0.98046875,0.073,0.0162,0.0001,0.0001,1e-05,1790133785.684609
4,2600,22617,80.8,0.94921875,0.3333,0.2555,0.1391,0.0001,1e-05,1790133946.8997216
4,2650,22667,80.8,0.9375,0.3386,0.0344,0.0001,0.0001,1e-05,1790134110.2518766
4,2700,22717,80.8,0.96875,0.0948,0.0043,0.0094,0.0009,1e-05,1790134272.0973382
4,2750,22767,80.7,0.95703125,0.1787,0.0037,0.0003,0.0002,1e-05,1790134434.8802252
4,2800,22817,80.7,0.921875,0.4909,0.0511,0.0923,0.0027,1e-05,1790134599.1271534
4,2850,22867,80.6,0.96875,0.1665,0.0047,0.002,0.0024,1e-05,1790134761.42786
4,2900,22917,80.6,0.9921875,0.0392,0.0376,0.0002,0.0,1e-05,1790134924.6367254
4,2950,22967,80.5,0.9921875,0.0383,0.0042,0.0061,0.0059,1e-05,1790135088.6416888
4,3000,23017,80.5,0.9921875,0.0379,0.0581,0.0055,0.0,1e-05,1790135247.846182
4,3050,23067,80.5,0.87109375,0.5752,0.0801,0.0009,0.0015,1e-05,1790135411.2673347
4,3100,23117,80.5,0.9453125,0.1343,0.0309,0.0196,0.0176,1e-05,1790135573.712904
4,3150,23167,80.5,0.94921875,0.2249,0.0069,0.0187,0.0217,1e-05,1790135735.2716095
4,3200,23217,80.4,0.9375,0.2567,0.1405,0.0001,0.0002,1e-05,1790135898.1471634
4,3250,23267,80.4,0.9765625,0.0616,0.0231,0.0017,0.0013,1e-05,1790136060.4828343
4,3300,23317,80.4,0.9765625,0.0483,0.0113,0.0132,0.0158,1e-05,1790136225.577921
4,3350,23367,80.3,0.98046875,0.0743,0.0288,0.0157,0.0001,1e-05,1790136388.45103
4,3400,23417,80.3,0.953125,0.0974,0.0307,0.0015,0.0004,1e-05,1790136547.7853181
4,3450,23467,80.3,0.93359375,0.3203,0.03,0.001,0.0011,1e-05,1790136709.5270464
4,3500,23517,80.3,0.97265625,0.107,0.0785,0.0315,0.017,1e-05,1790136872.547702
4,3550,23567,80.2,0.98828125,0.0569,0.0241,0.0105,0.0012,1e-05,1790137037.0598419
4,3600,23617,80.2,0.92578125,0.2664,0.0377,0.0044,0.0001,1e-05,1790137202.0231678
4,3650,23667,80.2,0.9609375,0.1762,0.0806,0.0068,0.0075,1e-05,1790137367.592134
4,3700,23717,80.1,0.91796875,0.3064,0.0896,0.0004,0.0001,1e-05,1790137532.4020605
4,3750,23767,80.1,0.98046875,0.1229,0.0358,0.0008,0.0015,1e-05,1790137694.9223592
4,3800,23817,80.1,0.96875,0.1528,0.171,0.1305,0.0001,1e-05,1790137856.3042872
4,3850,23867,80.1,0.90234375,0.5108,0.1715,0.0402,0.0003,1e-05,1790138020.5384605
4,3900,23917,80.1,0.97265625,0.091,0.024,0.0193,0.007,1e-05,1790138184.14867
4,3950,23967,80.1,0.96875,0.0921,0.0331,0.0002,0.0,1e-05,1790138342.4476774
4,4000,24017,80.1,0.9765625,0.0867,0.0111,0.0012,0.0003,1e-05,1790138503.8842652
4,4050,24067,80.0,0.9375,0.24,0.0034,0.0002,0.0001,1e-05,1790138666.87739
4,4100,24117,80.0,0.94921875,0.1629,0.0173,0.0054,0.0115,1e-05,1790138830.4720094
4,4150,24167,80.0,0.9765625,0.0708,0.1013,0.0005,0.0006,1e-05,1790138989.8828235
4,4200,24217,80.0,0.88671875,0.7553,0.0311,0.0014,0.0012,1e-05,1790139149.3645353
4,4250,24267,80.0,0.9609375,0.1894,0.0866,0.0017,0.0014,1e-05,1790139308.814566
4,4300,24317,80.0,0.9375,0.2794,0.0191,0.0027,0.0017,1e-05,1790139468.6005719
4,4350,24367,80.0,0.9375,0.1632,0.0206,0.0007,0.0004,1e-05,1790139626.653873
4,4400,24417,80.0,0.90234375,0.6685,0.0477,0.0109,0.0101,1e-05,1790139792.8311152
4,4450,24467,80.0,0.921875,0.3035,0.0527,0.0531,0.0039,1e-05,1790139955.1349573
4,4500,24517,80.0,0.95703125,0.2,0.076,0.0392,0.0381,1e-05,1790140121.2167075
4,4550,24567,79.9,0.92578125,0.1927,0.0328,0.0002,0.0002,1e-05,1790140282.4891622
4,4600,24617,79.9,0.8984375,0.358,0.055,0.0277,0.0249,1e-05,1790140446.1871154
4,4650,24667,79.9,0.93359375,0.2465,0.0606,0.007,0.0006,1e-05,1790140608.6572425
4,4700,24717,79.9,0.9765625,0.091,0.0277,0.0103,0.0001,1e-05,1790140773.5165238
4,4750,24767,79.9,0.98828125,0.029,0.016,0.0073,0.0001,1e-05,1790140938.1278348
4,4800,24817,79.9,0.9375,0.1911,0.108,0.0111,0.0001,1e-05,1790141101.0678062
4,4850,24867,79.8,0.94921875,0.2159,0.0007,0.0001,0.0001,1e-05,1790141262.74926
4,4900,24917,79.9,0.95703125,0.1334,0.033,0.0079,0.0049,1e-05,1790141421.5488908
4,4950,24967,80.0,0.97265625,0.1069,0.0024,0.0,0.0,1e-05,1790141542.8162475
4,5000,25017,80.4,0.96484375,0.0879,0.02,0.0016,0.0008,1e-05,1790141630.0896
4,5003,25020,80.4,0.97265625,0.0807,0.0,0.0002,0.0,1e-05,1790141634.5387769
