model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
dinov2_b,DINO,5,3.70822024345398,768,30,intact,-1,-0.01543824134298645,-0.0019709652675951677,0.0028981107767288928,-0.013467276075391282,-2.640489453300318,408.6604473590851
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,0,-0.01752415570427754,-0.0024897861977355358,0.0040835116407803036,-0.015034369506542003,-2.4665532043278224,488.6510021686554
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,1,-0.014536238941487326,-0.0017917237707578914,0.001692017255077798,-0.012744515170729434,-2.4462289009282805,452.2440392971039
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,2,-0.015056493577985955,-0.003130814150678765,0.0022722485125450088,-0.01192567942730719,-1.9501612585449446,501.9855465888977
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,3,-0.017091697912175977,-0.0012434023113928744,0.0039308063851574105,-0.015848295600783102,-2.8004030382283562,520.3186101913452
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,4,-0.015711995982983076,-0.001661230022268373,0.002490015595993824,-0.014050765960714704,-2.464714063942089,509.0684335231781
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,5,-0.017448718370378882,-0.002005794587457514,0.0016161945240063728,-0.015442923782921367,-2.7259924826970057,1787.2715702056885
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,6,-0.015420639249464643,-0.0027758461176023265,0.004045585123346164,-0.012644793131862318,-1.5261208104922261,2277.6244311332703
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,7,-0.016778516216686454,-0.0011351434610252314,0.0031583600417506553,-0.015643372755661224,-2.8467894828225577,2020.5673904418945
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,8,-0.01710147061331263,-0.002667744174593564,0.002154282309588382,-0.014433726438719065,-2.9590692975723054,2046.6831419467926
dinov2_b,DINO,5,3.70822024345398,768,30,decoupled,9,-0.01574317245919704,-0.0019055552420856783,0.003787435874264012,-0.013837617217111364,-2.2554198562627024,1927.443054676056
dinov2_b,DINO,6,3.70822024345398,768,30,intact,-1,-0.012865538277718955,-0.0006430410989036461,0.0016773055397389558,-0.012222497178815309,-2.0602239109328733,1689.2112579345703
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,0,-0.016518727963784646,-0.0010114224840462969,0.0031492490824544866,-0.015507305479738349,-2.8308836842406593,1533.0773479938507
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,1,-0.015492607218972929,-0.002005341085255173,0.0026365228456586504,-0.013487266133717755,-2.051946237286184,1391.247409582138
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,2,-0.015325963673163676,-0.0017802804490026816,0.00313824442518885,-0.013545683224160995,-2.4869719259075045,918.251143693924
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,3,-0.017373195343907202,-0.001959349139219191,0.0025766466626189343,-0.015413846204688011,-2.467290061855302,679.324996471405
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,4,-0.017805013434902497,-0.0026442654322139424,0.002066019588975626,-0.015160748002688556,-2.6622943525971503,567.9122860431671
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,5,-0.01776772979921351,-0.00241599025261382,0.003273717162373316,-0.01535173954659969,-2.275742403247468,578.6744680404663
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,6,-0.017004945675798064,-0.0028387206335687225,0.003692113997359094,-0.01416622504222934,-2.1752680434262355,584.5448703765869
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,7,-0.01717235815586124,-0.0017218472559826087,0.0035674790907661916,-0.01545051089987863,-2.557552813566207,578.0643756389618
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,8,-0.01521383428439102,-0.002089067161919686,0.003487669047566424,-0.013124767122471334,-2.1388731328570962,608.8270370960236
dinov2_b,DINO,6,3.70822024345398,768,30,decoupled,9,-0.015272043163049157,-0.0017440609122495246,0.0031053955926857325,-0.013527982250799632,-2.408204766807622,485.5703525543213
dinov2_b,DINO,7,3.70822024345398,768,30,intact,-1,-0.015524373659934448,0.00010447800887204567,0.0036260465121365627,-0.015628851668806495,-2.503153316375277,746.6424944400787
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,0,-0.014499265059779665,-0.0008175633280987762,0.00263605787379024,-0.013681701731680889,-2.705345451487259,656.1115937232971
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,1,-0.014317357109854253,-0.00217153315293645,0.003058182201409915,-0.012145823956917804,-1.9311114995148908,465.59886837005615
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,2,-0.015490583832172028,-0.0013327486193778575,0.0026904251798344084,-0.01415783521279417,-2.2417523099474868,580.1086900234222
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,3,-0.015625384727762287,-0.0018057749819242227,0.0035688076984612257,-0.013819609745838065,-1.9877568454385994,623.500351190567
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,4,-0.013965614166680407,-0.0017721583885070599,0.00240968560193705,-0.012193455778173348,-2.1862467002687587,524.6079623699188
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,5,-0.01469173676594343,-0.0015510424772755757,0.00243555317811369,-0.013140694288667855,-1.8445335793969169,487.7713255882263
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,6,-0.015749784655253785,-0.0014798680993435426,0.0033008505749777873,-0.014269916555910242,-2.4659768808454654,374.9767825603485
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,7,-0.016321598134294173,-0.0014261515789423084,0.0031068787071287596,-0.014895446555351865,-2.76339919878935,386.50863766670227
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,8,-0.015470387263792088,-0.0016483813101590486,0.0025709955050955777,-0.013822005953633039,-2.083623786757581,391.14389061927795
dinov2_b,DINO,7,3.70822024345398,768,30,decoupled,9,-0.014953944938092559,-0.0026135998928778284,0.0033095755299021733,-0.01234034504521473,-2.1447517715894038,429.87366557121277
dinov2_b,DINO,8,3.70822024345398,768,30,intact,-1,-0.010629517615285689,-0.001929537738463459,0.0024199734463854227,-0.00869997987682223,-1.2404126007835012,344.7766134738922
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,0,-0.015406396999554997,-0.0012786881100044557,0.003313828464104834,-0.014127708889550542,-2.324437976751431,345.3111951351166
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,1,-0.016062728487356473,-0.0017776814212893636,0.003164592919707323,-0.014285047066067109,-2.64992390209462,441.80568861961365
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,2,-0.014719562901490124,-0.0028650151624453834,0.003314107337687586,-0.01185454773904474,-2.1502590332603297,427.1824622154236
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,3,-0.015249624233542425,-0.002337641562903696,0.002920621678564419,-0.01291198267063873,-2.2761777416053124,447.699670791626
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,4,-0.0147406549443575,-0.003897679656955426,0.0032274389888050322,-0.010842975287402076,-1.9158286585613207,453.32138538360596
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,5,-0.015782407492494988,-0.001974869631962453,0.0025584502817575182,-0.013807537860532534,-2.4469720327197844,310.56421518325806
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,6,-0.016170333192427347,-0.0009137852435039479,0.0031716863944535895,-0.015256547948923399,-2.969476802609335,382.70472264289856
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,7,-0.016786093914193764,-0.0023563431546888697,0.0030447928921406545,-0.014429750759504895,-3.0718487643699626,381.32509779930115
dinov2_b,DINO,8,3.70822024345398,768,30,decoupled,8,-0.016983831094177337,-0.0026911004825695044,0.0025135929792418827,-0.014292730611607834,-2.3158992211825007,355.88980865478516
