model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
i21k_b,wn30,rand6,0.5,2,depth,1000,768,33.244380950927734,1.3666051626205444,0.004244350981381734,-7.953806231875139e-06,0.002468391751855827,0.004252304787613609,0.3610849478310232,114.03488421440125,,,,,,,
i21k_b,wn30,rand6,0.5,3,depth,1000,768,33.244384765625,1.3445417881011963,0.008133248924977465,-7.951192275026942e-06,0.002468387041156869,0.008141200117252492,0.6339729137854405,120.44759464263916,,,,,,,
i21k_b,wn30,rand6,0.5,4,depth,1000,768,33.244380950927734,1.3364530801773071,0.0014786520277822457,-3.9738456424076585e-06,0.002653395455914989,0.0014826258734246534,0.11639632893888993,111.28161191940308,,,,,,,
i21k_b,wn30,rand6,0.75,0,depth,1000,768,33.24437713623047,1.3596221208572388,0.014951971582397361,-7.951401387011614e-06,0.0024683856144508782,0.014959922983784372,0.9446056565798217,108.28191590309143,,,,,,,
i21k_b,wn30,rand6,0.75,1,depth,1000,768,33.244380950927734,1.3731582164764404,0.01543194991225856,-7.951446471732293e-06,0.002468387233280279,0.015439901358730293,1.0285296034357934,111.83212947845459,,,,,,,
i21k_b,wn30,rand6,0.75,2,depth,1000,768,33.24437713623047,1.3916900157928467,0.015452899508236861,-7.95150275972184e-06,0.0024683833724279424,0.015460851010996583,1.125023701797305,121.3849413394928,,,,,,,
i21k_b,wn30,rand6,0.75,3,depth,1000,768,33.244380950927734,1.3702722787857056,0.016757169190905724,-3.973917384830772e-06,0.002653396045791685,0.016761143108290556,1.1511434170284713,113.32534790039062,,,,,,,
i21k_b,wn30,rand6,0.75,4,depth,1000,768,33.244380950927734,1.3884637355804443,0.017757688376547245,-7.9530439321171e-06,0.0024683900816819294,0.017765641420479362,1.3193281448386853,113.88695311546326,,,,,,,
i21k_b,wn30,rand6,1.0,0,depth,1000,768,33.244384765625,1.4032407999038696,0.005863447183875908,-7.954004575791428e-06,0.002468389501733378,0.0058714011884517,0.3842835524936859,111.86796641349792,,,,,,,
i21k_b,wn30,rand6,1.0,1,depth,1000,768,33.244384765625,1.3861604928970337,0.004783144904168146,-3.975430249628098e-06,0.002653396782456165,0.0047871203344177745,0.34401857769673533,118.1458625793457,,,,,,,
i21k_b,wn30,rand6,1.0,2,depth,1000,768,33.24437713623047,1.4042117595672607,0.005922382942261439,-7.95045808337641e-06,0.002468387207318237,0.005930333400344816,0.4061151797267564,117.27328515052795,,,,,,,
i21k_b,wn30,rand6,1.0,3,depth,1000,768,33.24437713623047,1.3863906860351562,0.005197967466096742,-7.948650683674285e-06,0.00246838666029806,0.005205916116780417,0.3480046031365416,117.12766003608704,,,,,,,
i21k_b,wn30,rand6,1.0,4,depth,1000,768,33.24437713623047,1.3966492414474487,0.005580936060613689,-3.974067082783417e-06,0.002653396441903151,0.0055849101276964725,0.36439309319612984,120.54164981842041,,,,,,,
i21k_b,wn30,rand6,0.0,0,census,1000,768,33.244380950927734,1.3437389135360718,,,,,,713.662309885025,0.06128650812732581,0.0005067563822514208,0.07858370884841326,0.0037973830075182595,-0.017297200721087445,200.0,0.004975124378109453
i21k_b,wn30,rand6,0.25,0,census,1000,768,33.244380950927734,1.3349299430847168,,,,,,707.517068862915,0.059976120132003694,0.0004629920154247893,0.08049783291353045,0.003668930658184265,-0.020521712781526757,200.0,0.004975124378109453
i21k_b,wn30,rand6,0.5,0,census,1000,768,33.244380950927734,1.3426233530044556,,,,,,659.0450110435486,0.057751517912263274,0.00031446777459344486,0.07877171503261696,0.003960138549380788,-0.021020197120353683,200.0,0.004975124378109453
i21k_b,wn30,rand6,0.75,0,census,1000,768,33.24437713623047,1.3596221208572388,,,,,,638.0435280799866,0.05747312646803175,0.00033774007049351874,0.07625442615729881,0.004187178895827098,-0.01878129968926706,200.0,0.004975124378109453
i21k_b,wn30,rand6,1.0,0,census,1000,768,33.244384765625,1.4032407999038696,,,,,,633.935891866684,0.05828506202107477,0.0004043260304332863,0.07854706904943871,0.004347441158891133,-0.02026200702836394,200.0,0.004975124378109453
i21k_b,wn30,tight06,real,0,depth,1000,768,33.244380950927734,0.5999999642372131,-0.05469871516324211,-0.02434127224945154,0.0051866214832718,-0.03035744291379057,-2.306622006891321,110.02170872688293,,,,,,,
i21k_b,wn30,rand6_t06,0.0,0,depth,1000,768,33.244380950927734,0.41191449761390686,-0.03435658220774034,-0.0245038146363298,0.005384864881823599,-0.009852767571410542,-0.8008125901248315,111.42300820350647,,,,,,,
i21k_b,wn30,rand6_t06,0.0,1,depth,1000,768,33.24437713623047,0.4040948152542114,-0.038487828192692704,-0.024593028205855398,0.005296437935527473,-0.013894799986837306,-1.259883144208474,110.84138774871826,,,,,,,
i21k_b,wn30,rand6_t06,0.5,0,depth,1000,768,33.244380950927734,0.41157251596450806,-0.06464150392222535,-0.024532122639778046,0.0053023021839720946,-0.04010938128244731,-4.109734812833208,103.6001410484314,,,,,,,
i21k_b,wn30,rand6_t06,0.5,1,depth,1000,768,33.244384765625,0.413514107465744,-0.06860103772491677,-0.024521067887803755,0.005289388271509996,-0.044079969837113014,-3.7350589910069103,110.06336307525635,,,,,,,
