model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
i21k_s,wn30,rand6,0.75,1,depth,1000,384,19.30592536926269,1.3411210775375366,0.006038841567955297,0.0033929107739765468,0.005035872279138414,0.00264593079397875,0.21887687393985145,86.55416512489319,,,,,,,
i21k_s,wn30,rand6,0.75,2,depth,1000,384,19.30592536926269,1.3274555206298828,0.00015637656438274858,0.003392906256931759,0.005035875103659117,-0.0032365296925490105,-0.2849778694858941,91.30182886123656,,,,,,,
i21k_s,wn30,rand6,0.75,3,depth,1000,384,19.305923461914066,1.353935480117798,0.005848485847054315,0.0033929121911791768,0.0050358688498240095,0.002455573655875139,0.21536263849145695,90.6515998840332,,,,,,,
i21k_s,wn30,rand6,0.75,4,depth,1000,384,19.30592536926269,1.3479903936386108,0.0029111719332045594,0.003392911040040292,0.005035875066410085,-0.0004817391068357322,-0.041132840466888865,88.87014102935791,,,,,,,
i21k_s,wn30,rand6,1.0,0,depth,1000,384,19.305923461914066,1.35248601436615,-0.015057808731045591,0.003392914542918449,0.005035875063494028,-0.01845072327396404,-1.522555790594554,82.9626033306122,,,,,,,
i21k_s,wn30,rand6,1.0,1,depth,1000,384,19.305927276611328,1.3236403465270996,-0.008419935562397313,0.0033929080422107787,0.005035874502801565,-0.011812843604608093,-0.9549022843324506,84.69929742813109,,,,,,,
i21k_s,wn30,rand6,1.0,2,depth,1000,384,19.305927276611328,1.319650173187256,-0.013061832612634064,0.0033929082649884488,0.005035874890491236,-0.016454740877622512,-1.293676092907239,87.53360962867737,,,,,,,
i21k_s,wn30,rand6,1.0,3,depth,1000,384,19.30592536926269,1.343452215194702,-0.012122307431178479,0.003392912687567677,0.005035873412453237,-0.01551522011874616,-1.1178421988269234,98.47987270355223,,,,,,,
i21k_s,wn30,rand6,1.0,4,depth,1000,384,19.305927276611328,1.346335768699646,-0.013091747170666648,0.003392909070638125,0.005035874801713888,-0.016484656241304775,-1.2001311013309368,86.7896499633789,,,,,,,
i21k_s,wn30,rand6_t06,0.0,0,depth,1000,384,19.30592536926269,0.4130663275718689,-0.021054627866046397,-0.01926336847917604,0.0038231829102746665,-0.0017912593868703586,-0.15538925777790188,87.81145644187927,,,,,,,
i21k_s,wn30,rand6_t06,0.0,1,depth,1000,384,19.30592536926269,0.4055574238300324,-0.022438292408637955,-0.018701603473355897,0.004306088336008024,-0.0037366889352820586,-0.2950927758224479,89.22485494613647,,,,,,,
i21k_s,wn30,rand6_t06,0.5,0,depth,1000,384,19.30592536926269,0.41220781207084656,-0.054668396160628414,-0.01870160213326672,0.004306089339859013,-0.035966794027361686,-3.1425187945412034,89.1143114566803,,,,,,,
i21k_s,wn30,rand6_t06,0.5,1,depth,1000,384,19.30592536926269,0.4058890640735626,-0.05143291132161479,-0.01926336702593501,0.003823180903578385,-0.03216954429567978,-3.755102512978661,85.63599467277527,,,,,,,
i21k_s,wn30,rand6_t06,1.0,0,depth,1000,384,19.305923461914066,0.4199475049972534,-0.14229185088718022,-0.018701601708956128,0.004306087282189765,-0.12359024917822407,-10.315550627614238,82.56940126419067,,,,,,,
i21k_s,wn30,rand6_t06,1.0,1,depth,1000,384,19.305927276611328,0.410990834236145,-0.1457189351603764,-0.0187016068996396,0.004306088037585853,-0.1270173282607368,-9.790023219438208,85.39683151245117,,,,,,,
i21k_s,wn30,real,real,0,depth,1000,384,19.30592536926269,1.9323647022247317,-0.0247066719693006,0.003392909098758444,0.005035874386449524,-0.028099581068059043,-2.361505082329531,77.25342988967896,,,,,,,
i21k_s,wn30,tight06,real,0,depth,1000,384,19.30592536926269,0.5999999642372131,-0.04632127259126845,-0.01926336937022875,0.0038231788544217564,-0.027057903221039698,-2.7917521574014144,86.16401267051697,,,,,,,
i21k_b,wn30,rand6,0.0,0,census,1000,768,33.24438095092773,1.3437389135360718,,,,,,713.662309885025,0.06128650812732581,0.0005067563822514208,0.07858370884841326,0.00379738300751826,-0.017297200721087445,200.0,0.0049751243781094535
i21k_b,wn30,rand6,0.25,0,census,1000,768,33.24438095092773,1.3349299430847168,,,,,,707.517068862915,0.0599761201320037,0.00046299201542478934,0.08049783291353045,0.003668930658184265,-0.02052171278152676,200.0,0.0049751243781094535
i21k_b,wn30,rand6,0.5,0,census,1000,768,33.24438095092773,1.3426233530044556,,,,,,659.0450110435487,0.057751517912263274,0.00031446777459344486,0.07877171503261696,0.0039601385493807885,-0.021020197120353683,200.0,0.0049751243781094535
i21k_b,wn30,rand6,0.75,0,census,1000,768,33.24437713623047,1.3596221208572388,,,,,,638.0435280799867,0.05747312646803175,0.00033774007049351874,0.07625442615729881,0.004187178895827098,-0.018781299689267058,200.0,0.0049751243781094535
i21k_b,wn30,rand6,1.0,0,census,1000,768,33.244384765625,1.4032407999038696,,,,,,633.9358918666841,0.05828506202107477,0.0004043260304332863,0.07854706904943871,0.0043474411588911325,-0.02026200702836394,200.0,0.0049751243781094535
i21k_b,wn30,rand6,0.0,0,depth,1000,768,33.24438095092773,1.3437389135360718,-0.0006831469397342582,-7.95224843412462e-06,0.0024683857624168905,-0.0006751946913001336,-0.05257812717906035,107.1817090511322,,,,,,,
