dataset,trial,n,n_rep,delta_rel_sup,null_mean,null_sd,excess_sup,r_above,p_left,time_s
cub,0,1500,200,0.2577625238739167,0.29224272589677996,0.019669967395804067,-0.03448020202286328,198,0.014925373134328358,4285.244597196579
cub,1,1500,200,0.2685879298624587,0.2910242554896094,0.019430482685417853,-0.0224363256271507,174,0.13432835820895522,4305.408816814423
cub,2,1500,200,0.27686488490039696,0.2909972858392728,0.01950162991187889,-0.014132400938875855,147,0.26865671641791045,4273.879101753235
cub,3,1500,200,0.2676002451597146,0.2914473172812357,0.019530251709897438,-0.023847072121521096,175,0.12935323383084577,4178.792592763901
cub,4,1500,200,0.24489570024610635,0.29206280232574927,0.019495727469045078,-0.04716710207964292,200,0.004975124378109453,4327.94299864769
