model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s
dinov2_l,wn30bal,real,real,0,depth,1000,1024,13.679220199584961,3.7345404624938965,-0.019032337694258064,-0.0005608518094560866,0.003446373150433968,-0.018471485884801978,-1.6968488047364505,120.39448595046997
dinov2_l,wn30bal,rand6,0.0,0,depth,1000,1024,13.679220199584961,2.162917137145996,0.005392873286185262,-0.0005608504168250026,0.0034463745729927738,0.005953723703010265,0.6876938571040218,117.6282045841217
dinov2_l,wn30bal,rand6,0.0,1,depth,1000,1024,13.679219245910645,2.1370058059692383,0.005457199306295846,-0.0005608519474085416,0.003446374225055903,0.006018051253704387,0.5215848279286269,116.46812272071838
dinov2_l,wn30bal,rand6,0.0,2,depth,1000,1024,13.679219245910645,2.1557233333587646,0.005060625972641231,-0.0005608504326274022,0.003446373915574675,0.005621476405268633,0.6567043742312122,115.99897265434265
dinov2_l,wn30bal,rand6,0.0,3,depth,1000,1024,13.679220199584961,2.165555000305176,0.002803402732781679,-0.0005608522319428058,0.0034463743123980843,0.003364254964724485,0.4301677869296209,115.73803758621216
dinov2_l,wn30bal,rand6,0.0,4,depth,1000,1024,13.679219245910645,2.164734363555908,0.0006665422033453605,-0.0005608517041714612,0.0034463734024577433,0.0012273939075168217,0.1523345592205496,118.6525764465332
dinov2_l,wn30bal,rand6,0.25,0,depth,1000,1024,13.679221153259277,2.1640894412994385,0.0015609896995282674,-0.0005608525375714518,0.003446373583788349,0.0021218422370997193,0.3133476758156566,117.68339133262634
dinov2_l,wn30bal,rand6,0.25,1,depth,1000,1024,13.679221153259277,2.148508071899414,-0.0009150511852146076,-0.0005608524710440071,0.0034463739783236894,-0.0003541987141706005,-0.05532469353930577,116.33657789230347
dinov2_l,wn30bal,rand6,0.25,2,depth,1000,1024,13.679221153259277,2.162564516067505,-0.0002144257975784658,-0.0005608513413659824,0.003446373035469448,0.00034642554378751657,0.05554002664249118,117.33705973625183
dinov2_l,wn30bal,rand6,0.25,3,depth,1000,1024,13.679219245910645,2.138981342315674,0.002492844639177122,-0.0005608518946485716,0.0034463737278376543,0.0030536965338256936,0.3472583996389666,118.14848709106445
dinov2_l,wn30bal,rand6,0.25,4,depth,1000,1024,13.679221153259277,2.1710264682769775,0.0026826217668201174,-0.000560851626797211,0.0034463732394252964,0.0032434733936173286,0.33659064969257363,114.89445352554321
dinov2_l,wn30bal,rand6,0.5,0,depth,1000,1024,13.679220199584961,2.143798351287842,-0.0066454522303750485,-0.0005608528560904685,0.003446373674182737,-0.00608459937428458,-0.8003556311052177,114.00233268737793
dinov2_l,wn30bal,rand6,0.5,1,depth,1000,1024,13.679220199584961,2.1678829193115234,-0.008367352183683716,-0.0005608520962604973,0.0034463737882664616,-0.007806500087423218,-0.8621663977497986,113.5989716053009
