dataset,trial,n,n_rep,delta_rel_sup,null_mean,null_sd,excess_sup,r_above,p_left,time_s
miniimagenet,5,1500,200,0.2062275257912317,0.27316123088024036,0.014922826937545012,-0.06693370508900867,200,0.004975124378109453,4414.015412330627
miniimagenet,6,1500,200,0.19441337650284377,0.27248083764569225,0.014753648563203662,-0.07806746114284849,200,0.004975124378109453,4447.1986129283905
miniimagenet,7,1500,200,0.20044482432406216,0.2728571783149448,0.014964350455908085,-0.07241235399088267,200,0.004975124378109453,4352.418809175491
miniimagenet,8,1500,200,0.20297323942732176,0.27255768980307754,0.01488401156400646,-0.06958445037575578,200,0.004975124378109453,4292.552600622177
miniimagenet,9,1500,200,0.20699759976608065,0.2731291380653296,0.01482554233565649,-0.06613153829924898,200,0.004975124378109453,4207.0858380794525
