model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
dinov2_b,wn30,real,real,0,depth,1000,768,18.712228775024414,3.7082202434539795,-0.01372957148430555,0.0019217242683450693,0.005757513183257387,-0.015651295752650618,-1.1904942991902543,108.78784561157227,,,,,,,
dinov2_b,wn30,rand6,0.0,0,depth,1000,768,18.712230682373047,1.7034717798233032,0.0015445283684923788,0.0019217246351933212,0.005757513129956798,-0.00037719626670094236,-0.04664803103774157,106.5797610282898,,,,,,,
dinov2_b,wn30,rand6,0.0,1,depth,1000,768,18.712228775024414,1.6711333990097046,0.00039326444778690905,0.0019217231579746086,0.005757511503848342,-0.0015284587101876996,-0.16104356039496215,106.71174192428589,,,,,,,
dinov2_b,wn30,rand6,0.0,2,depth,1000,768,18.712228775024414,1.7052583694458008,0.0004510685527012587,0.0019217242389737543,0.005757512795007707,-0.0014706556862724956,-0.16675443189512612,109.83984375,,,,,,,
dinov2_b,wn30,rand6,0.0,3,depth,1000,768,18.712228775024414,1.6983619928359985,-0.0035505560338514597,0.0019217243985367532,0.005757512649846706,-0.005472280432388213,-0.6266686342247155,111.7692801952362,,,,,,,
dinov2_b,wn30,rand6,0.0,4,depth,1000,768,18.712228775024414,1.6898822784423828,0.0007157348460679058,0.0019217247640701152,0.005757513042151095,-0.0012059899180022094,-0.13564152019024836,107.75771689414978,,,,,,,
dinov2_b,wn30,rand6,0.25,0,depth,1000,768,18.712228775024414,1.6923048496246338,-0.0025306824479392614,0.0019217235137999138,0.005757512751373137,-0.004452405961739176,-0.43886832208387583,110.68577027320862,,,,,,,
dinov2_b,wn30,rand6,0.25,1,depth,1000,768,18.71222686767578,1.7171192169189453,-0.0017175864103587402,0.0019217230338057709,0.005757511421131326,-0.003639309444164511,-0.35947393509926534,109.4576895236969,,,,,,,
dinov2_b,wn30,rand6,0.25,2,depth,1000,768,18.712228775024414,1.6801186800003052,0.0016055286514216754,0.0019217240218531342,0.00575751240896859,-0.00031619537043145875,-0.03513474480578193,102.89388012886047,,,,,,,
dinov2_b,wn30,rand6,0.25,3,depth,1000,768,18.71222686767578,1.6971852779388428,-0.0007691287814370895,0.0019217234547208833,0.005757512423634886,-0.002690852236157973,-0.3269014551826887,100.66685724258423,,,,,,,
dinov2_b,wn30,rand6,0.25,4,depth,1000,768,18.712230682373047,1.6762007474899292,0.0014313047790567995,0.001921724243188254,0.005757512970149949,-0.0004904194641314544,-0.0548017544398983,97.34438037872314,,,,,,,
dinov2_b,wn30,rand6,0.5,0,depth,1000,768,18.712230682373047,1.7020576000213623,0.004504426289128921,0.0019217238896290442,0.005757512827207342,0.002582702399499877,0.2636996927916107,101.74522161483765,,,,,,,
dinov2_b,wn30,rand6,0.5,1,depth,1000,768,18.712230682373047,1.7100872993469238,0.0014673636640337717,0.0019217240975369378,0.005757512952960245,-0.0004543604335031661,-0.04698714093085908,98.9128029346466,,,,,,,
dinov2_b,wn30,rand6,0.5,2,depth,1000,768,18.712228775024414,1.732459545135498,0.002665226735203932,0.001921724359882776,0.0057575130982204376,0.0007435023753211562,0.08198194497065074,109.96516418457031,,,,,,,
dinov2_b,wn30,rand6,0.5,3,depth,1000,768,18.712230682373047,1.704489827156067,0.0020311914982539397,0.001921723093663287,0.0057575127378742845,0.0001094684045906528,0.010834643826041119,121.13841938972473,,,,,,,
dinov2_b,wn30,rand6,0.5,4,depth,1000,768,18.712228775024414,1.6942356824874878,0.006516882323507292,0.001921724311243135,0.005757512888260051,0.004595158012264157,0.4761342490926212,109.87586808204651,,,,,,,
dinov2_b,wn30,rand6,0.75,0,depth,1000,768,18.712230682373047,1.7236071825027466,0.009016354414588368,0.0019217233106137376,0.00575751254419112,0.00709463110397463,0.5398338987965549,115.28821659088135,,,,,,,
dinov2_b,wn30,rand6,0.75,1,depth,1000,768,18.71222686767578,1.7407673597335815,0.01131455111060685,0.0019217243874636038,0.0057575123396261235,0.009392826723143245,0.8146418894969608,113.67198753356934,,,,,,,
dinov2_b,wn30,rand6,0.75,2,depth,1000,768,18.71223258972168,1.764259934425354,0.013836228792935668,0.0019217234780748772,0.0057575135425714016,0.01191450531486079,1.1113920130292492,118.18110752105713,,,,,,,
dinov2_b,wn30,rand6,0.75,3,depth,1000,768,18.712230682373047,1.737108588218689,0.010110113054702483,0.001921724290960329,0.005757512901235559,0.008188388763742154,0.7137924074236464,119.81022214889526,,,,,,,
dinov2_b,wn30,rand6,0.75,4,depth,1000,768,18.712228775024414,1.7601699829101562,0.009327534940136092,0.0019217235606603087,0.005757512515172664,0.007405811379475784,0.6169804999458326,116.23910021781921,,,,,,,
dinov2_b,wn30,rand6,1.0,0,depth,1000,768,18.712228775024414,1.7789030075073242,0.00419215986259458,0.0019217239785365783,0.005757512795187429,0.0022704358840580016,0.25815474622908263,117.11316895484924,,,,,,,
dinov2_b,wn30,rand6,1.0,1,depth,1000,768,18.712228775024414,1.757250428199768,0.004511018281393719,0.0019217229591994248,0.005757513136446903,0.002589295322194295,0.2631895263923855,118.31763815879822,,,,,,,
dinov2_b,wn30,rand6,1.0,2,depth,1000,768,18.712228775024414,1.780133843421936,0.009027864396517302,0.0019217242263379064,0.005757512960067939,0.007106140170179395,0.786417032302294,111.57104706764221,,,,,,,
dinov2_b,wn30,rand6,1.0,3,depth,1000,768,18.71222686767578,1.7575421333312988,0.0035868403855966596,0.0019217239334068325,0.005757512972984512,0.0016651164521898272,0.1646300888130332,117.25485396385193,,,,,,,
dinov2_b,wn30,rand6,1.0,4,depth,1000,768,18.712228775024414,1.770546793937683,0.00717697912393829,0.0019217232768651185,0.005757513057016394,0.0052552558470731715,0.5632201666407285,115.0869357585907,,,,,,,
dinov2_b,wn30,rand6,0.0,0,census,1000,768,18.712230682373047,1.7034717798233032,,,,,,684.1654305458069,0.04064561724271584,0.00034085831798326947,0.066524134285826,0.0027396603998346637,-0.025878517043110158,200.0,0.004975124378109453
dinov2_b,wn30,rand6,0.25,0,census,1000,768,18.712228775024414,1.6923048496246338,,,,,,700.4320640563965,0.04107929946282604,0.0004136641057216663,0.06800853783526162,0.0026559261265099205,-0.026929238372435577,200.0,0.004975124378109453
dinov2_b,wn30,rand6,0.5,0,census,1000,768,18.712230682373047,1.7020576000213623,,,,,,645.5866298675537,0.041765922453208496,0.00026597871402318714,0.06703757984659048,0.0028964442860250055,-0.025271657393381983,200.0,0.004975124378109453
dinov2_b,wn30,rand6,0.75,0,census,1000,768,18.712230682373047,1.7236071825027466,,,,,,642.0951280593872,0.041608011129123476,0.0003928663573800681,0.06580494157037314,0.0031045810018831485,-0.024196930441249667,200.0,0.004975124378109453
dinov2_b,wn30,rand6,1.0,0,census,1000,768,18.712228775024414,1.7789030075073242,,,,,,633.8567271232605,0.040679440185534266,0.0003675350904648247,0.06763449152428759,0.0032316392175292695,-0.026955051338753325,200.0,0.004975124378109453
dinov2_b,wn30,tight06,real,0,depth,1000,768,18.712228775024414,0.6000000238418579,-0.10505333504077254,-0.04333029690237121,0.003766252180493173,-0.061723038138401326,-7.304438854838694,112.1526403427124,,,,,,,
dinov2_b,wn30,rand6_t06,0.0,0,depth,1000,768,18.712230682373047,0.2756263315677643,-0.04279077747181098,-0.043255686156381354,0.003786836418621229,0.0004649086845703726,0.04062639282753102,113.84921216964722,,,,,,,
dinov2_b,wn30,rand6_t06,0.0,1,depth,1000,768,18.712228775024414,0.27039387822151184,-0.04403315767900259,-0.04325568518628064,0.0037868349612548776,-0.0007774724927219478,-0.06879416276025686,102.76907753944397,,,,,,,
dinov2_b,wn30,rand6_t06,0.5,0,depth,1000,768,18.712230682373047,0.27539750933647156,-0.07201454618834971,-0.04325568702940064,0.003786835587546129,-0.028758859158949067,-3.0406187178902773,101.76036286354065,,,,,,,
dinov2_b,wn30,rand6_t06,0.5,1,depth,1000,768,18.712230682373047,0.27669674158096313,-0.07303466634848853,-0.0432556879698906,0.0037868362736870357,-0.02977897837859793,-3.100451723612337,103.38615894317627,,,,,,,
dinov2_b,wn30,rand6_t06,1.0,0,depth,1000,768,18.712228775024414,0.28783130645751953,-0.1654573120537008,-0.04325568622618249,0.0037868351972460894,-0.1222016258275183,-11.864870214404661,105.16039085388184,,,,,,,
dinov2_b,wn30,rand6_t06,1.0,1,depth,1000,768,18.71222686767578,0.28432783484458923,-0.15766599181703655,-0.04325568369292757,0.0037868363381862295,-0.11441030812410899,-10.478861501511528,111.70227885246277,,,,,,,
