model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
dinov2_l,DINO,5,3.877066850662232,1024,30,intact,-1,-0.019530091165476618,-0.0023401668842046404,0.003144478229285968,-0.017189924281271977,-3.4146362863055164,487.1397228240967
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,0,-0.01928858440435309,-0.002498270868843598,0.0023688437009019405,-0.016790313535509492,-3.2045065418487164,594.8630669116974
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,1,-0.02092474732725342,-0.002780269258448468,0.0018647961645025767,-0.01814447806880495,-3.8771407973731598,568.2179107666016
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,2,-0.021054092393778145,-0.0022988610562008106,0.003822825337713202,-0.018755231337577335,-2.900848790694566,553.4714658260345
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,3,-0.021886566753648556,-0.0017536793275560278,0.003134655254772375,-0.020132887426092528,-3.499957486908338,575.0556862354279
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,4,-0.022969710200257343,-0.002911689336693333,0.0019933309169603004,-0.02005802086356401,-3.900743006332546,1980.065681695938
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,5,-0.019901262658160376,-0.001962625107386728,0.003123179053056451,-0.01793863755077365,-2.990231286334542,2706.4159648418427
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,6,-0.021773467991024982,-0.002605331977793395,0.0019409373858127093,-0.019168136013231588,-3.123175051200241,2527.9752078056335
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,7,-0.02268980223597338,-0.002441734824502137,0.002990514911164885,-0.020248067411471244,-3.529323572368388,2139.3864653110504
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,8,-0.019843407291314508,-0.001997503372058152,0.0032429303867392827,-0.017845903919256355,-3.329547843081386,1933.1677749156952
dinov2_l,DINO,5,3.877066850662232,1024,30,decoupled,9,-0.018197307205524253,-0.002493716321803118,0.002188987607569604,-0.015703590883721134,-2.607750338047674,1930.4766216278076
dinov2_l,DINO,6,3.877066850662232,1024,30,intact,-1,-0.016512758203861264,-0.0013895026449359804,0.0027040704021575376,-0.015123255558925283,-2.486672610815308,1465.058209657669
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,0,-0.019337084489052893,-0.0022994399276480516,0.0014977066032089168,-0.01703764456140484,-3.161928746078705,1160.4172010421753
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,1,-0.020519386163411972,-0.002839636776407342,0.0026195736031328345,-0.01767974938700463,-2.630737525366514,756.4909799098969
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,2,-0.018751952390976684,-0.0024167698536605776,0.0028808526855944377,-0.016335182537316105,-2.6166880729546436,609.242128610611
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,3,-0.01930975705504609,-0.0022921503430194147,0.004063267419483728,-0.017017606712026675,-2.9151820906616512,607.7432198524475
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,4,-0.021330310261947677,-0.0023418388537387743,0.0020543009904857934,-0.018988471408208904,-4.6338870583186385,645.7602035999298
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,5,-0.02067045587287089,-0.0017404746106141704,0.0028317401979475252,-0.018929981262256722,-3.4129039789860594,660.8620131015778
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,6,-0.018365910046672984,-0.003743096873083144,0.001874796677996718,-0.01462281317358984,-3.2226669744091523,559.9050271511078
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,7,-0.021342709080692093,-0.001883363100010174,0.0011486210935968712,-0.01945934598068192,-3.8451295664702005,904.8407018184662
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,8,-0.021716138696099674,-0.0020985694707103516,0.0031713369973457445,-0.019617569225389323,-3.216142649268848,685.1149804592133
dinov2_l,DINO,6,3.877066850662232,1024,30,decoupled,9,-0.021453963742729912,-0.0013042766326063291,0.0027323122361292236,-0.020149687110123583,-3.843849874748941,698.5435695648193
dinov2_l,DINO,7,3.877066850662232,1024,30,intact,-1,-0.014395652628011318,-0.0002914625035077223,0.0028125959041707675,-0.014104190124503596,-2.292659842577234,607.6174104213715
dinov2_l,DINO,7,3.877066850662232,1024,30,decoupled,0,-0.017222701769659794,-0.0020658310376149014,0.0034492981495377493,-0.015156870732044893,-2.2858532029466114,720.2131450176239
dinov2_l,DINO,7,3.877066850662232,1024,30,decoupled,1,-0.017917822035811888,-0.00249447982505175,0.00333795120703869,-0.015423342210760138,-2.5369095053596658,585.7165729999542
dinov2_l,DINO,7,3.877066850662232,1024,30,decoupled,2,-0.017246119523640885,-0.003036667283372085,0.0022219701314327477,-0.014209452240268799,-3.0662910314213514,482.65191197395325
