model,cloud,star,seed,excessB_real,excessB_star,excessB_star_sd,depth,z,r_star,p_star,star_excesses,time_s
clip_l,real,aniso,0,-0.0072190432601489385,0.0006002085297779833,0.0037230562751348352,-0.007819251789926922,-0.8272454930859939,0,0.09090909090909091,"[-0.00012728438161827005, 0.005503626116774241, 0.0007624949678216586, 0.001996164120406596, 0.007235628257839299, -0.0025192103901847673, 0.0016492299832858853, -0.0005611818341400565, -0.004317996357133702, -0.0036193851852710512]",102.67375469207764
clip_l,real,aniso_haarhubs,0,-0.0072190432601489385,0.0017943030888580875,0.00849419693993201,-0.009013346349007027,-0.7418116972177904,2,0.2727272727272727,"[0.0048853361862554595, 0.0008383205605817512, -0.0011257957534064889, -0.0112793443125693, 0.0008843509720079384, 0.005687035180832717, 0.019351453416556294, -0.009179043412498547, 0.0022690625479070414, 0.005611655502914009]",99.41831159591675
clip_l,implant_s0,aniso_haarhubs,0,-0.006731614828313887,0.0012029467112630297,0.0036175975020796094,-0.007934561539576916,-0.8540259340392405,0,0.09090909090909091,"[-0.0020883625998834865, 0.001996656683277531, -0.0033152134804164124, 0.001591427314931948, 0.006174489712952841, 0.0003585742611190573, -0.003100172359548445, 0.0071737896857672345, -8.560264823878616e-05, 0.003323880542668814]",100.687814950943
clip_l,implant_s0,aniso_haarhubs,1,-0.006922564332263986,0.0024654766230103363,0.0033954860586919034,-0.009388040955274322,-1.0840927600323669,0,0.09090909090909091,"[-0.00022134426360986836, 0.00793065290711481, -0.0019440741116586169, -0.0004298921628483887, 0.00573906046363476, 0.0026181962590563906, 0.0009160771323690475, 0.006082262925026394, -0.00048388763737183815, 0.004447714718390672]",99.24318623542786
clip_l,implant_s0,aniso_haarhubs,2,-0.010109909796792854,0.0023267681685566837,0.00381924844789425,-0.012436677965349538,-1.3882463712042281,0,0.09090909090909091,"[0.0013910608566516935, 0.004476698822494352, -0.003769931004045504, 0.0010498319763148911, 0.008044258991349973, -0.0012081797312062242, 0.0010844590975947616, 0.00412082853668283, 9.163070652948302e-05, 0.007987023433200582]",103.71427989006042
clip_l,implant_s0,aniso_haarhubs,3,-0.005254135096359885,0.0012443818932941623,0.004256983847052942,-0.006498516989654047,-0.7209470947668534,0,0.09090909090909091,"[-0.0007154364823955539, 0.008612404376126342, 0.004366114127988582, -0.0010739489256231527, 0.005751296001049774, -0.0032231218232539743, -0.002328969325977287, 0.004754798611732905, -0.003483639454019083, -0.00021567817268693112]",99.10834455490112
clip_l,implant_s0,aniso_haarhubs,4,-0.010572509841749012,0.00144014598751126,0.004053711717997751,-0.012012655829260272,-1.306108830915556,0,0.09090909090909091,"[-0.004745334626488004, 0.004406680280123129, 0.002300330773214232, 0.0008785324414572332, 0.005214633565376395, -0.0007583043005269102, 0.0016631701201798438, 0.009119875567518046, -0.0015535375146016606, -0.002124586431139705]",102.95936632156372
clip_l,implant_s1,aniso_haarhubs,0,-0.01961441211264442,-0.0026928789086878733,0.006449935866878107,-0.016921533203956545,-1.441997524012976,0,0.09090909090909091,"[5.4403352229198676e-05, 0.00382116346142225, -0.007479866935177826, -0.008100156985958673, 0.003572253386789487, -0.002818134627154023, -0.0011701582337547423, -0.01609288998662689, -0.003158192613537031, 0.004442790094889515]",103.09854817390442
clip_l,implant_s1,aniso_haarhubs,1,-0.02335850187648597,-0.0021706729280016714,0.005807519590415481,-0.0211878289484843,-1.8142290232473877,0,0.09090909090909091,"[-0.002759476527028487, 0.004310953819694846, -0.0019886531196637303, -0.00512712412133795, 0.00243402227670636, -0.008854304452683176, -0.001557954984675064, -0.013057721155887325, -0.0010884014831726851, 0.0059819304680305]",105.9738998413086
clip_l,implant_s1,aniso_haarhubs,2,-0.019437980944669933,0.00028639270893483505,0.007171561313387622,-0.019724373653604767,-1.619716713559742,0,0.09090909090909091,"[0.005103230080556909, 0.009194219105108231, 0.0025732983358388306, -0.0024917499774188, 0.0013918615552880598, -0.010179854959080636, 0.003528792554907817, -0.013808390393758585, 0.0025345890335539134, 0.005017931754352611]",106.01100754737854
clip_l,implant_s1,aniso_haarhubs,3,-0.02683257570492928,-0.0019369493590444182,0.007120831991987679,-0.02489562634588486,-2.088751195525365,0,0.09090909090909091,"[0.0014754626507410828, 0.0029436734294545353, -0.006286113566432078, -0.007783525034113309, 0.004977729669278674, -0.009215771411923646, 0.003901954736762081, -0.014894979285440701, -0.00048031008527393837, 0.005992385306503117]",114.18930673599243
clip_l,implant_s1,aniso_haarhubs,4,-0.021970849115123828,-0.0029715615245039934,0.006474053503266188,-0.018999287590619834,-1.626998171201757,0,0.09090909090909091,"[0.0044446475294210586, -0.0007743141070613024, -0.00434650196129871, -0.0017654910425456694, 0.0001335225773536619, -0.006253305604078663, 0.002825258040176193, -0.01790198938845619, -0.0073460396054682575, 0.001268598316917946]",110.73498892784119
