model,dataset,b,n_classes,n_per_class,delta,delta_sd,null_mean,null_sd,excess,r_above,n_rep,time_s
dinov2_l,dtd,10,47,80,0.06871885563023947,0.00028991758378363607,0.10968004087084711,0.0035689176922375095,-0.04096118524060764,200,200,210.4792459011078
dinov2_l,dtd,11,47,80,0.06755956653079573,0.00025774293404078475,0.1099124969606124,0.003550582145607378,-0.042352930429816665,200,200,221.2493495941162
dinov2_l,dtd,12,47,80,0.06713583875736104,0.00025639644350169147,0.11054951036073454,0.003476714534415538,-0.043413671603373505,200,200,219.75986003875732
dinov2_l,dtd,13,47,80,0.068218722132289,0.0003237724736769355,0.10897433954660624,0.0035597300687380618,-0.04075561741431724,200,200,219.28090977668762
dinov2_l,dtd,14,47,80,0.06645406364148543,0.000215643684134137,0.10908603104096767,0.0034888676460096144,-0.042631967399482246,200,200,213.8180854320526
dinov2_l,dtd,15,47,80,0.0666697183361653,0.00020074171979269536,0.11014709821330029,0.0034610077142021036,-0.043477379877134986,200,200,215.2075297832489
dinov2_l,dtd,16,47,80,0.06728156761088669,0.0005245291892375897,0.10787842097094857,0.003417736762662273,-0.040596853360061885,200,200,218.59190464019775
dinov2_l,dtd,17,47,80,0.06915559176613065,0.0004737402103979169,0.10820306171180595,0.0035331590928901336,-0.0390474699456753,200,200,214.3764398097992
dinov2_l,dtd,18,47,80,0.0678327636571506,0.0002744473477495191,0.11041325690366367,0.0034523870910379627,-0.04258049324651307,200,200,221.20454049110413
dinov2_l,dtd,19,47,80,0.06493671183244157,0.00040799842359612516,0.10864129524054428,0.0035012410771064,-0.04370458340810271,200,200,217.72502183914185
dinov2_l,dtd,20,47,80,0.06871535442444343,0.000514038532284314,0.11104687412292828,0.003577766242969796,-0.04233151969848485,200,200,215.50731348991394
dinov2_l,dtd,21,47,80,0.06708924216227827,0.00031495419574241505,0.11046922816929598,0.003530812014986835,-0.043379986007017715,200,200,214.49281930923462
dinov2_l,dtd,22,47,80,0.06622553594591143,0.00031531122179363964,0.11040801149282085,0.0035203414936584537,-0.04418247554690942,200,200,216.97123527526855
dinov2_l,dtd,23,47,80,0.067989007501192,0.00035835871564017757,0.1098503974788631,0.0034313163700808325,-0.04186138997767111,200,200,224.29729628562927
dinov2_l,dtd,24,47,80,0.06844449967022698,0.00025908767405251825,0.10857619805184647,0.00366684790512776,-0.04013169838161949,200,200,218.7831962108612
dinov2_l,dtd,25,47,80,0.06885384483151888,0.0004153877348691009,0.10882748476605687,0.003461974089821694,-0.039973639934537994,200,200,216.35283160209656
dinov2_l,dtd,26,47,80,0.06761930853371284,0.0003139090466846208,0.10966470047674091,0.0035198537332324065,-0.042045391943028074,200,200,217.630131483078
dinov2_l,dtd,27,47,80,0.0682861442449493,0.00027197398389163316,0.10935866306379634,0.003511667282532291,-0.041072518818847034,200,200,216.1631042957306
