model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
clip_l,cifar100,-1,100,0.09706439934187909,0.0005306858483585808,0.11450983214874545,0.005329193396643256,-0.017445432806866362,50,0.0196078431372549,50,30.779282331466675
clip_l,cifar100,0,100,0.09594568982976731,0.0004887732846577429,0.11452212950510716,0.005311602811934582,-0.018576439675339854,50,0.0196078431372549,50,32.64999341964722
clip_l,cifar100,1,100,0.09684757058731173,0.000480093606176302,0.11434861527085535,0.005351138175064264,-0.017501044683543618,50,0.0196078431372549,50,32.254289627075195
clip_l,cifar100,2,100,0.09807818996832737,0.0005719625051515612,0.11452319464572501,0.0053341335531451725,-0.016445004677397637,50,0.0196078431372549,50,32.616838216781616
clip_l,cifar100,3,100,0.09687798426821119,0.00041860185996468605,0.11442114757218298,0.005339439203996903,-0.017543163303971793,50,0.0196078431372549,50,32.05524396896362
clip_l,cifar100,4,100,0.09638168438701421,0.00041067329324105103,0.11455022409413063,0.005272372916156678,-0.01816853970711642,50,0.0196078431372549,50,32.273595571517944
clip_l,cifar100,5,100,0.09928556073554258,0.0005215563284387393,0.11454016279781831,0.005283637006479992,-0.015254602062275732,50,0.0196078431372549,50,32.12085580825806
clip_l,cifar100,6,100,0.09680036075663402,0.0004767394101547768,0.11438065780205915,0.005346744867367608,-0.01758029704542513,50,0.0196078431372549,50,32.26811408996582
clip_l,cifar100,7,100,0.09686478007218263,0.0006460744311506903,0.1140823205225429,0.00531104709133683,-0.017217540450360266,50,0.0196078431372549,50,32.3340904712677
clip_l,cifar100,8,100,0.09552372108980013,0.0005009225781830944,0.11416874199019615,0.005287597435504546,-0.01864502090039602,50,0.0196078431372549,50,32.39572262763977
clip_l,cifar100,9,100,0.09785463231932498,0.000466477617578022,0.11447181149455046,0.005320235574524664,-0.016617179175225483,50,0.0196078431372549,50,31.9785099029541
clip_l,cifar100,10,100,0.09563724946654559,0.00047169337121275663,0.11446318887490917,0.00531776376897222,-0.01882593940836358,50,0.0196078431372549,50,32.34588956832886
clip_l,cifar100,11,100,0.09609232312432471,0.0006654233498542665,0.11422797343292868,0.0053020887351018,-0.018135650308603965,50,0.0196078431372549,50,30.538010120391846
clip_l,cifar100,12,100,0.0969638127410851,0.0005573445870555565,0.11438585043751379,0.005286945864205097,-0.01742203769642868,50,0.0196078431372549,50,30.467540502548218
clip_l,cifar100,13,100,0.09758983887583181,0.00042135727267781823,0.1142899215794195,0.005336258382775001,-0.016700082703587693,50,0.0196078431372549,50,30.600472688674927
clip_l,cifar100,14,100,0.09765553338474361,0.00058202740374041,0.11439899701715081,0.005299106450495102,-0.016743463632407196,50,0.0196078431372549,50,30.46973443031311
clip_l,cifar100,15,100,0.0952017698171312,0.0005186896223794779,0.11431248659508418,0.005308937335191248,-0.01911071677795298,50,0.0196078431372549,50,31.617674350738525
clip_l,cifar100,16,100,0.09609022124455698,0.0004877236154751368,0.11431893684974266,0.0052515303220007845,-0.018228715605185686,50,0.0196078431372549,50,27.99128770828247
clip_l,cifar100,17,100,0.0967582151593826,0.0005102786319961453,0.11422772298602277,0.0053196526039981165,-0.017469507826640168,50,0.0196078431372549,50,27.679051637649536
clip_l,cifar100,18,100,0.09563111930890142,0.00048197662663069927,0.11438619734744343,0.005276255169795262,-0.01875507803854201,50,0.0196078431372549,50,32.21633744239807
clip_l,cifar100,19,100,0.09602889631332262,0.0006159420470848204,0.11421518089346812,0.005332398010043175,-0.018186284580145498,50,0.0196078431372549,50,32.27452635765076
clip_l,cifar100,20,100,0.09733562120322804,0.00048354718376503164,0.11441819760780861,0.0053348712557143695,-0.017082576404580566,50,0.0196078431372549,50,32.376781940460205
clip_l,cifar100,21,100,0.09656051278225522,0.0005093401337388876,0.1141958882088452,0.005306431341812937,-0.01763537542658998,50,0.0196078431372549,50,32.37354636192322
clip_l,cifar100,22,100,0.09755853823742547,0.0006028193941997801,0.11442620004308517,0.005276643109410644,-0.016867661805659698,50,0.0196078431372549,50,32.09836268424988
clip_l,cifar100,23,100,0.09663014282671459,0.00043045875388600206,0.11433098156287283,0.005355641224791119,-0.017700838736158242,50,0.0196078431372549,50,32.40070700645447
