model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
dinov2_g,cifar10,-1,10,0.025407403002162116,0.0,0.16059491076402957,0.030336509537870746,-0.13518750776186744,50,0.0196078431372549,50,20.99517822265625
dinov2_g,cifar10,0,10,0.02531064330340522,0.0,0.16043451981079898,0.030341680509104595,-0.13512387650739377,50,0.0196078431372549,50,22.9869704246521
dinov2_g,cifar10,1,10,0.02570501633975738,0.0,0.16057426785160525,0.030357527366081525,-0.13486925151184787,50,0.0196078431372549,50,20.283684253692627
dinov2_g,cifar10,2,10,0.025583970579791636,0.0,0.16083038745003425,0.030496821129475035,-0.1352464168702426,50,0.0196078431372549,50,21.075432777404785
dinov2_g,cifar10,3,10,0.025540876941294123,3.469446951953614e-18,0.16020425959427093,0.030330357775852676,-0.1346633826529768,50,0.0196078431372549,50,20.274205446243286
dinov2_g,cifar10,4,10,0.02539702480538498,3.469446951953614e-18,0.1605558294357522,0.03033498555705004,-0.13515880463036722,50,0.0196078431372549,50,22.595802545547485
dinov2_g,cifar10,5,10,0.02512756143909418,3.469446951953614e-18,0.1603242823562706,0.030314536453162032,-0.13519672091717644,50,0.0196078431372549,50,24.45827341079712
dinov2_g,cifar10,6,10,0.026258710229286563,3.469446951953614e-18,0.16076517403994248,0.030162869097087736,-0.13450646381065592,50,0.0196078431372549,50,22.583177089691162
dinov2_g,cifar10,7,10,0.02591033105683225,3.469446951953614e-18,0.1605424426905211,0.03023160113262134,-0.13463211163368885,50,0.0196078431372549,50,24.627448320388794
dinov2_g,cifar10,8,10,0.025794745333923026,0.0,0.16050593384748713,0.03029497609986245,-0.1347111885135641,50,0.0196078431372549,50,25.402726888656616
dinov2_g,cifar10,9,10,0.026099888167860484,3.469446951953614e-18,0.16072632791292107,0.030255953729888138,-0.13462643974506058,50,0.0196078431372549,50,24.99003577232361
dinov2_g,cifar10,10,10,0.02524246591522929,0.0,0.16073050598708932,0.030392500894340146,-0.13548804007186002,50,0.0196078431372549,50,23.670210123062134
dinov2_g,cifar10,11,10,0.02569064716149568,0.0,0.1605277819108354,0.0302657078663569,-0.1348371347493397,50,0.0196078431372549,50,22.85183358192444
dinov2_g,cifar10,12,10,0.025719135579771513,0.0,0.16106503254232163,0.030346429059973444,-0.13534589696255012,50,0.0196078431372549,50,20.83556604385376
