model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
i21k_t,cifar100,-1,100,0.13091116037629616,0.00018946347045129994,0.13563279272595336,0.008146534210880758,-0.0047216323496571955,36,0.29411764705882354,50,61.102394580841064
i21k_t,cifar100,0,100,0.128027331268342,0.00025901970961437896,0.13518502995043608,0.00812916729144593,-0.007157698682094066,40,0.21568627450980393,50,64.69241714477539
i21k_t,cifar100,1,100,0.13110238236564753,0.0004141580394931629,0.1355927659647765,0.008055009127088283,-0.004490383599128983,36,0.29411764705882354,50,57.399834871292114
i21k_t,cifar100,2,100,0.13140714778213708,0.0003809998908761527,0.13558837422072173,0.008101161841375508,-0.004181226438584651,35,0.3137254901960784,50,62.70200777053833
i21k_t,cifar100,3,100,0.13196703341962207,0.00041604295585024524,0.1356777648724445,0.0081172426096853,-0.003710731452822441,34,0.3333333333333333,50,60.47730231285095
i21k_t,cifar100,4,100,0.13270806614192854,0.0002567274654606951,0.1351292984856718,0.0081748378191916,-0.0024212323437432515,32,0.37254901960784315,50,59.78886556625366
i21k_t,cifar100,5,100,0.13327667336915788,0.00031553037069514874,0.13562069932409757,0.008098849227365472,-0.0023440259549396825,30,0.4117647058823529,50,60.09427094459534
i21k_t,cifar100,6,100,0.1307218974458739,0.00025576268080910764,0.1354731972665946,0.008107293791695388,-0.0047512998207207,36,0.29411764705882354,50,61.6542706489563
i21k_t,cifar100,7,100,0.13132139840524865,0.0003666284816677055,0.1352589750055597,0.008141352604175972,-0.003937576600311049,34,0.3333333333333333,50,57.15460658073425
i21k_t,cifar100,8,100,0.13186582558444707,0.00038693592013977403,0.13499342943157924,0.00814069452269712,-0.0031276038471321765,33,0.35294117647058826,50,56.348530292510986
i21k_t,cifar100,9,100,0.13049467859361036,0.00021005972858400987,0.1356659235422845,0.008126724067544852,-0.005171244948674131,37,0.27450980392156865,50,62.2583384513855
i21k_t,cifar100,10,100,0.13125513561664465,0.0003758112734128238,0.13515421637288563,0.008162408733033854,-0.0038990807562409857,34,0.3333333333333333,50,54.229310750961304
i21k_t,cifar100,11,100,0.12665441795354565,0.0003410496822135811,0.13546028903245458,0.008106978918019805,-0.008805871078908928,42,0.17647058823529413,50,58.008763790130615
i21k_t,cifar100,12,100,0.1308995335586904,0.0005794899942972932,0.13531766903826997,0.008095016478660406,-0.00441813547957956,35,0.3137254901960784,50,55.90184235572815
i21k_t,cifar100,13,100,0.12985690811649037,0.0002920033090256558,0.13522712154544128,0.008092422835273592,-0.005370213428950915,38,0.2549019607843137,50,53.3600594997406
i21k_t,cifar100,14,100,0.13429897975274746,0.0002618023735047252,0.13512332923832804,0.008161130846178867,-0.0008243494855805777,26,0.49019607843137253,50,57.626189947128296
i21k_t,cifar100,15,100,0.1307085638788136,0.00027663422407673584,0.1349162960996444,0.00815973181883217,-0.00420773222083079,34,0.3333333333333333,50,54.42008304595947
i21k_t,cifar100,16,100,0.13043085384252034,0.00034783782281551574,0.1354918464637865,0.008106587914489012,-0.005060992621266164,37,0.27450980392156865,50,59.00356602668762
i21k_t,cifar100,17,100,0.13309394702712649,0.00020535295095973252,0.1352876404816576,0.00816113621980014,-0.0021936934545311038,30,0.4117647058823529,50,55.53083300590515
i21k_t,cifar100,18,100,0.13199625542302953,0.0003380786912789528,0.13547423494955782,0.008136943555747634,-0.0034779795265282853,34,0.3333333333333333,50,54.352208375930786
