model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
i21k_b,mnist,-1,10,0.13347234307490144,0.0,0.15008863809621922,0.020832114821396814,-0.016616295021317784,40,0.21568627450980393,50,23.91435408592224
i21k_b,mnist,0,10,0.13410682788046074,0.0,0.15009675895648214,0.020755874839648792,-0.015989931076021396,39,0.23529411764705882,50,24.025643587112427
i21k_b,mnist,1,10,0.13228921550193945,2.7755575615628914e-17,0.14949041541396743,0.020908556490287018,-0.01720119991202798,41,0.19607843137254902,50,19.977307081222534
i21k_b,mnist,2,10,0.13586849170506166,0.0,0.15008603769368287,0.0209883965310616,-0.01421754598862121,36,0.29411764705882354,50,23.573962926864624
i21k_b,mnist,3,10,0.13203181664915759,0.0,0.15029263263460416,0.020825914061653017,-0.01826081598544657,41,0.19607843137254902,50,22.8212571144104
i21k_b,mnist,4,10,0.13126974441627667,0.0,0.1497985078175211,0.020716804933570348,-0.01852876340124443,41,0.19607843137254902,50,19.381537437438965
i21k_b,mnist,5,10,0.13269056038770555,0.0,0.14976316217154317,0.020816302472876195,-0.017072601783837626,41,0.19607843137254902,50,21.352101802825928
i21k_b,mnist,6,10,0.13400233406336667,0.0,0.14995974254494382,0.020784194495352713,-0.015957408481577146,40,0.21568627450980393,50,22.20735263824463
i21k_b,mnist,7,10,0.13357676259418033,2.7755575615628914e-17,0.15023641477506605,0.02090419418878754,-0.01665965218088572,40,0.21568627450980393,50,22.229106426239014
i21k_b,mnist,8,10,0.13446666902796992,0.0,0.14986409960515457,0.0208508608933139,-0.015397430577184651,39,0.23529411764705882,50,22.956637859344482
i21k_b,mnist,9,10,0.13227767141284957,0.0,0.15000607327917365,0.020817578162114433,-0.017728401866324073,41,0.19607843137254902,50,23.773066759109497
i21k_b,mnist,10,10,0.13247152800385303,2.7755575615628914e-17,0.14952051894404572,0.020766177509370227,-0.017048990940192688,41,0.19607843137254902,50,23.60061812400818
i21k_b,mnist,11,10,0.13360459336434333,0.0,0.14992768428784153,0.02089403710790504,-0.016323090923498207,39,0.23529411764705882,50,23.731430768966675
i21k_b,mnist,12,10,0.1343485737911107,0.0,0.15006093396647865,0.02091093214719957,-0.01571236017536795,39,0.23529411764705882,50,23.62179660797119
i21k_b,mnist,13,10,0.13243525148456253,0.0,0.1490354459392428,0.020747712573621947,-0.016600194454680278,41,0.19607843137254902,50,23.48297667503357
i21k_b,mnist,14,10,0.1317366377659221,0.0,0.14959036100479178,0.020840020041219206,-0.01785372323886969,41,0.19607843137254902,50,23.650129556655884
i21k_b,mnist,15,10,0.13417429345425752,0.0,0.15011873283214774,0.020858693385216977,-0.015944439377890224,39,0.23529411764705882,50,23.640888214111328
i21k_b,mnist,16,10,0.1339512853318603,0.0,0.14995005123133553,0.02074836854719737,-0.015998765899475242,39,0.23529411764705882,50,23.656766176223755
i21k_b,mnist,17,10,0.13450202779579828,0.0,0.1510329855443712,0.02116953467549258,-0.01653095774857291,39,0.23529411764705882,50,22.772404432296753
i21k_b,mnist,18,10,0.13266617622739812,0.0,0.15005314394123329,0.020901117058379392,-0.01738696771383516,40,0.21568627450980393,50,24.00161838531494
i21k_b,mnist,19,10,0.13376485350423348,0.0,0.1504208041775317,0.020924215735396354,-0.016655950673298225,40,0.21568627450980393,50,24.00419521331787
i21k_b,mnist,20,10,0.13202311138887074,0.0,0.1504788615009183,0.020981476772444295,-0.01845575011204756,41,0.19607843137254902,50,23.922723293304443
i21k_b,mnist,21,10,0.1326687335993912,0.0,0.15007957048537268,0.020837220951006718,-0.017410836885981495,41,0.19607843137254902,50,23.981062173843384
i21k_b,mnist,22,10,0.13302662559478068,2.7755575615628914e-17,0.15042122502544897,0.020836799609787654,-0.01739459943066829,40,0.21568627450980393,50,24.020262002944946
i21k_b,mnist,23,10,0.13364107671093226,2.7755575615628914e-17,0.15047756188131348,0.020852482379363286,-0.01683648517038122,40,0.21568627450980393,50,23.93612051010132
i21k_b,mnist,24,10,0.13283864255927333,0.0,0.15053255407060195,0.02086710091883369,-0.017693911511328625,41,0.19607843137254902,50,24.037522554397583
i21k_b,mnist,25,10,0.13082408328826767,0.0,0.1499626692668671,0.020728965931029766,-0.019138585978599437,41,0.19607843137254902,50,24.03652858734131
i21k_b,mnist,26,10,0.13483999224502446,2.7755575615628914e-17,0.15045518738692412,0.020937318622254775,-0.015615195141899657,40,0.21568627450980393,50,24.19628357887268
i21k_b,mnist,27,10,0.13265557122274182,2.7755575615628914e-17,0.15007154453535607,0.020863730401474975,-0.01741597331261424,41,0.19607843137254902,50,24.121501445770264
i21k_b,mnist,28,10,0.13718660670166943,0.0,0.15043407375860463,0.0208794353021677,-0.013247467056935192,34,0.3333333333333333,50,24.250882863998413
i21k_b,mnist,29,10,0.13351541671120853,0.0,0.14977407011257063,0.020748171164311,-0.016258653401362094,40,0.21568627450980393,50,24.17539882659912
i21k_l,mnist,-1,10,0.12442113794682512,0.0,0.16847826165507054,0.02418366659990768,-0.044057123708245424,49,0.0392156862745098,50,22.334169149398804
i21k_l,mnist,0,10,0.12500062080833935,0.0,0.16871241084633687,0.024089586342187923,-0.04371179003799752,49,0.0392156862745098,50,22.23032784461975
i21k_l,mnist,1,10,0.12394795374586623,1.3877787807814457e-17,0.16773691681765462,0.02447460904725845,-0.043788963071788395,49,0.0392156862745098,50,22.771921634674072
i21k_l,mnist,2,10,0.12393079252187086,0.0,0.16830289607521784,0.024227887796727993,-0.044372103553346975,49,0.0392156862745098,50,19.20641851425171
i21k_l,mnist,3,10,0.12534081069488684,0.0,0.16868542510222573,0.02418581166112573,-0.04334461440733889,49,0.0392156862745098,50,22.18923282623291
i21k_l,mnist,4,10,0.12343063908744771,0.0,0.168414562312946,0.02416823780981925,-0.04498392322549828,49,0.0392156862745098,50,22.7503342628479
