model,b,delta,delta_sd,null_mean,excess,n_rep,time_s
dinov2_l,0,0.029771039037916863,0.00012126186535004691,0.04314782708716266,-0.013376788049245796,20,97.77174687385559
dinov2_l,1,0.029675494217351512,7.73485082298664e-05,0.04318413847512541,-0.013508644257773896,20,99.91231107711792
dinov2_l,2,0.02965587533937159,0.0001127186599147049,0.04318650685113504,-0.013530631511763445,20,104.93226599693298
dinov2_l,3,0.029671878075963255,0.00010212843739738159,0.0431808870939432,-0.013509009017979946,20,75.60471844673157
dinov2_l,4,0.029594121159985026,0.00010506955443965085,0.04318442937999134,-0.013590308220006314,20,73.4824697971344
dinov2_l,5,0.029671700056254934,0.00012213090971747298,0.043128153427503056,-0.013456453371248123,20,57.38385319709778
dinov2_l,6,0.029896687881997196,0.00011203419849140454,0.04318703331351953,-0.013290345431522334,20,58.82050657272339
dinov2_l,7,0.029538050899629416,0.00010447943752903485,0.043172143692178325,-0.013634092792548909,20,60.58345293998718
dinov2_l,8,0.029662442087647484,0.00011909334433192134,0.04310395145975301,-0.013441509372105524,20,75.37961292266846
dinov2_l,9,0.029774443621626533,0.00012201317181845726,0.04314956281313829,-0.013375119191511756,20,78.44178533554077
dinov2_l,10,0.029745667444269697,0.00015388507926070472,0.043145531309510696,-0.013399863865240998,20,81.38233613967896
dinov2_l,11,0.02975601587428282,0.00013959440206538413,0.04312681164302368,-0.013370795768740857,20,81.37450885772705
dinov2_l,12,0.029641211297187664,0.00014758151002182014,0.04317433492949585,-0.013533123632308186,20,74.38481497764587
dinov2_l,13,0.029844523734454332,0.00013174431827325006,0.04316052535027297,-0.013316001615818637,20,67.96443510055542
dinov2_l,14,0.029932596378162746,0.00011514286608002172,0.04316317980858568,-0.013230583430422934,20,74.48078966140747
dinov2_l,15,0.029596175348915205,0.00010009300277995104,0.04316976928500735,-0.013573593936092143,20,75.32578611373901
dinov2_l,16,0.02967471721986962,0.00011792065990757731,0.04315932356724099,-0.013484606347371371,20,75.09560322761536
dinov2_l,17,0.02993155098558541,0.00010717761760904745,0.04316803835601826,-0.013236487370432853,20,72.74829649925232
dinov2_l,18,0.029927677934876197,0.00012903070544997678,0.04316940578837642,-0.013241727853500224,20,74.35750555992126
dinov2_l,19,0.02971061916025919,8.943171926405429e-05,0.043174507952953176,-0.013463888792693987,20,74.72036623954773
