model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
dinov1_b,fashionmnist,-1,10,0.13503588484727033,0.0,0.138777797640601,0.01534390818270698,-0.003741912793330665,33,0.35294117647058826,50,44.975141763687134
dinov1_b,fashionmnist,0,10,0.13589384416139172,0.0,0.13876835046578156,0.015256604214855618,-0.0028745063043898456,32,0.37254901960784315,50,50.96774101257324
dinov1_b,fashionmnist,1,10,0.1344530449997766,2.7755575615628914e-17,0.1389051790856496,0.015372985906001184,-0.004452134085873,35,0.3137254901960784,50,49.43520498275757
dinov1_b,fashionmnist,2,10,0.1349936551194248,0.0,0.1384593448319104,0.015358045741596639,-0.00346568971248562,32,0.37254901960784315,50,49.91748332977295
dinov1_b,fashionmnist,3,10,0.13463535439039914,2.7755575615628914e-17,0.13850434999438493,0.015280035682299666,-0.003868995603985792,33,0.35294117647058826,50,48.85291910171509
dinov1_b,fashionmnist,4,10,0.1340365515982098,0.0,0.138534980859823,0.015219019999661375,-0.0044984292616132016,35,0.3137254901960784,50,51.55621361732483
dinov1_b,fashionmnist,5,10,0.13367924430645542,0.0,0.13849467986516692,0.015388941275664326,-0.0048154355587115005,36,0.29411764705882354,50,49.57342481613159
dinov1_b,fashionmnist,6,10,0.13542818528889036,0.0,0.13911964898734047,0.01526409415812062,-0.0036914636984501092,33,0.35294117647058826,50,47.518224477767944
dinov1_b,fashionmnist,7,10,0.13400300092413167,2.7755575615628914e-17,0.1387123179436605,0.015346044013591973,-0.004709317019528841,36,0.29411764705882354,50,51.223986864089966
dinov1_b,fashionmnist,8,10,0.13427946274906175,0.0,0.13865676097302904,0.0153459212327904,-0.004377298223967291,35,0.3137254901960784,50,53.87112331390381
dinov1_b,fashionmnist,9,10,0.13564224719069198,0.0,0.13911905479633183,0.015402266781322655,-0.0034768076056398423,33,0.35294117647058826,50,52.16934633255005
dinov1_b,fashionmnist,10,10,0.13458951101144592,0.0,0.1389199574852535,0.015372601991922998,-0.004330446473807564,34,0.3333333333333333,50,55.77644634246826
dinov1_b,fashionmnist,11,10,0.134908902468949,0.0,0.13865419318735064,0.015362084729833188,-0.003745290718401656,34,0.3333333333333333,50,50.62475633621216
dinov1_b,fashionmnist,12,10,0.13552927614433918,0.0,0.1388944325200298,0.015308251430711314,-0.0033651563756906255,33,0.35294117647058826,50,48.649378299713135
dinov1_b,fashionmnist,13,10,0.13462978694512162,0.0,0.13876860152110085,0.015373890958376903,-0.004138814575979227,35,0.3137254901960784,50,45.766143798828125
dinov1_b,fashionmnist,14,10,0.135187423686366,0.0,0.13882420746089819,0.015332698451432258,-0.003636783774532193,32,0.37254901960784315,50,48.05362415313721
dinov1_b,fashionmnist,15,10,0.13448028906837511,2.7755575615628914e-17,0.1390247570727604,0.015425696008162074,-0.004544468004385294,35,0.3137254901960784,50,47.25712513923645
dinov1_b,fashionmnist,16,10,0.13449516836793102,0.0,0.13878927532140822,0.015302285442045491,-0.004294106953477206,36,0.29411764705882354,50,46.66840887069702
dinov1_b,fashionmnist,17,10,0.13547488103193614,0.0,0.1391492895620446,0.015386329065986653,-0.0036744085301084473,33,0.35294117647058826,50,47.44191122055054
dinov1_b,fashionmnist,18,10,0.13408895422176983,0.0,0.1385050428817406,0.015326286104879785,-0.004416088659970757,35,0.3137254901960784,50,48.30044960975647
dinov1_b,fashionmnist,19,10,0.13398526787524395,0.0,0.13852146831830076,0.015255454578753342,-0.004536200443056804,36,0.29411764705882354,50,48.16086435317993
dinov1_b,fashionmnist,20,10,0.13661976673193257,2.7755575615628914e-17,0.138625963610758,0.015392733858500944,-0.002006196878825417,31,0.39215686274509803,50,44.69450616836548
dinov1_b,fashionmnist,21,10,0.13499820059994588,2.7755575615628914e-17,0.13888175141150153,0.015426644189842185,-0.0038835508115556416,33,0.35294117647058826,50,50.53751516342163
dinov1_b,fashionmnist,22,10,0.13437975510492967,0.0,0.13900892046331192,0.015417950464299448,-0.004629165358382259,36,0.29411764705882354,50,46.39493942260742
dinov1_b,fashionmnist,23,10,0.13461764607581955,2.7755575615628914e-17,0.13847649045460694,0.015373667829754753,-0.0038588443787873905,34,0.3333333333333333,50,48.76934790611267
dinov1_b,fashionmnist,24,10,0.13426139464593947,0.0,0.13856024746514123,0.015358909568335953,-0.004298852819201754,36,0.29411764705882354,50,48.71165204048157
dinov1_b,fashionmnist,25,10,0.13514484524503323,0.0,0.13901270912277236,0.015384164135620904,-0.0038678638777391305,33,0.35294117647058826,50,48.28049159049988
dinov1_b,fashionmnist,26,10,0.13515978864681782,2.7755575615628914e-17,0.1388025236422468,0.015453840215822086,-0.00364273499542897,33,0.35294117647058826,50,48.80860137939453
dinov1_b,fashionmnist,27,10,0.13302660107908032,2.7755575615628914e-17,0.13830810893673692,0.015347025079459115,-0.005281507857656603,36,0.29411764705882354,50,48.43094801902771
dinov1_b,fashionmnist,28,10,0.13607915241314933,0.0,0.1389179031946451,0.01534486786480478,-0.002838750781495758,32,0.37254901960784315,50,45.67072629928589
dinov1_b,fashionmnist,29,10,0.1340549151695753,2.7755575615628914e-17,0.13891151614698158,0.015317516636890538,-0.0048566009774062835,36,0.29411764705882354,50,51.134597063064575
dinov2_s,fashionmnist,-1,10,0.10671717081770522,1.3877787807814457e-17,0.13438314484217398,0.014319017063954245,-0.027665974024468756,49,0.0392156862745098,50,46.99861145019531
dinov2_s,fashionmnist,0,10,0.10590383837650238,1.3877787807814457e-17,0.1343984101051306,0.014310312750655604,-0.02849457172862821,49,0.0392156862745098,50,49.01670455932617
dinov2_s,fashionmnist,1,10,0.10659782507933682,1.3877787807814457e-17,0.1345010579090697,0.014360880809369805,-0.027903232829732866,49,0.0392156862745098,50,46.059539794921875
dinov2_s,fashionmnist,2,10,0.10783957000703766,0.0,0.13428683604601935,0.014258121143508003,-0.02644726603898169,49,0.0392156862745098,50,57.24655795097351
dinov2_s,fashionmnist,3,10,0.10438522934470282,0.0,0.13451343149676032,0.014370624942469344,-0.0301282021520575,49,0.0392156862745098,50,45.18364429473877
dinov2_s,fashionmnist,4,10,0.10503196139044069,0.0,0.13452823021151983,0.014286714335965026,-0.02949626882107914,49,0.0392156862745098,50,59.55229425430298
dinov2_s,fashionmnist,5,10,0.10767314171181604,0.0,0.13423368772152927,0.01427753574367565,-0.026560546009713235,49,0.0392156862745098,50,58.686970233917236
dinov2_s,fashionmnist,6,10,0.10609372978304568,0.0,0.13447973603958782,0.0143444399442726,-0.02838600625654214,49,0.0392156862745098,50,53.48398470878601
dinov2_s,fashionmnist,7,10,0.10706782673764718,0.0,0.13412934898761442,0.014309355389938886,-0.027061522249967232,49,0.0392156862745098,50,48.0932822227478
dinov2_s,fashionmnist,8,10,0.10818553219882995,0.0,0.13444830188721468,0.014315510575260029,-0.02626276968838473,49,0.0392156862745098,50,58.3106255531311
dinov2_s,fashionmnist,9,10,0.10712796523022472,0.0,0.1345085978041281,0.014365702710249336,-0.027380632573903385,49,0.0392156862745098,50,78.34295606613159
dinov2_s,fashionmnist,10,10,0.10838107092688257,0.0,0.13469148122782795,0.014350730763745552,-0.026310410300945386,49,0.0392156862745098,50,65.87150430679321
dinov2_s,fashionmnist,11,10,0.10552416208725716,0.0,0.13400704726625728,0.014319663165473673,-0.02848288517900012,49,0.0392156862745098,50,63.106860876083374
dinov2_s,fashionmnist,12,10,0.10615227058696011,0.0,0.13439366826264298,0.014354530774531388,-0.028241397675682872,49,0.0392156862745098,50,139.40435194969177
dinov2_s,fashionmnist,13,10,0.10544498846464871,0.0,0.1344992928498436,0.01435634243608422,-0.029054304385194893,49,0.0392156862745098,50,72.04067182540894
dinov2_s,fashionmnist,14,10,0.10644758423704397,0.0,0.1344241957730528,0.014297135071392556,-0.027976611536008847,49,0.0392156862745098,50,69.51358199119568
dinov2_s,fashionmnist,15,10,0.106355942566041,0.0,0.13478935399672218,0.014354900175269521,-0.028433411430681177,49,0.0392156862745098,50,63.64206910133362
dinov2_s,fashionmnist,16,10,0.10614993359524982,0.0,0.13444779097468654,0.014387306577837397,-0.028297857379436714,49,0.0392156862745098,50,68.46628308296204
dinov2_s,fashionmnist,17,10,0.1067109131393968,1.3877787807814457e-17,0.1342866807061422,0.014310878922950654,-0.027575767566745388,49,0.0392156862745098,50,60.97736740112305
dinov2_s,fashionmnist,18,10,0.1069545762426773,1.3877787807814457e-17,0.1341628372282395,0.014376472454029265,-0.027208260985562185,49,0.0392156862745098,50,57.8784556388855
dinov2_s,fashionmnist,19,10,0.10468258074754291,0.0,0.13423980504299865,0.014309668636240155,-0.029557224295455736,49,0.0392156862745098,50,65.69976282119751
dinov2_s,fashionmnist,20,10,0.1065728902644781,0.0,0.13451395229048732,0.014332019303863039,-0.027941062026009225,49,0.0392156862745098,50,73.11262893676758
dinov2_s,fashionmnist,21,10,0.10701485099568195,1.3877787807814457e-17,0.13418309228554745,0.014361182488618257,-0.027168241289865502,49,0.0392156862745098,50,56.49618363380432
dinov2_s,fashionmnist,22,10,0.10756376702421391,1.3877787807814457e-17,0.13418697267485924,0.014323685813444943,-0.026623205650645326,49,0.0392156862745098,50,51.9302978515625
dinov2_s,fashionmnist,23,10,0.10693533308740173,0.0,0.13421164068612731,0.014308385644460415,-0.027276307598725583,49,0.0392156862745098,50,53.244484424591064
dinov2_s,fashionmnist,24,10,0.10707857830071843,0.0,0.13426171015763297,0.014326100784981834,-0.02718313185691454,49,0.0392156862745098,50,68.67008876800537
dinov2_s,fashionmnist,25,10,0.10760385761959224,0.0,0.13451563917691967,0.01428419905456108,-0.02691178155732743,49,0.0392156862745098,50,68.19748735427856
dinov2_s,fashionmnist,26,10,0.10769773532254037,0.0,0.13413705275473187,0.01432786774294839,-0.026439317432191495,49,0.0392156862745098,50,78.29407143592834
dinov2_s,fashionmnist,27,10,0.10833167111404093,1.3877787807814457e-17,0.1339398404231516,0.014284982199326638,-0.025608169309110668,49,0.0392156862745098,50,78.86103534698486
dinov2_s,fashionmnist,28,10,0.10458397159692652,0.0,0.13453250797205718,0.014291971336381448,-0.02994853637513066,49,0.0392156862745098,50,70.21647930145264
dinov2_s,fashionmnist,29,10,0.10526342921189066,0.0,0.1347815475691035,0.014279104869403014,-0.029518118357212825,49,0.0392156862745098,50,62.384515047073364
dinov2_b,fashionmnist,-1,10,0.08306454514354546,0.0,0.14070347662879987,0.016634743762863807,-0.05763893148525441,50,0.0196078431372549,50,84.83354640007019
dinov2_b,fashionmnist,0,10,0.08106346604909487,0.0,0.1407262574108993,0.01674425928499446,-0.05966279136180444,50,0.0196078431372549,50,78.05411505699158
dinov2_b,fashionmnist,1,10,0.08372284303513443,0.0,0.1407888371732272,0.01666445193561808,-0.05706599413809278,50,0.0196078431372549,50,82.71571183204651
dinov2_b,fashionmnist,2,10,0.0850437265837318,0.0,0.1406688194156103,0.01663898236851786,-0.0556250928318785,50,0.0196078431372549,50,77.59671092033386
