model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
clip_l,imagenet,-1,1000,0.07603490956647022,0.00028942422421858796,0.08529945993521704,0.004037968890727319,-0.009264550368746821,49,0.0392156862745098,50,288.99325680732727
clip_l,imagenet,0,1000,0.07612748420335655,0.0002735207491709243,0.0848703590670833,0.0040054163478586875,-0.008742874863726754,49,0.0392156862745098,50,296.1237564086914
clip_l,imagenet,1,1000,0.07586884129302943,0.00032813067503891934,0.08494688371511289,0.003998728423672199,-0.00907804242208346,49,0.0392156862745098,50,283.15797781944275
clip_l,imagenet,2,1000,0.07581908427341762,0.00031425684605354516,0.08493598388337903,0.0039981534769986836,-0.009116899609961412,49,0.0392156862745098,50,260.22177720069885
clip_l,imagenet,3,1000,0.07537642261022856,0.0003057227018055659,0.0849021459587912,0.004003588936056629,-0.009525723348562637,49,0.0392156862745098,50,271.1589014530182
clip_l,imagenet,4,1000,0.07530780258927723,0.0003359300431479185,0.08498530682564016,0.004000266607707418,-0.009677504236362933,50,0.0196078431372549,50,291.0889356136322
clip_l,imagenet,5,1000,0.07533445563149348,0.0003551838001377991,0.08500322454498377,0.004004048107031466,-0.009668768913490292,50,0.0196078431372549,50,362.39611983299255
clip_l,imagenet,6,1000,0.07536350561291043,0.00028945367714882346,0.08497697521450004,0.004003420360430216,-0.009613469601589611,50,0.0196078431372549,50,465.9091899394989
clip_l,imagenet,7,1000,0.075034925782107,0.0002889977794960912,0.08498112058094803,0.0039984093551520645,-0.009946194798841027,50,0.0196078431372549,50,389.1314597129822
clip_l,imagenet,8,1000,0.07568305041708212,0.00035796129898325564,0.08498768450096231,0.003998385012926062,-0.009304634083880187,49,0.0392156862745098,50,418.449999332428
clip_l,imagenet,9,1000,0.07622487185432894,0.00030205937485123206,0.08499122817914363,0.003995039141780016,-0.008766356324814692,49,0.0392156862745098,50,471.3909637928009
clip_l,imagenet,10,1000,0.07428300830110843,0.00020071788095712569,0.08493133785953466,0.004003200359048031,-0.010648329558426234,50,0.0196078431372549,50,567.0863168239594
clip_l,imagenet,11,1000,0.07598825437616494,0.0003493641151065467,0.0849142770388277,0.003996757779730879,-0.008926022662662764,49,0.0392156862745098,50,506.9440071582794
clip_l,imagenet,12,1000,0.07573401433481873,0.00037563771682051154,0.0849414702732334,0.004006358916074087,-0.009207455938414669,49,0.0392156862745098,50,424.9002637863159
clip_l,imagenet,13,1000,0.0755700952756619,0.0003774541652391922,0.0849550434379204,0.004007332680636654,-0.009384948162258502,49,0.0392156862745098,50,792.1737823486328
