model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
clip_l,cifar100,-1,100,0.09706439934187909,0.0005306858483585808,0.11443024488334025,0.005248890896786984,-0.01736584554146116,50,0.0196078431372549,50,60.74623131752014
clip_l,cifar100,0,100,0.09594568982976731,0.0004887732846577429,0.11442948240281411,0.005224656608215505,-0.018483792573046803,50,0.0196078431372549,50,61.41179609298706
clip_l,cifar100,1,100,0.09684757058731173,0.000480093606176302,0.11425695925996329,0.005273684542608897,-0.017409388672651557,50,0.0196078431372549,50,59.374024629592896
clip_l,cifar100,2,100,0.09807818996832737,0.0005719625051515612,0.11443576001294507,0.005249320288208504,-0.0163575700446177,50,0.0196078431372549,50,58.04371523857117
clip_l,cifar100,3,100,0.09687798426821119,0.00041860185996468605,0.11432704776588144,0.0052514231160118805,-0.017449063497670253,50,0.0196078431372549,50,58.67731189727783
clip_l,cifar100,4,100,0.09638168438701421,0.00041067329324105103,0.1144520969855499,0.005187875348656316,-0.018070412598535687,50,0.0196078431372549,50,62.47659349441528
clip_l,cifar100,5,100,0.09928556073554258,0.0005215563284387393,0.11444167105563587,0.005192168448774324,-0.015156110320093286,50,0.0196078431372549,50,64.63872909545898
clip_l,cifar100,6,100,0.09680036075663402,0.0004767394101547768,0.11429489423281247,0.005264408607238212,-0.01749453347617845,50,0.0196078431372549,50,64.50637173652649
clip_l,cifar100,7,100,0.09686478007218263,0.0006460744311506903,0.11400291820805077,0.005224466023562967,-0.017138138135868133,50,0.0196078431372549,50,65.25114846229553
clip_l,cifar100,8,100,0.09552372108980013,0.0005009225781830944,0.11408163103056829,0.005212801802639141,-0.018557909940768155,50,0.0196078431372549,50,64.15074038505554
clip_l,cifar100,9,100,0.09785463231932498,0.000466477617578022,0.11437933512544596,0.005235754205094948,-0.016524702806120978,50,0.0196078431372549,50,59.0919029712677
clip_l,cifar100,10,100,0.09563724946654559,0.00047169337121275663,0.11437287702564264,0.005235017319141737,-0.01873562755909705,50,0.0196078431372549,50,60.658180952072144
clip_l,cifar100,11,100,0.09609232312432471,0.0006654233498542665,0.11414116671137763,0.00522020547613794,-0.018048843587052915,50,0.0196078431372549,50,59.92038822174072
clip_l,cifar100,12,100,0.0969638127410851,0.0005573445870555565,0.1142936730004013,0.005207450778084076,-0.017329860259316196,50,0.0196078431372549,50,58.55807185173035
clip_l,cifar100,13,100,0.09758983887583181,0.00042135727267781823,0.11419986775649205,0.005256786097255118,-0.016610028880660238,50,0.0196078431372549,50,55.63485813140869
clip_l,cifar100,14,100,0.09765553338474361,0.00058202740374041,0.11431437473965014,0.0052196756798712236,-0.01665884135490653,50,0.0196078431372549,50,58.6680371761322
clip_l,cifar100,15,100,0.0952017698171312,0.0005186896223794779,0.1142282044881798,0.005229258212457787,-0.0190264346710486,50,0.0196078431372549,50,57.68081283569336
clip_l,cifar100,16,100,0.09609022124455698,0.0004877236154751368,0.11421100848043904,0.005168143544169374,-0.018120787235882063,50,0.0196078431372549,50,58.062856912612915
clip_l,cifar100,17,100,0.0967582151593826,0.0005102786319961453,0.11414288558164364,0.005231801150280528,-0.017384670422261037,50,0.0196078431372549,50,59.676668882369995
clip_l,cifar100,18,100,0.09563111930890142,0.00048197662663069927,0.11428808781145419,0.005196420370068633,-0.018656968502552773,50,0.0196078431372549,50,56.92297554016113
clip_l,cifar100,19,100,0.09602889631332262,0.0006159420470848204,0.11412906255883508,0.005253407605755345,-0.01810016624551246,50,0.0196078431372549,50,56.346357345581055
clip_l,cifar100,20,100,0.09733562120322804,0.00048354718376503164,0.11432348527779038,0.0052582369279583355,-0.016987864074562334,50,0.0196078431372549,50,57.95741105079651
clip_l,cifar100,21,100,0.09656051278225522,0.0005093401337388876,0.11410641393018729,0.00523170313846681,-0.017545901147932072,50,0.0196078431372549,50,58.54879331588745
clip_l,cifar100,22,100,0.09755853823742547,0.0006028193941997801,0.11432557524556092,0.005192322111014753,-0.01676703700813545,50,0.0196078431372549,50,57.15203261375427
clip_l,cifar100,23,100,0.09663014282671459,0.00043045875388600206,0.11423768632318067,0.005275889643326772,-0.01760754349646608,50,0.0196078431372549,50,62.3893883228302
clip_l,cifar100,24,100,0.09713204458500067,0.0005516895706329245,0.1143499994759388,0.005220832041099512,-0.017217954890938122,50,0.0196078431372549,50,59.67792797088623
clip_l,cifar100,25,100,0.0961073993568025,0.0006091955467057931,0.11404434441305694,0.005288109046508979,-0.01793694505625444,50,0.0196078431372549,50,64.25893497467041
clip_l,cifar100,26,100,0.09569123733375381,0.00039627685330370264,0.11420916666005672,0.0052115399922273535,-0.018517929326302904,50,0.0196078431372549,50,57.34779453277588
clip_l,cifar100,27,100,0.09714882714427925,0.0005553563249614415,0.11416255358122379,0.00522128271732389,-0.017013726436944543,50,0.0196078431372549,50,68.8082857131958
clip_l,cifar100,28,100,0.09569457186268668,0.0005527006674850964,0.11419587282067173,0.005249341321981731,-0.01850130095798505,50,0.0196078431372549,50,73.12024140357971
clip_l,cifar100,29,100,0.09717920263909288,0.000545569246090852,0.11430835540534943,0.005204310764909475,-0.017129152766256553,50,0.0196078431372549,50,77.86735510826111
siglip_b,cifar100,-1,100,0.09781604158699787,0.0005469030512733433,0.11903833436606939,0.005064560933029144,-0.02122229277907152,50,0.0196078431372549,50,69.02508306503296
siglip_b,cifar100,0,100,0.0989944379315238,0.0005784680217680524,0.11896061699539323,0.005037047085351958,-0.019966179063869438,50,0.0196078431372549,50,75.14673161506653
siglip_b,cifar100,1,100,0.09815463176842958,0.0004928837731501596,0.11892075652821978,0.005092781873510717,-0.0207661247597902,50,0.0196078431372549,50,91.49824094772339
siglip_b,cifar100,2,100,0.09796308482898436,0.0005266765215523083,0.11897895696092751,0.005030696404242755,-0.021015872131943156,50,0.0196078431372549,50,80.73576974868774
siglip_b,cifar100,3,100,0.0976463778080633,0.0006715737228208245,0.11886079620432749,0.005043659284967298,-0.021214418396264187,50,0.0196078431372549,50,143.3558533191681
siglip_b,cifar100,4,100,0.09809840143436777,0.0005709292221729324,0.11903829669550743,0.005053865554672553,-0.020939895261139665,50,0.0196078431372549,50,109.86327409744263
siglip_b,cifar100,5,100,0.09712360595270948,0.0005209769536491243,0.11897212641621295,0.005025927861356311,-0.021848520463503468,50,0.0196078431372549,50,85.04913473129272
siglip_b,cifar100,6,100,0.09921332931580902,0.0004933466581514056,0.11896484070282902,0.005057213430965469,-0.01975151138702,50,0.0196078431372549,50,89.60711979866028
siglip_b,cifar100,7,100,0.09859817275522198,0.0005452067413600645,0.1188963563463696,0.005033046721673255,-0.020298183591147614,50,0.0196078431372549,50,96.71964502334595
siglip_b,cifar100,8,100,0.098702188096262,0.0005082735276994099,0.11874905745952193,0.005084603611121345,-0.02004686936325993,50,0.0196078431372549,50,85.41352128982544
siglip_b,cifar100,9,100,0.0980743021827183,0.0005336847460859895,0.11876851085414243,0.005106834979446807,-0.02069420867142413,50,0.0196078431372549,50,81.49441957473755
siglip_b,cifar100,10,100,0.0980349272469519,0.0005615719537557255,0.11893771385064059,0.005035171399710792,-0.02090278660368869,50,0.0196078431372549,50,82.81754302978516
siglip_b,cifar100,11,100,0.09878691473314145,0.0005392611671968215,0.11896805818383122,0.005050273399710728,-0.020181143450689762,50,0.0196078431372549,50,84.39934039115906
siglip_b,cifar100,12,100,0.09830248150675423,0.0004988563925229199,0.11888331289805487,0.005053893460222248,-0.02058083139130064,50,0.0196078431372549,50,83.89179873466492
siglip_b,cifar100,13,100,0.09838032747373761,0.000628787425608481,0.1190214734933575,0.0050509311548593274,-0.020641146019619888,50,0.0196078431372549,50,98.63976120948792
siglip_b,cifar100,14,100,0.09869831185531003,0.0005538829192604048,0.11892105705269022,0.005076966530345146,-0.020222745197380196,50,0.0196078431372549,50,102.6261134147644
siglip_b,cifar100,15,100,0.09792178130563542,0.0005859469929806095,0.11900200481937646,0.005006997230357816,-0.021080223513741045,50,0.0196078431372549,50,87.84400820732117
siglip_b,cifar100,16,100,0.09748818476222079,0.0005000078857907205,0.11892435883223294,0.00500848812756551,-0.02143617407001215,50,0.0196078431372549,50,91.0233428478241
siglip_b,cifar100,17,100,0.09686621017596922,0.000520298115728431,0.11882405342569373,0.0051069487467170155,-0.02195784324972451,50,0.0196078431372549,50,104.61080360412598
siglip_b,cifar100,18,100,0.0981019350600613,0.0005019324266571174,0.11889694764954652,0.005048869326460028,-0.020795012589485212,50,0.0196078431372549,50,104.41225624084473
siglip_b,cifar100,19,100,0.09691313440866395,0.0005822641122360513,0.11883831402843009,0.005072915187861308,-0.021925179619766144,50,0.0196078431372549,50,113.5219099521637
siglip_b,cifar100,20,100,0.09750580961579963,0.0004246595523267695,0.11899565625889114,0.005019766974245544,-0.021489846643091504,50,0.0196078431372549,50,129.56578373908997
siglip_b,cifar100,21,100,0.0981537285678418,0.0004254108993724568,0.11887508195758908,0.005073717152580691,-0.020721353389747288,50,0.0196078431372549,50,113.67049407958984
siglip_b,cifar100,22,100,0.09779676613146779,0.0005660355287408666,0.11895678753018116,0.0050415026541340046,-0.02116002139871337,50,0.0196078431372549,50,150.5884931087494
siglip_b,cifar100,23,100,0.0983162930373699,0.0005411108241912334,0.11894047683295614,0.0050522001908482475,-0.02062418379558624,50,0.0196078431372549,50,125.11969637870789
siglip_b,cifar100,24,100,0.09775284845025606,0.0005921432085555286,0.1189025590278452,0.005056871753966985,-0.021149710577589145,50,0.0196078431372549,50,122.02350926399231
siglip_b,cifar100,25,100,0.09837803105340756,0.0005855671048818343,0.11879755953839485,0.005073994045972325,-0.020419528484987293,50,0.0196078431372549,50,106.51770520210266
siglip_b,cifar100,26,100,0.09613270406533676,0.0005834254692421982,0.1188317309611376,0.004969667416766978,-0.022699026895800833,50,0.0196078431372549,50,130.08106231689453
siglip_b,cifar100,27,100,0.09678775388621466,0.000546704497412593,0.11887244043501095,0.00503740842993516,-0.022084686548796292,50,0.0196078431372549,50,102.59130907058716
siglip_b,cifar100,28,100,0.09783734594462126,0.0006316048208177704,0.11871457339131936,0.005123995656478637,-0.020877227446698093,50,0.0196078431372549,50,96.70416283607483
siglip_b,cifar100,29,100,0.09582699393599939,0.0005865238389579935,0.11879780291484625,0.0050943414075763456,-0.02297080897884686,50,0.0196078431372549,50,82.37348127365112
i21k_t,cifar10,-1,10,0.12219879620197657,0.0,0.13629095248650575,0.01569821425437493,-0.014092156284529173,40,0.21568627450980393,50,66.54600763320923
i21k_t,cifar10,0,10,0.1211674245289485,1.3877787807814457e-17,0.13669834010758675,0.015769187929240865,-0.01553091557863824,42,0.17647058823529413,50,70.89461922645569
i21k_t,cifar10,1,10,0.12249616095170919,0.0,0.13623146271195824,0.01565811518513125,-0.01373530176024905,40,0.21568627450980393,50,78.1456606388092
i21k_t,cifar10,2,10,0.11917855662043245,0.0,0.13621545972615054,0.015631485598546796,-0.017036903105718093,42,0.17647058823529413,50,64.32520079612732
i21k_t,cifar10,3,10,0.12209787012272225,0.0,0.13627172817646352,0.015605098618744486,-0.014173858053741273,40,0.21568627450980393,50,102.3664128780365
i21k_t,cifar10,4,10,0.12084243466103486,1.3877787807814457e-17,0.13615972151804015,0.01572373800496061,-0.015317286857005286,40,0.21568627450980393,50,139.05759716033936
i21k_t,cifar10,5,10,0.12303685816124117,0.0,0.13664971052934158,0.015826737997724553,-0.013612852368100406,40,0.21568627450980393,50,172.28352665901184
i21k_t,cifar10,6,10,0.12014173568104165,0.0,0.13602699676533805,0.015453028720649447,-0.0158852610842964,41,0.19607843137254902,50,147.01290607452393
i21k_t,cifar10,7,10,0.12268349516098018,1.3877787807814457e-17,0.1362988974598178,0.015701824363532093,-0.01361540229883762,40,0.21568627450980393,50,145.75251126289368
i21k_t,cifar10,8,10,0.12109934278233465,0.0,0.1362109215765852,0.015542147032911579,-0.015111578794250555,40,0.21568627450980393,50,135.47520804405212
i21k_t,cifar10,9,10,0.12498271361554607,0.0,0.1362920022491334,0.015730980641480232,-0.011309288633587336,40,0.21568627450980393,50,150.03839373588562
i21k_t,cifar10,10,10,0.12245433775822692,2.7755575615628914e-17,0.1359925483342097,0.015642155186788128,-0.013538210575982784,40,0.21568627450980393,50,157.39064407348633
i21k_t,cifar10,11,10,0.1213352239194054,0.0,0.13648629866013795,0.015841667495842756,-0.015151074740732545,40,0.21568627450980393,50,174.8374319076538
i21k_t,cifar10,12,10,0.12504928070307694,0.0,0.13709455157568387,0.01601793356924231,-0.012045270872606928,40,0.21568627450980393,50,164.30163097381592
i21k_t,cifar10,13,10,0.1218140518536632,0.0,0.1361799931455576,0.015716619563648056,-0.01436594129189439,40,0.21568627450980393,50,158.4360876083374
i21k_t,cifar10,14,10,0.1217795292759584,1.3877787807814457e-17,0.1361440419021687,0.015656060767015253,-0.014364512626210288,40,0.21568627450980393,50,143.18166089057922
i21k_t,cifar10,15,10,0.12013405772779277,1.3877787807814457e-17,0.13579526117390997,0.015527466019884455,-0.015661203446117197,41,0.19607843137254902,50,151.02962589263916
i21k_t,cifar10,16,10,0.12135145694081362,0.0,0.1359977372006579,0.015673922426815465,-0.014646280259844269,40,0.21568627450980393,50,170.29570770263672
i21k_t,cifar10,17,10,0.12276101370317985,1.3877787807814457e-17,0.13651961886444192,0.01574088283990201,-0.013758605161262066,40,0.21568627450980393,50,163.72327613830566
i21k_t,cifar10,18,10,0.12385024698450871,0.0,0.13641828540453133,0.01578431971483201,-0.012568038420022618,40,0.21568627450980393,50,152.79691457748413
i21k_t,cifar10,19,10,0.12089230597926086,1.3877787807814457e-17,0.13608207452422016,0.015715856893384946,-0.015189768544959306,40,0.21568627450980393,50,148.37395429611206
i21k_t,cifar10,20,10,0.12161568247000935,1.3877787807814457e-17,0.13594942865293372,0.015769976497225106,-0.014333746182924365,40,0.21568627450980393,50,132.89993262290955
i21k_t,cifar10,21,10,0.12066490043560432,1.3877787807814457e-17,0.1361233910759009,0.015562308594080775,-0.015458490640296585,41,0.19607843137254902,50,109.95341610908508
i21k_t,cifar10,22,10,0.12040022321569746,2.7755575615628914e-17,0.1367496157288089,0.015807982820151067,-0.016349392513111433,42,0.17647058823529413,50,144.05210304260254
i21k_t,cifar10,23,10,0.12071056670316735,1.3877787807814457e-17,0.13591316705922746,0.01573799491927305,-0.015202600356060109,40,0.21568627450980393,50,135.1418752670288
i21k_t,cifar10,24,10,0.12235605163116439,0.0,0.13643115745429785,0.01581504015207005,-0.014075105823133455,40,0.21568627450980393,50,147.96173810958862
i21k_t,cifar10,25,10,0.1220385436836606,1.3877787807814457e-17,0.13618108616461977,0.015668392894213255,-0.01414254248095917,40,0.21568627450980393,50,134.8677568435669
i21k_t,cifar10,26,10,0.12499513659819579,0.0,0.13637209714544138,0.015798439390357896,-0.011376960547245588,40,0.21568627450980393,50,153.15953731536865
i21k_t,cifar10,27,10,0.12118219384634402,0.0,0.1359220490300047,0.015458729210914983,-0.014739855183660694,40,0.21568627450980393,50,137.35534071922302
i21k_t,cifar10,28,10,0.12496591005358867,1.3877787807814457e-17,0.13651919937044327,0.015891182943644815,-0.011553289316854592,40,0.21568627450980393,50,141.20209956169128
i21k_t,cifar10,29,10,0.12300649873218925,0.0,0.13703323108171245,0.01576368594826358,-0.014026732349523202,40,0.21568627450980393,50,140.38562512397766
i21k_s,cifar10,-1,10,0.0859252978448907,1.3877787807814457e-17,0.1292645135779743,0.01435628211888921,-0.04333921573308361,50,0.0196078431372549,50,150.95684480667114
i21k_s,cifar10,0,10,0.08634030856328292,1.3877787807814457e-17,0.12993876041207236,0.01444790449174149,-0.04359845184878944,50,0.0196078431372549,50,158.75843954086304
i21k_s,cifar10,1,10,0.0854700438362022,1.3877787807814457e-17,0.1290842861862444,0.014263864292987864,-0.0436142423500422,50,0.0196078431372549,50,166.1845715045929
i21k_s,cifar10,2,10,0.08585145398215419,0.0,0.12937945232953013,0.014472681995642176,-0.043527998347375946,50,0.0196078431372549,50,137.0302095413208
i21k_s,cifar10,3,10,0.08684367681774018,0.0,0.12932067322907748,0.014466948828512884,-0.0424769964113373,50,0.0196078431372549,50,148.18316197395325
i21k_s,cifar10,4,10,0.08825366114597875,0.0,0.1290220581425908,0.014346950121806508,-0.04076839699661204,50,0.0196078431372549,50,158.56084656715393
i21k_s,cifar10,5,10,0.08415478927293982,1.3877787807814457e-17,0.12928135702528248,0.014255976773155413,-0.04512656775234267,50,0.0196078431372549,50,82.82814455032349
i21k_s,cifar10,6,10,0.08809725803911708,1.3877787807814457e-17,0.12900507030130973,0.014371806065885185,-0.040907812262192644,49,0.0392156862745098,50,116.54053235054016
i21k_s,cifar10,7,10,0.08603097478029918,0.0,0.1288579995344045,0.014235284151287194,-0.04282702475410531,50,0.0196078431372549,50,144.23653841018677
i21k_s,cifar10,8,10,0.0855351221379579,0.0,0.1295479968744197,0.014323181784846081,-0.0440128747364618,50,0.0196078431372549,50,127.76986169815063
i21k_s,cifar10,9,10,0.0845453059335667,0.0,0.12919463836792042,0.014273154170127403,-0.04464933243435372,50,0.0196078431372549,50,139.02204847335815
i21k_s,cifar10,10,10,0.0864962331806557,0.0,0.12883260632143054,0.014306465284684558,-0.04233637314077483,50,0.0196078431372549,50,125.68845748901367
i21k_s,cifar10,11,10,0.08410881540955138,0.0,0.1296435817338205,0.014273725517539075,-0.04553476632426913,50,0.0196078431372549,50,124.71507430076599
i21k_s,cifar10,12,10,0.08445745803885063,0.0,0.1295660770893429,0.014395500662721616,-0.045108619050492266,50,0.0196078431372549,50,133.80912613868713
i21k_s,cifar10,13,10,0.08571391828032857,1.3877787807814457e-17,0.12912522289125278,0.01437701849632941,-0.04341130461092421,50,0.0196078431372549,50,139.73082947731018
i21k_s,cifar10,14,10,0.08648758989633638,1.3877787807814457e-17,0.12912166409011594,0.014345149587564719,-0.042634074193779556,50,0.0196078431372549,50,132.64667630195618
