model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
dinov2_b,imagenet,-1,1000,0.03356165236634483,0.00016182450755775234,0.050317466238353994,0.0004568421157637462,-0.016755813872009168,50,0.0196078431372549,50,151.942729473114
dinov2_b,imagenet,0,1000,0.03387624391944188,0.00018412054779072185,0.05016145347946724,0.0004481199493891184,-0.01628520956002536,50,0.0196078431372549,50,147.10307097434998
dinov2_b,imagenet,1,1000,0.03368734957776416,0.00017764440855971438,0.050208644073236976,0.0004504135325549161,-0.016521294495472814,50,0.0196078431372549,50,152.8833613395691
dinov2_b,imagenet,2,1000,0.033595707657416256,0.0001931898804640453,0.05020941170580524,0.00045367171120956824,-0.016613704048388987,50,0.0196078431372549,50,152.74842834472656
dinov2_b,imagenet,3,1000,0.03340061701323846,0.00021107807179987587,0.050184892253589866,0.0004517819628481182,-0.016784275240351407,50,0.0196078431372549,50,150.94685292243958
dinov2_b,imagenet,4,1000,0.033462591621529855,0.00015455525535546525,0.05018138572308687,0.00045129159857142803,-0.016718794101557015,50,0.0196078431372549,50,154.2658076286316
dinov2_b,imagenet,5,1000,0.03365783580437779,0.00012234286787466105,0.0501313682264017,0.00045534414394703186,-0.016473532422023908,50,0.0196078431372549,50,149.89107370376587
dinov2_b,imagenet,6,1000,0.033952791900199904,0.00017441091089892804,0.050194814500648596,0.00045268308620382484,-0.016242022600448693,50,0.0196078431372549,50,148.6418194770813
dinov2_b,imagenet,7,1000,0.03400013673592367,0.0001656462814871495,0.05017330647379881,0.00045225274656381396,-0.016173169737875137,50,0.0196078431372549,50,149.38245797157288
dinov2_b,imagenet,8,1000,0.03348529013126876,0.00022537068158589828,0.05013495368248248,0.00045739978057158116,-0.016649663551213723,50,0.0196078431372549,50,150.50069165229797
dinov2_b,imagenet,9,1000,0.03391885024454828,0.0002281596245004817,0.050128846084353855,0.00044858347170804633,-0.016209995839805577,50,0.0196078431372549,50,152.30624318122864
dinov2_b,imagenet,10,1000,0.03371750815121318,0.00019525471248073436,0.0501451916351071,0.00045448507875780103,-0.016427683483893916,50,0.0196078431372549,50,157.31054520606995
dinov2_b,imagenet,11,1000,0.03357316652824755,0.0001787827245326861,0.05016269107633466,0.00044611888608525965,-0.016589524548087112,50,0.0196078431372549,50,149.79783725738525
dinov2_b,imagenet,12,1000,0.03384655047900707,0.00021092103390196463,0.05018517146861662,0.0004517654836597493,-0.016338620989609545,50,0.0196078431372549,50,145.88294386863708
dinov2_b,imagenet,13,1000,0.03334966346220888,0.00018699308979196793,0.05017960335540504,0.0004559294097783921,-0.016829939893196165,50,0.0196078431372549,50,145.71837520599365
dinov2_b,imagenet,14,1000,0.03356783888691976,0.0001599898176143852,0.05016465238174998,0.00045856438260647256,-0.01659681349483022,50,0.0196078431372549,50,106.80344009399414
dinov2_b,imagenet,15,1000,0.03366520437383774,0.0002515597936262973,0.05013256860668498,0.0004494906826684521,-0.01646736423284724,50,0.0196078431372549,50,135.83015966415405
dinov2_b,imagenet,16,1000,0.0337088658348442,0.000204368091313149,0.05012345465649191,0.0004498942480351177,-0.01641458882164771,50,0.0196078431372549,50,148.68001770973206
dinov2_b,imagenet,17,1000,0.03357288423627544,0.0001361630610910044,0.0501501826694282,0.0004584744088669011,-0.01657729843315276,50,0.0196078431372549,50,146.54264736175537
dinov2_b,imagenet,18,1000,0.03395463436653905,0.00017841911385174108,0.05016432800310884,0.0004551495392680434,-0.016209693636569794,50,0.0196078431372549,50,142.96895575523376
dinov2_b,imagenet,19,1000,0.03365099352959414,0.0001675890045749087,0.05017345097658481,0.0004564247348495112,-0.016522457446990664,50,0.0196078431372549,50,150.1176359653473
dinov2_b,imagenet,20,1000,0.03374481697398983,0.00021567085215153347,0.05016916516690491,0.000457835782998125,-0.016424348192915078,50,0.0196078431372549,50,132.22476959228516
dinov2_b,imagenet,21,1000,0.03371242679924089,0.00015878227380908383,0.05017198332359565,0.000453667184467429,-0.016459556524354754,50,0.0196078431372549,50,123.26787400245667
dinov2_b,imagenet,22,1000,0.03365345300379274,0.0002163287045267578,0.050142510696096675,0.0004558044372789788,-0.016489057692303938,50,0.0196078431372549,50,102.94544863700867
dinov2_b,imagenet,23,1000,0.0338756468987615,0.00022915539724419534,0.05020437464648606,0.000458154845666466,-0.016328727747724564,50,0.0196078431372549,50,100.52155900001526
dinov2_b,imagenet,24,1000,0.03368860333690495,0.00011964131856835617,0.050153215630316536,0.00045544824412869063,-0.016464612293411583,50,0.0196078431372549,50,111.4329264163971
dinov2_b,imagenet,25,1000,0.03382789855448019,0.00021832241832702565,0.05012175391762279,0.0004498649177946594,-0.016293855363142595,50,0.0196078431372549,50,109.99131441116333
dinov2_b,imagenet,26,1000,0.03332638471101448,0.00020828824848651234,0.050183539289217934,0.0004518813456243679,-0.016857154578203457,50,0.0196078431372549,50,136.4635033607483
dinov2_b,imagenet,27,1000,0.03386896265701538,0.00018075702705813037,0.05017235051450041,0.00045401882475130023,-0.01630338785748503,50,0.0196078431372549,50,152.75668096542358
dinov2_b,imagenet,28,1000,0.03351232760133536,0.0001528601476397362,0.05017704144820116,0.0004496104435957546,-0.016664713846865804,50,0.0196078431372549,50,144.9171221256256
dinov2_b,imagenet,29,1000,0.03360490423013333,0.00015702727561926392,0.050217367358368355,0.0004533216583945677,-0.016612463128235028,50,0.0196078431372549,50,117.3073046207428
dinov2_l,imagenet,-1,1000,0.02972310422945637,0.00011737536245415697,0.04332061306168357,0.00038932888929169517,-0.013597508832227198,50,0.0196078431372549,50,166.46599769592285
dinov2_l,imagenet,0,1000,0.029771039037916863,0.00012126186535004691,0.04318932130700146,0.00038346740625631176,-0.013418282269084598,50,0.0196078431372549,50,184.93652749061584
dinov2_l,imagenet,1,1000,0.029675494217351512,7.73485082298664e-05,0.04322493192413929,0.0003853707421731242,-0.013549437706787775,50,0.0196078431372549,50,179.97233080863953
dinov2_l,imagenet,2,1000,0.02965587533937159,0.0001127186599147049,0.04323006281850064,0.0003849504635968689,-0.01357418747912905,50,0.0196078431372549,50,185.66496396064758
dinov2_l,imagenet,3,1000,0.029671878075963255,0.00010212843739738159,0.0432223865139657,0.0003861469459990798,-0.013550508438002443,50,0.0196078431372549,50,175.99751043319702
dinov2_l,imagenet,4,1000,0.029594121159985026,0.00010506955443965085,0.04322640077842124,0.0003843076158819478,-0.013632279618436216,50,0.0196078431372549,50,182.084645986557
dinov2_l,imagenet,5,1000,0.029671700056254934,0.00012213090971747298,0.04317051073742931,0.00038431203457412513,-0.013498810681174374,50,0.0196078431372549,50,194.38500905036926
dinov2_l,imagenet,6,1000,0.029896687881997196,0.00011203419849140454,0.04322743906576584,0.0003832053175291176,-0.013330751183768641,50,0.0196078431372549,50,189.24897980690002
dinov2_l,imagenet,7,1000,0.029538050899629416,0.00010447943752903485,0.04321466560186196,0.00038445774161368295,-0.013676614702232547,50,0.0196078431372549,50,188.52163076400757
