model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
dinov2_b,dtd,-1,47,0.07665548771119285,0.00038836079159903727,0.11123569664725962,0.004290011038083195,-0.03458020893606677,50,0.0196078431372549,50,27.05683422088623
dinov2_b,dtd,0,47,0.07783304668889122,0.0003286796422015761,0.11009235284989086,0.004220368308465946,-0.03225930616099963,50,0.0196078431372549,50,27.326696634292603
dinov2_b,dtd,1,47,0.07489640278558661,0.000418658203068448,0.10972108529584951,0.004000086200021852,-0.0348246825102629,50,0.0196078431372549,50,28.452894926071167
dinov2_b,dtd,2,47,0.07590590332838357,0.00048272328869902086,0.10921214318525045,0.0043224471082584735,-0.033306239856866884,50,0.0196078431372549,50,28.384762287139893
dinov2_b,dtd,3,47,0.0733621050151806,0.00031431970110332635,0.10941980512307174,0.0040769917973383476,-0.03605770010789114,50,0.0196078431372549,50,25.97726821899414
dinov2_b,dtd,4,47,0.07892010937978032,0.00038796865858675917,0.10967594898209851,0.00417324785957715,-0.03075583960231819,50,0.0196078431372549,50,22.817317485809326
dinov2_b,dtd,5,47,0.0750379334702367,0.000314504360576071,0.11049853194877722,0.004333663320357219,-0.03546059847854052,50,0.0196078431372549,50,24.22858214378357
dinov2_b,dtd,6,47,0.0741321084583287,0.000347362691493814,0.10920700325019618,0.004055792092945464,-0.035074894791867484,50,0.0196078431372549,50,23.16126251220703
dinov2_b,dtd,7,47,0.07484972281801908,0.00028102039094864617,0.11001587291878939,0.004020635927862133,-0.035166150100770316,50,0.0196078431372549,50,23.549530506134033
dinov2_b,dtd,8,47,0.07597822152995795,0.0003680790699645227,0.10959667735185084,0.004087028370801019,-0.03361845582189289,50,0.0196078431372549,50,26.12161922454834
dinov2_b,dtd,9,47,0.07676041217977032,0.0002988051827696267,0.11047729158128339,0.004237956502407115,-0.033716879401513064,50,0.0196078431372549,50,26.960688829421997
dinov2_b,dtd,10,47,0.07726994972961337,0.0004614069695910041,0.11057250453070751,0.004238476395998665,-0.033302554801094134,50,0.0196078431372549,50,28.162832021713257
dinov2_b,dtd,11,47,0.07626802701680649,0.0003117971083997351,0.11051251966059616,0.004208695306489449,-0.034244492643789676,50,0.0196078431372549,50,27.030339002609253
dinov2_b,dtd,12,47,0.07562929945228845,0.0002769921098671603,0.11083431715050039,0.004127216357456706,-0.03520501769821194,50,0.0196078431372549,50,26.975156784057617
