model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
i21k_t,cifar100,-1,100,0.13091116037629616,0.00018946347045129994,0.13569642756148972,0.008316951016537526,-0.004785267185193565,35,0.3137254901960784,50,30.80372381210327
i21k_t,cifar100,0,100,0.128027331268342,0.00025901970961437896,0.13525789965602575,0.00830982627246623,-0.007230568387683739,40,0.21568627450980393,50,30.199241399765015
i21k_t,cifar100,1,100,0.13110238236564753,0.0004141580394931629,0.13565148274484698,0.008235669607847995,-0.00454910037919945,35,0.3137254901960784,50,30.189558506011963
i21k_t,cifar100,2,100,0.13140714778213708,0.0003809998908761527,0.13564181358988667,0.008268189293709495,-0.004234665807749588,35,0.3137254901960784,50,30.347047567367554
i21k_t,cifar100,3,100,0.13196703341962207,0.00041604295585024524,0.13572287973956107,0.00828682229608796,-0.003755846319938999,33,0.35294117647058826,50,30.754007816314697
i21k_t,cifar100,4,100,0.13270806614192854,0.0002567274654606951,0.13520637698237006,0.008353369500161894,-0.0024983108404415255,31,0.39215686274509803,50,30.329850673675537
i21k_t,cifar100,5,100,0.13327667336915788,0.00031553037069514874,0.13567924573432577,0.008277196217835809,-0.0024025723651678876,30,0.4117647058823529,50,30.260231018066406
i21k_t,cifar100,6,100,0.1307218974458739,0.00025576268080910764,0.1355344255599237,0.00828230303738794,-0.004812528114049808,35,0.3137254901960784,50,30.110252141952515
i21k_t,cifar100,7,100,0.13132139840524865,0.0003666284816677055,0.13532983834030282,0.008324520603515006,-0.0040084399350541755,34,0.3333333333333333,50,30.485989332199097
i21k_t,cifar100,8,100,0.13186582558444707,0.00038693592013977403,0.1350679751817558,0.008318724758379005,-0.0032021495973087455,33,0.35294117647058826,50,30.73738408088684
i21k_t,cifar100,9,100,0.13049467859361036,0.00021005972858400987,0.13571472114091226,0.008302861770351692,-0.005220042547301906,36,0.29411764705882354,50,30.674328327178955
i21k_t,cifar100,10,100,0.13125513561664465,0.0003758112734128238,0.13521643210728443,0.008336507196703936,-0.003961296490639782,34,0.3333333333333333,50,30.597524404525757
i21k_t,cifar100,11,100,0.12665441795354565,0.0003410496822135811,0.1355245707551477,0.008283455345506181,-0.008870152801602055,42,0.17647058823529413,50,30.483180284500122
i21k_t,cifar100,12,100,0.1308995335586904,0.0005794899942972932,0.13537681667982085,0.00826034922974431,-0.004477283121130438,35,0.3137254901960784,50,31.00220799446106
i21k_t,cifar100,13,100,0.12985690811649037,0.0002920033090256558,0.13528559918870078,0.008269712482793233,-0.005428691072210418,37,0.27450980392156865,50,30.87878155708313
i21k_t,cifar100,14,100,0.13429897975274746,0.0002618023735047252,0.13520327160749315,0.008345804040904885,-0.0009042918547456924,26,0.49019607843137253,50,31.06653881072998
i21k_t,cifar100,15,100,0.1307085638788136,0.00027663422407673584,0.13497361743052927,0.008328680164915298,-0.004265053551715664,34,0.3333333333333333,50,30.95111107826233
i21k_t,cifar100,16,100,0.13043085384252034,0.00034783782281551574,0.1355409952139811,0.008277108122233975,-0.0051101413714607635,36,0.29411764705882354,50,30.949411153793335
i21k_t,cifar100,17,100,0.13309394702712649,0.00020535295095973252,0.13535509508889265,0.008339793359189458,-0.002261148061766166,30,0.4117647058823529,50,31.079673290252686
i21k_t,cifar100,18,100,0.13199625542302953,0.0003380786912789528,0.13554431183730992,0.008299863583014815,-0.0035480564142803817,33,0.35294117647058826,50,31.13835048675537
i21k_t,cifar100,19,100,0.13109620575666547,0.000288746581776123,0.13544993631960975,0.008287639002105704,-0.004353730562944275,35,0.3137254901960784,50,31.03817844390869
i21k_t,cifar100,20,100,0.13135947781204024,0.00024558939913397787,0.13587206316887454,0.008206072244594655,-0.004512585356834298,35,0.3137254901960784,50,31.15415668487549
i21k_t,cifar100,21,100,0.13126766826106417,0.00035208654069509047,0.1354196404935094,0.008273552781493335,-0.0041519722324452335,34,0.3333333333333333,50,30.493031978607178
i21k_t,cifar100,22,100,0.13192556373433167,0.0003545846256095434,0.13506729399241896,0.00833744983779512,-0.003141730258087283,33,0.35294117647058826,50,30.535963773727417
i21k_t,cifar100,23,100,0.13066675208369533,0.0002998549182118348,0.13555036298659714,0.00827085481097622,-0.004883610902901819,36,0.29411764705882354,50,30.507102012634277
i21k_t,cifar100,24,100,0.1325827222718239,0.0002860477997598629,0.13538028093863122,0.008293432636121773,-0.0027975586668073094,32,0.37254901960784315,50,30.367789268493652
i21k_t,cifar100,25,100,0.1276197683855914,0.0003444139282175168,0.13527144724382054,0.008321880101253312,-0.0076516788582291495,41,0.19607843137254902,50,27.156871795654297
i21k_t,cifar100,26,100,0.12899132808577776,0.0003900117882266527,0.13565084788763143,0.008259246980605687,-0.006659519801853669,38,0.2549019607843137,50,29.255557537078857
i21k_t,cifar100,27,100,0.1342433579100021,0.00036493858113585047,0.13526687252151318,0.008273455412244042,-0.0010235146115110672,26,0.49019607843137253,50,29.439177751541138
i21k_t,cifar100,28,100,0.13101389459620388,0.00029993654549162143,0.13538170155349388,0.008262904660074592,-0.004367806957289999,35,0.3137254901960784,50,29.7880437374115
i21k_t,cifar100,29,100,0.13323932131877214,0.0002278293622428757,0.13548890129335547,0.008293495923456629,-0.0022495799745833323,30,0.4117647058823529,50,29.66615390777588
i21k_s,cifar100,-1,100,0.12201883887540599,0.0003118169999520068,0.1214201418157167,0.007086641483696762,0.0005986970596892904,27,0.47058823529411764,50,30.006025791168213
i21k_s,cifar100,0,100,0.1218571920933453,0.00022187732360091903,0.12116809476814787,0.007037628709214374,0.000689097325197438,27,0.47058823529411764,50,29.718117475509644
i21k_s,cifar100,1,100,0.12317156176653124,0.0003853748997763409,0.121156244437973,0.007109362462329072,0.0020153173285582388,22,0.5686274509803921,50,30.79026460647583
i21k_s,cifar100,2,100,0.12041120208256413,0.0002782102601116691,0.12154442755745151,0.0070359971861951994,-0.001133225474887381,31,0.39215686274509803,50,30.766042232513428
i21k_s,cifar100,3,100,0.12252728995419107,0.00026403155381189046,0.12140495937054757,0.007056553035637689,0.0011223305836434994,26,0.49019607843137253,50,30.884518146514893
i21k_s,cifar100,4,100,0.12137511753566788,0.0003023389175788686,0.12157488954570857,0.007077443671301712,-0.00019977201004069134,29,0.43137254901960786,50,29.716155767440796
i21k_s,cifar100,5,100,0.12356542416544988,0.00031455165220243213,0.12139116051931373,0.007007982579154349,0.002174263646136154,23,0.5490196078431373,50,29.668521404266357
i21k_s,cifar100,6,100,0.12392119618832269,0.00028344864053641525,0.12142490153121083,0.007069485212238048,0.002496294657111861,21,0.5882352941176471,50,29.683021306991577
i21k_s,cifar100,7,100,0.1210067103805859,0.00034212154967238907,0.121152723109113,0.007084285345083607,-0.00014601272852710068,29,0.43137254901960786,50,30.418928146362305
i21k_s,cifar100,8,100,0.12102506645789386,0.00019944842627138857,0.12106833374720229,0.0070912448324187945,-4.326728930842405e-05,29,0.43137254901960786,50,30.57616925239563
i21k_s,cifar100,9,100,0.12058394430968537,0.0002983343920889135,0.12129098852134788,0.007077084764673803,-0.0007070442116625109,31,0.39215686274509803,50,30.746366500854492
i21k_s,cifar100,10,100,0.1214085522587743,0.00022940623744793228,0.12114249230789946,0.007088940001267331,0.00026605995087483625,28,0.45098039215686275,50,30.70498299598694
i21k_s,cifar100,11,100,0.12133431470044032,0.0003124178699710936,0.12154405557168742,0.007020155234972504,-0.00020974087124710217,29,0.43137254901960786,50,30.704145908355713
i21k_s,cifar100,12,100,0.12285844896682767,0.00016586466775454282,0.12145195361413057,0.0070492500705628845,0.0014064953526971014,25,0.5098039215686274,50,30.928178071975708
i21k_s,cifar100,13,100,0.12155982420753211,0.0003438625138233411,0.12108601180833144,0.007100163396400308,0.0004738123992006765,28,0.45098039215686275,50,30.526829719543457
i21k_s,cifar100,14,100,0.1224842948555626,0.0002835923776201285,0.12116367844828439,0.007097472456276758,0.0013206164072782078,26,0.49019607843137253,50,30.52039885520935
i21k_s,cifar100,15,100,0.12086373864115692,0.00024084926373771676,0.12130004004343198,0.007100771496534504,-0.00043630140227506053,30,0.4117647058823529,50,30.606163024902344
i21k_s,cifar100,16,100,0.11900503920530454,0.0002851600831559758,0.12139956434417119,0.00701821233860946,-0.002394525138866649,32,0.37254901960784315,50,30.525497913360596
i21k_s,cifar100,17,100,0.12191416100225065,0.00032156422787357904,0.12136931024003193,0.0070738268574514485,0.0005448507622187182,27,0.47058823529411764,50,29.254642963409424
i21k_s,cifar100,18,100,0.12319327125397561,0.00026947447102798605,0.12128480261874197,0.0070488834913109595,0.00190846863523364,23,0.5490196078431373,50,31.372191667556763
i21k_s,cifar100,19,100,0.12196487477758125,0.00036418869204408154,0.12104723076314874,0.007069734304207754,0.000917644014432506,27,0.47058823529411764,50,27.73190402984619
i21k_s,cifar100,20,100,0.12165389751581832,0.00038404536390707083,0.12152688531390395,0.007046919609750013,0.0001270122019143699,29,0.43137254901960786,50,26.879982471466064
i21k_s,cifar100,21,100,0.12432870807561858,0.0005357751573555174,0.1212583220261093,0.007064817319857592,0.00307038604950928,19,0.6274509803921569,50,26.52095890045166
i21k_s,cifar100,22,100,0.12044838793114983,0.00027718896898144146,0.12127582746351204,0.007004309461953897,-0.0008274395323622091,31,0.39215686274509803,50,30.45014977455139
