model,dataset,b,n,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left,n_rep,time_s
i21k_b,imagenet,15,1000,0.0525192825169154,0.00016298886094705652,0.069860698667336,0.0027238801337219933,-0.017341416150420605,50,0.0196078431372549,50,830.5585608482361
i21k_b,imagenet,16,1000,0.05411391697420757,0.00021876891722393148,0.06975341440104056,0.0027163963549830506,-0.015639497426832995,50,0.0196078431372549,50,790.5500855445862
i21k_b,imagenet,17,1000,0.053480372195075655,0.0001924034454237015,0.06971163658796248,0.0027131600644134555,-0.016231264392886822,50,0.0196078431372549,50,808.1823379993439
i21k_b,imagenet,18,1000,0.05448670565728181,0.00020788797077018694,0.06967403590620298,0.0027093053575565486,-0.015187330248921174,50,0.0196078431372549,50,775.059469461441
i21k_b,imagenet,19,1000,0.05469664389201525,0.00021524302834140501,0.06979018340545308,0.0027215036097321945,-0.01509353951343783,50,0.0196078431372549,50,773.8218142986298
i21k_b,imagenet,20,1000,0.05464062521082454,0.00019667034106044868,0.0696983655603388,0.0027173078221669014,-0.015057740349514265,50,0.0196078431372549,50,692.048047542572
i21k_b,imagenet,21,1000,0.054425443204257594,0.00017271295216896978,0.06975887509661181,0.0027180280849497204,-0.01533343189235422,50,0.0196078431372549,50,749.8191571235657
i21k_b,imagenet,22,1000,0.05381623485637689,0.00026002228191914807,0.06967045895694132,0.0027158056597565853,-0.015854224100564432,50,0.0196078431372549,50,666.4065632820129
i21k_b,imagenet,23,1000,0.05435410388439488,0.0002755664981084669,0.06978693369286,0.002722117467454429,-0.015432829808465123,50,0.0196078431372549,50,677.7573280334473
i21k_b,imagenet,24,1000,0.05255134778856886,0.00018338833655082894,0.0696918780959889,0.002721535983859111,-0.017140530307420035,50,0.0196078431372549,50,693.6809861660004
i21k_b,imagenet,25,1000,0.05442838529831898,0.00019671907482932447,0.06973467731665582,0.0027244544800969013,-0.015306292018336838,50,0.0196078431372549,50,727.9035131931305
i21k_b,imagenet,26,1000,0.053790388742252414,0.00020090306826664984,0.06963128232986432,0.002716923640201093,-0.015840893587611905,50,0.0196078431372549,50,684.3404700756073
i21k_b,imagenet,27,1000,0.05355887484990294,0.00017905589271261765,0.06971179704491477,0.0027153590862239395,-0.016152922195011833,50,0.0196078431372549,50,679.7605109214783
i21k_b,imagenet,28,1000,0.053433335678273394,0.00024399496758855722,0.06974886850478948,0.002722675627230961,-0.016315532826516085,50,0.0196078431372549,50,673.8959884643555
i21k_b,imagenet,29,1000,0.05462060856055575,0.0001923511347383079,0.0697997520780686,0.002721810368883933,-0.015179143517512851,50,0.0196078431372549,50,708.1308889389038
i21k_l,imagenet,-1,1000,0.055454520906013514,0.00017080526901697715,0.07126934884056743,0.002837692855463617,-0.015814827934553917,50,0.0196078431372549,50,821.2620797157288
i21k_l,imagenet,0,1000,0.05500449071209298,0.00016055026052825202,0.07065675181398624,0.002790211932135771,-0.015652261101893265,50,0.0196078431372549,50,835.6966321468353
i21k_l,imagenet,1,1000,0.05475058937278902,0.0001530106571421689,0.0706875618004957,0.0027858665095511254,-0.015936972427706676,50,0.0196078431372549,50,634.0974917411804
i21k_l,imagenet,2,1000,0.055018721874934715,0.0001348271306559984,0.07069777563494463,0.002791194876589902,-0.015679053760009914,50,0.0196078431372549,50,614.9116170406342
i21k_l,imagenet,3,1000,0.05514181431840034,0.00013816590444331933,0.07073368985054111,0.0027951115102798985,-0.015591875532140774,50,0.0196078431372549,50,657.9827063083649
i21k_l,imagenet,4,1000,0.05469953915960807,0.00018366403621817933,0.07079419941335964,0.0027984394474310672,-0.016094660253751572,50,0.0196078431372549,50,628.056688785553
i21k_l,imagenet,5,1000,0.055316293800522796,0.0001720031751680701,0.07066774520102441,0.0027790601067654176,-0.015351451400501613,50,0.0196078431372549,50,531.2410271167755
i21k_l,imagenet,6,1000,0.05479142754521865,0.00013823977031245018,0.07070417434410352,0.0027874328712167115,-0.015912746798884866,50,0.0196078431372549,50,534.6193561553955
i21k_l,imagenet,7,1000,0.054452750280631436,0.00013902893015579218,0.07072286684430014,0.002784055742325532,-0.016270116563668703,50,0.0196078431372549,50,471.5079264640808
i21k_l,imagenet,8,1000,0.054823091071779795,0.00024558627893605183,0.07071874841678284,0.002786566290416143,-0.015895657345003048,50,0.0196078431372549,50,515.8058557510376
i21k_l,imagenet,9,1000,0.05436938499847825,0.00020495468801255473,0.07061580596722523,0.002796648698075669,-0.016246420968746983,50,0.0196078431372549,50,509.13530707359314
i21k_l,imagenet,10,1000,0.05538766107861417,0.00019575679094898133,0.07069399689043121,0.0027934617723508826,-0.015306335811817041,50,0.0196078431372549,50,495.61009645462036
i21k_l,imagenet,11,1000,0.055337197273485704,0.0001958999612266718,0.07079885480966248,0.002787511199524094,-0.01546165753617678,50,0.0196078431372549,50,521.7892670631409
i21k_l,imagenet,12,1000,0.0549006099072847,0.00012238173885625989,0.07079731948338568,0.00279576981987128,-0.015896709576100974,50,0.0196078431372549,50,502.50970220565796
i21k_l,imagenet,13,1000,0.055147935074093914,0.00014895582229462216,0.07070277003090489,0.002786719485885731,-0.015554834956810974,50,0.0196078431372549,50,434.2166612148285
i21k_l,imagenet,14,1000,0.05499310237636799,0.00018604648602350268,0.07062436690104835,0.0027896578021645467,-0.015631264524680367,50,0.0196078431372549,50,370.8923900127411
i21k_l,imagenet,15,1000,0.05435840615557987,0.00022497927553335589,0.07073646249851154,0.0028000646797039204,-0.016378056342931664,50,0.0196078431372549,50,362.59781980514526
i21k_l,imagenet,16,1000,0.05516517798182461,0.00015983522008465516,0.07068746791341617,0.0027865366453982856,-0.015522289931591556,50,0.0196078431372549,50,344.3367609977722
i21k_l,imagenet,17,1000,0.05530108138166384,0.00022780273009619301,0.07067930830183843,0.002777544877246938,-0.015378226920174584,50,0.0196078431372549,50,317.0107102394104
i21k_l,imagenet,18,1000,0.05546231030321045,0.00010784399750762877,0.07067355933093133,0.0027899991884419504,-0.015211249027720884,50,0.0196078431372549,50,315.8935775756836
i21k_l,imagenet,19,1000,0.05550104482197443,0.00019212142209058784,0.07079085696927014,0.00278806484762633,-0.015289812147295703,50,0.0196078431372549,50,257.5151586532593
i21k_l,imagenet,20,1000,0.053922810589910684,0.00019775168988979438,0.07069189633116571,0.002784337398741732,-0.016769085741255026,50,0.0196078431372549,50,230.9809353351593
i21k_l,imagenet,21,1000,0.05409233153122113,0.0002273156722426585,0.07067238252214751,0.0027847290468316914,-0.01658005099092638,50,0.0196078431372549,50,237.2063910961151
i21k_l,imagenet,22,1000,0.05575660048382549,0.00011861004888000507,0.07070304181179969,0.002789318306157636,-0.014946441327974201,50,0.0196078431372549,50,214.7231547832489
i21k_l,imagenet,23,1000,0.055088138663374774,0.00012546656359670337,0.07077812600790143,0.0027933031720793803,-0.015689987344526653,50,0.0196078431372549,50,213.06635451316833
i21k_l,imagenet,24,1000,0.055004164065074676,0.00018412243800010583,0.07072630488402441,0.0027991338552822574,-0.015722140818949737,50,0.0196078431372549,50,192.85068607330322
i21k_l,imagenet,25,1000,0.05516764212760803,0.0002060187705762581,0.07065797841109654,0.00278787959760986,-0.01549033628348851,50,0.0196078431372549,50,191.12113857269287
i21k_l,imagenet,26,1000,0.05507543121583185,0.00015316227858924367,0.07066751776628322,0.00278757717817762,-0.01559208655045137,50,0.0196078431372549,50,189.18729662895203
i21k_l,imagenet,27,1000,0.054803210998212226,0.00025499566659459375,0.07073605841165252,0.002787644999290196,-0.015932847413440296,50,0.0196078431372549,50,176.01761054992676
i21k_l,imagenet,28,1000,0.05507766701250225,0.00017341420918629184,0.070717412149798,0.0027923122423354372,-0.015639745137295748,50,0.0196078431372549,50,161.13746047019958
i21k_l,imagenet,29,1000,0.054577162519754883,0.00011864659392990484,0.07070192629641006,0.002786956296508861,-0.016124763776655178,50,0.0196078431372549,50,155.79853415489197
