model,dataset,b,n_classes,n_per_class,delta,delta_sd,null_mean,null_sd,excess,r_above,n_rep,time_s
i21k_l,cifar100,19,100,500,0.09340450619110112,0.0001671636002626434,0.11419146573621099,0.005061227934668894,-0.020786959545109868,200,200,231.9610366821289
i21k_l,cifar100,20,100,500,0.09334188724950032,0.0003413328109335328,0.11421376980760982,0.005059852526045627,-0.020871882558109497,200,200,231.88219261169434
i21k_l,cifar100,21,100,500,0.09286180000769494,0.00015874280813111703,0.1140656952139857,0.00509293802735073,-0.021203895206290763,200,200,229.2311930656433
i21k_l,cifar100,22,100,500,0.0937612050537812,0.00026130962333859964,0.11407910945903903,0.0050524228620958955,-0.020317904405257825,200,200,233.5584111213684
i21k_l,cifar100,23,100,500,0.09436447920686171,0.0002261208480905358,0.11415709862093625,0.005084165523283918,-0.019792619414074536,200,200,240.10943508148193
i21k_l,cifar100,24,100,500,0.09353383124707916,0.00020209284559908564,0.11400358088457853,0.0050853616319023005,-0.020469749637499368,200,200,234.2050859928131
i21k_l,cifar100,25,100,500,0.09437264402085757,0.00019619939349726625,0.11406448112462726,0.005089713998772029,-0.01969183710376969,200,200,230.15179705619812
i21k_l,cifar100,26,100,500,0.09276808065973183,0.00031632037918847053,0.11420411806637212,0.005050615187998779,-0.021436037406640296,200,200,236.08117723464966
i21k_l,cifar100,27,100,500,0.09267929396594585,0.00026392462441722763,0.11412944180559215,0.0051078431972446945,-0.0214501478396463,200,200,244.975590467453
i21k_l,cifar100,28,100,500,0.09447507550106078,0.00018312968091879902,0.11420544474175374,0.005078849018929763,-0.019730369240692963,200,200,240.92747688293457
i21k_l,cifar100,29,100,500,0.09375977090490357,0.00029123088166158083,0.1142178946121332,0.005047517440021448,-0.02045812370722963,200,200,248.8020498752594
i21k_l,dtd,-1,47,80,0.07733017339604878,0.0003670979005732898,0.10843118429798501,0.004552619096084626,-0.031101010901936232,200,200,229.02507281303406
i21k_l,dtd,0,47,80,0.07469493023293683,0.00018948094030269154,0.10565800458073257,0.004375285308198432,-0.030963074347795744,200,200,237.104590177536
i21k_l,dtd,1,47,80,0.0770310928212048,0.0003952691546080426,0.10634648940436772,0.004339416930259692,-0.029315396583162928,200,200,228.05250930786133
i21k_l,dtd,2,47,80,0.07676472176107076,0.0004279324012081576,0.10599126470936657,0.004389173547202935,-0.02922654294829581,200,200,220.22574067115784
i21k_l,dtd,3,47,80,0.07625909173418569,0.0003020309389265564,0.10624893360443644,0.00429796034101706,-0.02998984187025075,200,200,216.1985638141632
i21k_l,dtd,4,47,80,0.07845291686063355,0.00034792969835209633,0.10613568401701762,0.00436524114385777,-0.02768276715638407,200,200,214.55694222450256
i21k_l,dtd,5,47,80,0.07462927583655281,0.00018767333617830385,0.10636825102260289,0.004424385634154358,-0.03173897518605008,200,200,221.2484085559845
i21k_l,dtd,6,47,80,0.0733887437289983,0.00019894338383267372,0.10593853214585269,0.004350517798153292,-0.032549788416854394,200,200,216.43890070915222
i21k_l,dtd,7,47,80,0.07698802998513901,0.00017773381881313227,0.10583527365434647,0.004241346291278905,-0.028847243669207462,200,200,223.78465843200684
i21k_l,dtd,8,47,80,0.07781016454437313,0.0002423254087233035,0.10704855313025241,0.004397398235824591,-0.02923838858587928,200,200,224.37118077278137
i21k_l,dtd,9,47,80,0.07608282242408186,0.00027267530036180536,0.10647194737081886,0.004335997867591167,-0.030389124946736998,200,200,222.35318636894226
i21k_l,dtd,10,47,80,0.07757143148740742,0.0003498578473962873,0.10683079492148959,0.004424199847216514,-0.02925936343408217,200,200,215.69562649726868
i21k_l,dtd,11,47,80,0.07538671021997734,0.00034791209019628927,0.1057527278285603,0.004334067390881439,-0.030366017608582957,200,200,214.56702733039856
i21k_l,dtd,12,47,80,0.07398540848366567,0.00032982467863898777,0.10675531443222334,0.004333757648993105,-0.03276990594855768,200,200,215.1718270778656
i21k_l,dtd,13,47,80,0.07661570379768935,0.0003301996582324431,0.10655233075286906,0.0043666278330162095,-0.029936626955179707,200,200,220.74793410301208
i21k_l,dtd,14,47,80,0.07933901935082534,0.0003976209905724184,0.10624284261287854,0.004408002017572777,-0.026903823262053206,200,200,219.73785376548767
i21k_l,dtd,15,47,80,0.07635851293444693,0.00016650504331573154,0.10577941235377779,0.004355100394470097,-0.029420899419330862,200,200,215.71638464927673
i21k_l,dtd,16,47,80,0.07380025147231048,0.0003980136948316737,0.10612807653175992,0.0043007605559853565,-0.032327825059449436,200,200,220.09884524345398
i21k_l,dtd,17,47,80,0.07659512900783469,0.0002461135306615743,0.10592156976723072,0.004311373326887597,-0.029326440759396027,200,200,221.12178826332092
